22 1001
Legain Dominique
CNRM-GAME (Centre National de Recherches Meteorologiques/Groupe d'etudes de l'Atmosphere Meteorologique, Toulouse, France, Tel: +33 (0)5 61 07 93 70
Piguet Bruno
BLLAST/lannemezan-tb
1 1
2011 07 01  2011 12 16
0
Time of the acquisition PC (seconds since 2011-07-01 00:00:00 UTC)
6
 1 1 1 1 1 1
 65535 65535 65535 65535 65535 65535
altitude : computed by DigiCORA software (meter) 
air_pressure : from BAROCAP SILICON sensor (hPa) 
air_temperature : from F-THERMOCAP capacitive wire (Celsius) 
relative_humidity : from H-HUMICAP thin film capacitor (percent) 
relative_wind_from_direction : from digital compass (degree) 
relative_wind_speed : from 3-cup anemometer (m/s) 
0
2
TAKE-OFF TIME (HHMMSS UTC):  125300
LANDING TIME (HHMMSS UTC):  195800
45671.000000	 65535	 65535	 65535	 65535	 65535	 65535
45672.000000	 65535	 65535	 65535	 65535	 65535	 65535
45673.000000	 65535	 65535	 65535	 65535	 65535	 65535
45674.000000	 65535	 65535	 65535	 65535	 65535	 65535
45675.000000	 65535	 65535	 65535	 65535	 65535	 65535
45676.000000	 65535	 65535	 65535	 65535	 65535	 65535
45677.000000	 65535	 65535	 65535	 65535	 65535	 65535
45679.000000	 65535	 65535	 65535	 65535	 65535	 65535
45680.000000	 65535	 65535	 65535	 65535	 65535	 65535
45681.000000	 65535	 65535	 65535	 65535	 65535	 65535
45682.000000	 65535	 65535	 65535	 65535	 65535	 65535
45684.000000	 65535	 65535	 65535	 65535	 65535	 65535
45685.000000	 65535	 65535	 65535	 65535	 65535	 65535
45686.000000	 65535	 65535	 65535	 65535	 65535	 65535
45688.000000	 65535	 65535	 65535	 65535	 65535	 65535
45689.000000	 65535	 65535	 65535	 65535	 65535	 65535
45692.000000	 65535	 65535	 65535	 65535	 65535	 65535
45693.000000	 65535	 65535	 65535	 65535	 65535	 65535
45694.000000	 65535	 65535	 65535	 65535	 65535	 65535
45695.000000	 65535	 65535	 65535	 65535	 65535	 65535
45696.000000	 65535	 65535	 65535	 65535	 65535	 65535
45697.000000	 65535	 65535	 65535	 65535	 65535	 65535
45699.000000	 65535	 65535	 65535	 65535	 65535	 65535
45700.000000	 65535	 65535	 65535	 65535	 65535	 65535
45701.000000	 65535	 65535	 65535	 65535	 65535	 65535
45702.000000	 65535	 65535	 65535	 65535	 65535	 65535
45704.000000	 65535	 65535	 65535	 65535	 65535	 65535
45706.000000	 65535	 65535	 65535	 65535	 65535	 65535
45706.000000	 65535	 65535	 65535	 65535	 65535	 65535
45707.000000	 65535	 65535	 65535	 65535	 65535	 65535
45708.000000	 65535	 65535	 65535	 65535	 65535	 65535
45711.000000	 65535	 65535	 65535	 65535	 65535	 65535
45712.000000	 65535	 65535	 65535	 65535	 65535	 65535
45715.000000	 65535	 65535	 65535	 65535	 65535	 65535
45718.000000	 65535	 65535	 65535	 65535	 65535	 65535
45719.000000	 65535	 65535	 65535	 65535	 65535	 65535
45720.000000	 65535	 65535	 65535	 65535	 65535	 65535
45722.000000	 65535	 65535	 65535	 65535	 65535	 65535
45723.000000	 65535	 65535	 65535	 65535	 65535	 65535
45724.000000	 65535	 65535	 65535	 65535	 65535	 65535
45725.000000	 65535	 65535	 65535	 65535	 65535	 65535
45726.000000	 65535	 65535	 65535	 65535	 65535	 65535
45727.000000	 65535	 65535	 65535	 65535	 65535	 65535
45730.000000	 65535	 65535	 65535	 65535	 65535	 65535
45731.000000	 65535	 65535	 65535	 65535	 65535	 65535
45732.000000	 65535	 65535	 65535	 65535	 65535	 65535
45733.000000	 65535	 65535	 65535	 65535	 65535	 65535
45734.000000	 65535	 65535	 65535	 65535	 65535	 65535
45736.000000	 65535	 65535	 65535	 65535	 65535	 65535
45737.000000	 65535	 65535	 65535	 65535	 65535	 65535
45738.000000	 65535	 65535	 65535	 65535	 65535	 65535
45739.000000	 65535	 65535	 65535	 65535	 65535	 65535
45741.000000	 65535	 65535	 65535	 65535	 65535	 65535
45742.000000	 65535	 65535	 65535	 65535	 65535	 65535
45744.000000	 65535	 65535	 65535	 65535	 65535	 65535
45745.000000	 65535	 65535	 65535	 65535	 65535	 65535
45746.000000	 65535	 65535	 65535	 65535	 65535	 65535
45747.000000	 65535	 65535	 65535	 65535	 65535	 65535
45748.000000	 65535	 65535	 65535	 65535	 65535	 65535
45749.000000	 65535	 65535	 65535	 65535	 65535	 65535
45752.000000	 65535	 65535	 65535	 65535	 65535	 65535
45753.000000	 65535	 65535	 65535	 65535	 65535	 65535
45754.000000	 65535	 65535	 65535	 65535	 65535	 65535
45755.000000	 65535	 65535	 65535	 65535	 65535	 65535
45756.000000	 65535	 65535	 65535	 65535	 65535	 65535
45758.000000	 65535	 65535	 65535	 65535	 65535	 65535
45760.000000	 65535	 65535	 65535	 65535	 65535	 65535
45762.000000	 65535	 65535	 65535	 65535	 65535	 65535
45763.000000	 65535	 65535	 65535	 65535	 65535	 65535
45766.000000	 65535	 65535	 65535	 65535	 65535	 65535
45767.000000	 65535	 65535	 65535	 65535	 65535	 65535
45768.000000	 65535	 65535	 65535	 65535	 65535	 65535
45769.000000	 65535	 65535	 65535	 65535	 65535	 65535
45770.000000	 65535	 65535	 65535	 65535	 65535	 65535
45771.000000	 65535	 65535	 65535	 65535	 65535	 65535
45772.000000	 65535	 65535	 65535	 65535	 65535	 65535
45773.000000	 65535	 65535	 65535	 65535	 65535	 65535
45774.000000	 65535	 65535	 65535	 65535	 65535	 65535
45775.000000	 65535	 65535	 65535	 65535	 65535	 65535
45776.000000	 65535	 65535	 65535	 65535	 65535	 65535
45777.000000	 65535	 65535	 65535	 65535	 65535	 65535
45778.000000	 65535	 65535	 65535	 65535	 65535	 65535
45780.000000	 65535	 65535	 65535	 65535	 65535	 65535
45781.000000	 65535	 65535	 65535	 65535	 65535	 65535
45782.000000	 65535	 65535	 65535	 65535	 65535	 65535
45783.000000	 65535	 65535	 65535	 65535	 65535	 65535
45784.000000	 65535	 65535	 65535	 65535	 65535	 65535
45785.000000	 65535	 65535	 65535	 65535	 65535	 65535
45786.000000	 65535	 65535	 65535	 65535	 65535	 65535
45790.000000	 65535	 65535	 65535	 65535	 65535	 65535
45792.000000	 65535	 65535	 65535	 65535	 65535	 65535
45793.000000	 65535	 65535	 65535	 65535	 65535	 65535
45794.000000	 65535	 65535	 65535	 65535	 65535	 65535
45795.000000	 65535	 65535	 65535	 65535	 65535	 65535
45796.000000	 65535	 65535	 65535	 65535	 65535	 65535
45798.000000	 65535	 65535	 65535	 65535	 65535	 65535
45800.000000	 65535	 65535	 65535	 65535	 65535	 65535
45801.000000	 65535	 65535	 65535	 65535	 65535	 65535
45802.000000	 65535	 65535	 65535	 65535	 65535	 65535
45806.000000	 65535	 65535	 65535	 65535	 65535	 65535
45808.000000	 65535	 65535	 65535	 65535	 65535	 65535
45809.000000	 65535	 65535	 65535	 65535	 65535	 65535
45810.000000	 65535	 65535	 65535	 65535	 65535	 65535
45811.000000	 65535	 65535	 65535	 65535	 65535	 65535
45813.000000	 65535	 65535	 65535	 65535	 65535	 65535
45814.000000	 65535	 65535	 65535	 65535	 65535	 65535
45815.000000	 65535	 65535	 65535	 65535	 65535	 65535
45816.000000	 65535	 65535	 65535	 65535	 65535	 65535
45818.000000	 65535	 65535	 65535	 65535	 65535	 65535
45819.000000	 65535	 65535	 65535	 65535	 65535	 65535
45820.000000	 65535	 65535	 65535	 65535	 65535	 65535
45821.000000	 65535	 65535	 65535	 65535	 65535	 65535
45822.000000	 65535	 65535	 65535	 65535	 65535	 65535
45823.000000	 65535	 65535	 65535	 65535	 65535	 65535
45824.000000	 65535	 65535	 65535	 65535	 65535	 65535
45826.000000	 65535	 65535	 65535	 65535	 65535	 65535
45829.000000	 65535	 65535	 65535	 65535	 65535	 65535
45831.000000	 65535	 65535	 65535	 65535	 65535	 65535
45832.000000	 65535	 65535	 65535	 65535	 65535	 65535
45833.000000	 65535	 65535	 65535	 65535	 65535	 65535
