22 1001
Legain Dominique
CNRM-GAME (Centre National de Recherches Meteorologiques/Groupe d'etudes de l'Atmosphere Meteorologique, Toulouse, France, Tel: +33 (0)5 61 07 93 70
Piguet Bruno
BLLAST/lannemezan-tb
1 1
2011 06 15  2011 12 16
0
Time of the acquisition PC (seconds since 2011-06-15 00:00:00 UTC)
6
 1 1 1 1 1 1
 65535 65535 65535 65535 65535 65535
altitude : computed by DigiCORA software (meter) 
air_pressure : from BAROCAP SILICON sensor (hPa) 
air_temperature : from F-THERMOCAP capacitive wire (Celsius) 
relative_humidity : from H-HUMICAP thin film capacitor (percent) 
relative_wind_from_direction : from digital compass (degree) 
relative_wind_speed : from 3-cup anemometer (m/s) 
0
2
TAKE-OFF TIME (HHMMSS UTC):  144530
LANDING TIME (HHMMSS UTC):  192750
46619.000000	 65535	 65535	 65535	 65535	 65535	 65535
46620.000000	 65535	 65535	 65535	 65535	 65535	 65535
46621.000000	 65535	 65535	 65535	 65535	 65535	 65535
46622.000000	 65535	 65535	 65535	 65535	 65535	 65535
46629.000000	 65535	 65535	 65535	 65535	 65535	 65535
46630.000000	 65535	 65535	 65535	 65535	 65535	 65535
46631.000000	 65535	 65535	 65535	 65535	 65535	 65535
46632.000000	 65535	 65535	 65535	 65535	 65535	 65535
46633.000000	 65535	 65535	 65535	 65535	 65535	 65535
46634.000000	 65535	 65535	 65535	 65535	 65535	 65535
46635.000000	 65535	 65535	 65535	 65535	 65535	 65535
46636.000000	 65535	 65535	 65535	 65535	 65535	 65535
46637.000000	 65535	 65535	 65535	 65535	 65535	 65535
46639.000000	 65535	 65535	 65535	 65535	 65535	 65535
46640.000000	 65535	 65535	 65535	 65535	 65535	 65535
46642.000000	 65535	 65535	 65535	 65535	 65535	 65535
46643.000000	 65535	 65535	 65535	 65535	 65535	 65535
46645.000000	 65535	 65535	 65535	 65535	 65535	 65535
46646.000000	 65535	 65535	 65535	 65535	 65535	 65535
46647.000000	 65535	 65535	 65535	 65535	 65535	 65535
46648.000000	 65535	 65535	 65535	 65535	 65535	 65535
46650.000000	 65535	 65535	 65535	 65535	 65535	 65535
46651.000000	 65535	 65535	 65535	 65535	 65535	 65535
46653.000000	 65535	 65535	 65535	 65535	 65535	 65535
46654.000000	 65535	 65535	 65535	 65535	 65535	 65535
46655.000000	 65535	 65535	 65535	 65535	 65535	 65535
46657.000000	 65535	 65535	 65535	 65535	 65535	 65535
46658.000000	 65535	 65535	 65535	 65535	 65535	 65535
46659.000000	 65535	 65535	 65535	 65535	 65535	 65535
46664.000000	 65535	 65535	 65535	 65535	 65535	 65535
46665.000000	 65535	 65535	 65535	 65535	 65535	 65535
46666.000000	 65535	 65535	 65535	 65535	 65535	 65535
46667.000000	 65535	 65535	 65535	 65535	 65535	 65535
46668.000000	 65535	 65535	 65535	 65535	 65535	 65535
46669.000000	 65535	 65535	 65535	 65535	 65535	 65535
46671.000000	 65535	 65535	 65535	 65535	 65535	 65535
46672.000000	 65535	 65535	 65535	 65535	 65535	 65535
46673.000000	 65535	 65535	 65535	 65535	 65535	 65535
46674.000000	 65535	 65535	 65535	 65535	 65535	 65535
46675.000000	 65535	 65535	 65535	 65535	 65535	 65535
46676.000000	 65535	 65535	 65535	 65535	 65535	 65535
46678.000000	 65535	 65535	 65535	 65535	 65535	 65535
46681.000000	 65535	 65535	 65535	 65535	 65535	 65535
46683.000000	 65535	 65535	 65535	 65535	 65535	 65535
46684.000000	 65535	 65535	 65535	 65535	 65535	 65535
46686.000000	 65535	 65535	 65535	 65535	 65535	 65535
46688.000000	 65535	 65535	 65535	 65535	 65535	 65535
46689.000000	 65535	 65535	 65535	 65535	 65535	 65535
46690.000000	 65535	 65535	 65535	 65535	 65535	 65535
46691.000000	 65535	 65535	 65535	 65535	 65535	 65535
46692.000000	 65535	 65535	 65535	 65535	 65535	 65535
46693.000000	 65535	 65535	 65535	 65535	 65535	 65535
46694.000000	 65535	 65535	 65535	 65535	 65535	 65535
46695.000000	 65535	 65535	 65535	 65535	 65535	 65535
46696.000000	 65535	 65535	 65535	 65535	 65535	 65535
46697.000000	 65535	 65535	 65535	 65535	 65535	 65535
46698.000000	 65535	 65535	 65535	 65535	 65535	 65535
46699.000000	 65535	 65535	 65535	 65535	 65535	 65535
46700.000000	 65535	 65535	 65535	 65535	 65535	 65535
46701.000000	 65535	 65535	 65535	 65535	 65535	 65535
46703.000000	 65535	 65535	 65535	 65535	 65535	 65535
46704.000000	 65535	 65535	 65535	 65535	 65535	 65535
46705.000000	 65535	 65535	 65535	 65535	 65535	 65535
46707.000000	 65535	 65535	 65535	 65535	 65535	 65535
46709.000000	 65535	 65535	 65535	 65535	 65535	 65535
46710.000000	 65535	 65535	 65535	 65535	 65535	 65535
46714.000000	 65535	 65535	 65535	 65535	 65535	 65535
46715.000000	 65535	 65535	 65535	 65535	 65535	 65535
46716.000000	 65535	 65535	 65535	 65535	 65535	 65535
46717.000000	 65535	 65535	 65535	 65535	 65535	 65535
46719.000000	 65535	 65535	 65535	 65535	 65535	 65535
46720.000000	 65535	 65535	 65535	 65535	 65535	 65535
46722.000000	 65535	 65535	 65535	 65535	 65535	 65535
46723.000000	 65535	 65535	 65535	 65535	 65535	 65535
46725.000000	 65535	 65535	 65535	 65535	 65535	 65535
46727.000000	 65535	 65535	 65535	 65535	 65535	 65535
46728.000000	 65535	 65535	 65535	 65535	 65535	 65535
46729.000000	 65535	 65535	 65535	 65535	 65535	 65535
46731.000000	 65535	 65535	 65535	 65535	 65535	 65535
46732.000000	 65535	 65535	 65535	 65535	 65535	 65535
46733.000000	 65535	 65535	 65535	 65535	 65535	 65535
46734.000000	 65535	 65535	 65535	 65535	 65535	 65535
46736.000000	 65535	 65535	 65535	 65535	 65535	 65535
46737.000000	 65535	 65535	 65535	 65535	 65535	 65535
46738.000000	 65535	 65535	 65535	 65535	 65535	 65535
46739.000000	 65535	 65535	 65535	 65535	 65535	 65535
46740.000000	 65535	 65535	 65535	 65535	 65535	 65535
46741.000000	 65535	 65535	 65535	 65535	 65535	 65535
46742.000000	 65535	 65535	 65535	 65535	 65535	 65535
46743.000000	 65535	 65535	 65535	 65535	 65535	 65535
46744.000000	 65535	 65535	 65535	 65535	 65535	 65535
46745.000000	 65535	 65535	 65535	 65535	 65535	 65535
46747.000000	 65535	 65535	 65535	 65535	 65535	 65535
46748.000000	 65535	 65535	 65535	 65535	 65535	 65535
46751.000000	 65535	 65535	 65535	 65535	 65535	 65535
46752.000000	 65535	 65535	 65535	 65535	 65535	 65535
46753.000000	 65535	 65535	 65535	 65535	 65535	 65535
46754.000000	 65535	 65535	 65535	 65535	 65535	 65535
46755.000000	 65535	 65535	 65535	 65535	 65535	 65535
46756.000000	 65535	 65535	 65535	 65535	 65535	 65535
46757.000000	 65535	 65535	 65535	 65535	 65535	 65535
46758.000000	 65535	 65535	 65535	 65535	 65535	 65535
46759.000000	 65535	 65535	 65535	 65535	 65535	 65535
46760.000000	 65535	 65535	 65535	 65535	 65535	 65535
46761.000000	 65535	 65535	 65535	 65535	 65535	 65535
46762.000000	 65535	 65535	 65535	 65535	 65535	 65535
46763.000000	 65535	 65535	 65535	 65535	 65535	 65535
46764.000000	 65535	 65535	 65535	 65535	 65535	 65535
46765.000000	 65535	 65535	 65535	 65535	 65535	 65535
46767.000000	 65535	 65535	 65535	 65535	 65535	 65535
46768.000000	 65535	 65535	 65535	 65535	 65535	 65535
46769.000000	 65535	 65535	 65535	 65535	 65535	 65535
46770.000000	 65535	 65535	 65535	 65535	 65535	 65535
46771.000000	 65535	 65535	 65535	 65535	 65535	 65535
46775.000000	 65535	 65535	 65535	 65535	 65535	 65535
