NaN,NaN,NaN,1,14.79,0.41,0.07,NaN,4,-11.38,1.5,0.2,NaN,5,-5.03,2.94,0.12,NaN,NaN,1,1.91,0.58,0.33,NaN,NaN,5,1.31,1.12,0.5,NaN,2,2.13,2,0.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82000000,NaN,0,NaN,0
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,4.86,7.49,0.23,NaN,NaN,1,2.2,0.67,0.36,NaN,NaN,0,NaN,NaN,NaN,NaN,2,0.86,2.37,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,256000,NaN,0,NaN,0
3.97,37,-3.97,10,-3.97,1.82,0.12,-0.07,10,-0.07,3.01,0.16,NaN,5,-5.22,3.79,0.11,NaN,NaN,1,1.28,0.94,0.46,NaN,NaN,2,0.69,1.05,0.49,NaN,2,2.13,1.47,0.29,2.44,36.6,-2.44,-0.06,NaN,NaN,NaN,NaN,NaN,NaN,0.033,46.3,NaN,NaN,NaN,NaN,NaN,12500,NaN,0,NaN,0
3.77,39.8,-3.77,10,-3.77,1.86,0.2,0.12,10,0.12,2.1,0.2,0.24,10,0.24,4.7,0.15,NaN,NaN,1,1.07,0.9,0.44,NaN,0.84,10,0.84,1.22,0.54,NaN,2,1.1,2.1,0.38,2.61,37.2,-2.61,-0.03,0.1,NaN,NaN,NaN,NaN,NaN,0.029,45.2,NaN,NaN,NaN,NaN,NaN,3660,NaN,0,NaN,0
2.91,36.9,-2.91,10,-2.91,2.22,0.13,-0.05,10,-0.05,3.78,0.2,0.06,10,0.06,9.01,0.17,NaN,NaN,2,1.08,1.01,0.48,NaN,0.73,10,0.73,1.27,0.56,NaN,2,0.92,1.71,0.35,2.72,37.5,-2.72,-0.02,0.08,NaN,NaN,NaN,NaN,NaN,0.02,42,NaN,NaN,NaN,NaN,NaN,1090,2450000,0,NaN,0
2.31,37,-2.31,10,-2.31,2.46,0.14,-0.04,10,-0.04,4.26,0.26,-0.05,10,-0.05,9.52,0.18,NaN,NaN,1,0.43,0.84,0.42,NaN,0.68,10,0.68,1.12,0.51,NaN,2,1.09,1.71,0.35,2.8,37.6,-2.8,-0.02,0.06,NaN,NaN,NaN,0.68,NaN,0.013,36.5,NaN,NaN,NaN,NaN,NaN,564,NaN,0,NaN,0
2.37,34.9,-2.37,10,-2.37,2.67,0.16,-0.13,10,-0.13,4.82,0.34,-0.05,10,-0.05,8.68,0.16,NaN,NaN,2,0.5,1.08,0.49,NaN,NaN,1,0.24,0.96,0.46,NaN,2,0.96,1.84,0.36,2.85,37.5,-2.85,-0.03,0.04,NaN,NaN,NaN,0.62,NaN,0.007,25.1,NaN,NaN,NaN,NaN,NaN,369,NaN,0,NaN,0
2.91,40.5,-2.9,10,-2.9,2.59,0.16,0.13,10,0.13,4.6,0.37,0,10,0,7.88,0.15,NaN,NaN,5,0.81,1.78,0.69,NaN,0.53,10,0.53,1.18,0.53,NaN,2,1.05,2.02,0.38,2.88,37.3,-2.88,-0.04,0.03,NaN,NaN,NaN,0.57,NaN,0.004,357,NaN,NaN,NaN,NaN,NaN,282,NaN,0,NaN,0
2.67,39.2,-2.67,10,-2.67,2.54,0.16,0.06,10,0.06,4.61,0.39,0.1,10,0.1,7.16,0.13,NaN,NaN,5,1.04,1.67,0.66,NaN,0.77,10,0.77,1.24,0.54,NaN,2,1.4,1.48,0.32,2.88,37,-2.88,-0.05,0.02,NaN,NaN,NaN,0.53,NaN,0.003,306.5,NaN,NaN,NaN,NaN,NaN,201,NaN,0,NaN,0
1.89,42.2,-1.89,10,-1.89,2.98,0.35,0.14,10,0.14,4.96,0.42,0.18,10,0.18,7.63,0.13,NaN,NaN,5,0.75,1.9,0.72,NaN,0.43,10,0.43,1.67,0.67,NaN,2,2.14,1.69,0.35,2.88,36.6,-2.88,-0.07,0.01,NaN,NaN,NaN,0.5,NaN,0.004,277.4,NaN,NaN,NaN,NaN,NaN,182,2400000,0,NaN,256
