NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,-8.99,0.89,0.12,NaN,2,-9.45,0.81,0.03,NaN,NaN,1,0.87,0.89,0.44,NaN,NaN,1,1.31,0.97,0.46,NaN,2,1.23,1.22,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64600000,NaN,0,NaN,0
NaN,NaN,NaN,1,-2.79,0.24,0.02,NaN,2,-5.22,1.05,0.06,NaN,2,-0.23,0.74,0.01,NaN,NaN,1,1.84,0.87,0.43,NaN,NaN,1,1.49,0.89,0.43,NaN,2,1.68,2.87,0.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,173000,NaN,0,NaN,0
3.34,33.2,-3.33,10,-3.33,2.12,0.21,-0.28,10,-0.28,1.76,0.15,NaN,5,-0.67,3.68,0.11,NaN,NaN,5,0.78,1.31,0.56,NaN,NaN,1,1.13,0.87,0.43,NaN,2,1.2,2.23,0.39,4.54,46.1,-4.5,0.64,NaN,NaN,NaN,NaN,NaN,NaN,0.036,237.6,NaN,NaN,NaN,NaN,NaN,9890,NaN,0,NaN,0
4.65,48.6,-4.57,10,-4.57,1.74,0.19,0.86,10,0.86,2.06,0.19,-0.09,10,-0.09,6.46,0.22,NaN,NaN,1,0.77,0.54,0.31,NaN,NaN,5,1.29,1.42,0.6,NaN,2,1.25,2.95,0.49,4.37,45.6,-4.33,0.58,-0.31,NaN,NaN,NaN,NaN,NaN,0.034,237.2,NaN,NaN,NaN,NaN,NaN,1860,2680000,0,NaN,0
3.62,47.4,-3.57,10,-3.57,2.91,0.18,0.59,10,0.59,4.99,0.27,-0.15,10,-0.15,13.65,0.28,NaN,NaN,2,2.65,1,0.47,NaN,NaN,5,0.74,1.17,0.53,1.01,10,1.01,3.08,0.51,4.21,45.2,-4.17,0.53,-0.28,NaN,NaN,NaN,NaN,NaN,0.03,236.4,NaN,NaN,NaN,NaN,NaN,1140,2560000,0,NaN,0
3.59,45.2,-3.56,10,-3.56,3.4,0.23,0.45,10,0.45,6.23,0.36,-0.24,10,-0.24,14.55,0.32,NaN,NaN,5,0.47,1.51,0.62,NaN,NaN,5,1.25,1.42,0.6,0.95,10,0.95,3.12,0.52,4.07,44.8,-4.04,0.48,-0.26,NaN,NaN,NaN,NaN,NaN,0.027,235.9,NaN,NaN,NaN,NaN,NaN,653,2290000,0,NaN,0
3.7,42.9,-3.69,10,-3.69,4.55,0.33,0.32,10,0.32,6.85,0.46,-0.33,10,-0.33,14.41,0.31,NaN,NaN,5,0.79,1.62,0.65,NaN,0.64,10,0.64,2,0.75,1,10,1,3.3,0.54,3.95,44.5,-3.92,0.45,-0.24,NaN,NaN,NaN,0.74,1.03,0.023,235.8,14.6,NaN,1,1.591,0.00822,523,NaN,0,NaN,0
4.28,40.2,-4.27,10,-4.27,4.61,0.34,0.17,10,0.17,6.34,0.49,-0.35,10,-0.35,14.27,0.31,NaN,NaN,5,0.49,1.62,0.65,NaN,0.74,10,0.74,2.01,0.75,1.05,10,1.05,3.56,0.56,3.84,44.2,-3.82,0.42,-0.21,NaN,NaN,NaN,0.71,1.01,0.019,236.1,14.8,NaN,1,1.54,0.00664,323,2220000,0,NaN,0
4.22,40.8,-4.22,10,-4.22,4.83,0.33,0.2,10,0.2,6.4,0.53,-0.29,10,-0.29,14.58,0.29,NaN,NaN,5,0.84,1.34,0.57,NaN,0.93,10,0.93,1.88,0.72,NaN,2,1.02,2.56,0.46,3.76,43.9,-3.74,0.39,-0.18,NaN,NaN,NaN,0.69,1.01,0.015,237.2,15,NaN,1,1.517,0.00527,223,2160000,0,NaN,0
4.17,42.7,-4.16,10,-4.16,4.54,0.37,0.34,10,0.34,6.29,0.53,-0.14,10,-0.14,15.18,0.3,NaN,NaN,5,0.22,1.58,0.63,NaN,0.78,10,0.78,2.25,0.81,1.07,10,1.07,3.31,0.54,3.69,43.7,-3.68,0.36,-0.16,NaN,NaN,NaN,0.66,1.01,0.012,239.6,15.2,NaN,1,1.517,0.00402,177,2360000,0,NaN,256
3.34,47.6,-3.3,10,-3.3,4.05,0.52,0.55,10,0.55,6.84,0.56,-0.15,10,-0.15,16.76,0.33,NaN,NaN,5,0.25,1.85,0.7,NaN,0.76,10,0.76,2.11,0.78,1.04,10,1.04,3.38,0.54,3.65,43.4,-3.63,0.35,-0.14,NaN,NaN,NaN,0.65,1.01,0.008,244.8,15.5,NaN,1,1.535,0.00287,139,2440000,0,NaN,256
2.87,45.3,-2.85,10,-2.85,5.28,0.55,0.37,10,0.37,9.57,0.6,-0.1,10,-0.1,24.24,0.35,NaN,0.84,10,0.84,2.7,0.9,NaN,0.54,10,0.54,1.63,0.66,1.04,10,1.04,3.26,0.52,3.62,43.2,-3.6,0.33,-0.11,NaN,NaN,NaN,0.63,1.02,0.005,257.9,15.8,NaN,1,1.568,0.00181,134,3150000,0,NaN,256
2.92,42.4,-2.91,10,-2.91,5.36,0.6,0.23,10,0.23,9.96,0.6,-0.06,10,-0.06,25.03,0.35,1.16,0.86,10,0.86,2.26,0.8,NaN,0.5,10,0.5,1.88,0.72,0.79,10,0.79,3.62,0.57,3.61,43,-3.59,0.31,-0.09,NaN,NaN,NaN,0.62,1.04,0.003,297.4,16,NaN,1,1.612,0.00108,135,4200000,0,NaN,256
