                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-02T15:01:02Z    298.28     41.55     -1.00      0.33    654.86    937.89    284.36      8.87    341.50      1.05     24.16     14.62     14.78      0.3503743112     43.0840225200      0.00
2011-07-02T15:01:04Z    297.82     33.79     -1.23      0.34    656.95    937.66    280.88      7.00    344.68      1.27     90.98     40.16      7.05      0.3503865302     43.0839004500      1.05
2011-07-02T15:01:06Z    297.06     34.36     -1.46      0.31    673.03    935.94    280.45      6.81    347.82      1.49     89.65     62.30     11.56      0.3504420221     43.0839004500      8.04
2011-07-02T15:01:08Z    296.96     36.08     -1.68      0.27    681.02    935.08    281.08      7.12    350.86      1.70    106.86     57.21     19.34      0.3505272567     43.0838508600      3.99
2011-07-02T15:01:10Z    296.52     36.17     -1.88      0.20    693.56    933.74    280.73      6.96    353.79      1.89    123.16     56.54     28.13      0.3505892456     43.0837631200      6.27
2011-07-02T15:01:12Z    296.33     37.00     -2.04      0.12    704.86    932.53    280.89      7.05    356.74      2.04    128.90     61.07     29.77      0.3505845368     43.0837326000      5.65
2011-07-02T15:01:14Z    296.37     37.91     -2.10      0.07    717.53    931.17    281.28      7.25    358.20      2.10    132.92     63.25     33.53      0.3506015241     43.0836944600      6.33
2011-07-02T15:01:16Z    296.05     35.86     -2.20     -0.10    728.29    930.02    280.18      6.73      2.51      2.20    149.78     64.32     37.17      0.3505297303     43.0836105300      5.38
2011-07-02T15:01:18Z    295.98     37.02     -2.19     -0.21    741.79    928.58    280.59      6.94      5.46      2.20    159.90     65.17     42.01      0.3504773080     43.0835456800      6.75
2011-07-02T15:01:20Z    296.12     38.31     -2.12     -0.32    754.76    927.20    281.22      7.26      8.53      2.15    161.37     66.65     44.78      0.3504756689     43.0835189800      6.48
2011-07-02T15:01:22Z    295.92     38.83     -1.99     -0.41    766.71    925.93    281.23      7.28     11.62      2.03    160.91     66.47     50.37      0.3505022824     43.0834732100      5.98
2011-07-02T15:01:24Z    295.71     39.11     -1.80     -0.48    781.09    924.40    281.15      7.25     14.79      1.86    158.92     66.24     57.26      0.3505529761     43.0834198000      7.19
2011-07-02T15:01:26Z    295.53     39.64     -1.57     -0.51    796.49    922.76    281.19      7.28     18.00      1.65    165.27     66.33     63.76      0.3504990935     43.0833435100      7.70
2011-07-02T15:01:28Z    295.48     40.19     -1.32     -0.51    811.01    921.22    281.34      7.37     21.29      1.42    168.00     66.93     68.15      0.3504740000     43.0833015400      7.26
2011-07-02T15:01:30Z    295.48     40.91     -1.05     -0.49    827.28    919.50    281.60      7.52     24.80      1.16    169.72     69.01     67.63      0.3504482508     43.0833015400      8.14
2011-07-02T15:01:32Z    295.33     41.55     -0.79     -0.43    846.45    917.47    281.70      7.59     28.50      0.90    173.39     70.61     68.78      0.3503972292     43.0832862900      9.58
