                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-20T14:04:21Z    298.16     48.79     -1.63     -0.78    657.16    943.14    286.68     10.31     25.47      1.81     36.33     30.06     10.65      0.3503775001     43.0839767500      0.00
2011-06-20T14:04:23Z    296.62     45.31     -1.85     -0.91    662.40    942.58    284.15      8.71     26.36      2.06    127.98     79.10      2.19      0.3503212333     43.0838890100      2.62
2011-06-20T14:04:25Z    296.63     46.66     -2.04     -1.06    672.26    941.51    284.60      8.99     27.48      2.30    216.87     57.20     13.70      0.3501990438     43.0838012700      4.93
2011-06-20T14:04:27Z    296.41     48.54     -2.20     -1.21    686.08    940.02    285.00      9.26     28.81      2.52    192.83     70.95     12.11      0.3502669632     43.0837936400      6.91
2011-06-20T14:04:29Z    296.38     49.65     -2.34     -1.37    700.43    938.48    285.31      9.46     30.36      2.71    199.76     66.56     21.43      0.3502110243     43.0837173500      7.17
2011-06-20T14:04:31Z    296.18     50.05     -2.44     -1.53    712.72    937.16    285.25      9.44     32.08      2.87    202.50     63.12     31.28      0.3501529694     43.0836410500      6.15
2011-06-20T14:04:33Z    295.95     51.00     -2.50     -1.68    729.09    935.40    285.32      9.51     33.98      3.01    201.25     64.30     37.58      0.3501327336     43.0835838300      8.18
2011-06-20T14:04:35Z    295.77     51.55     -2.53     -1.84    744.19    933.78    285.32      9.53     36.01      3.12    198.85     66.60     40.33      0.3501399755     43.0835571300      7.55
2011-06-20T14:04:37Z    295.83     52.02     -2.52     -1.98    755.61    932.55    285.52      9.66     38.14      3.21    200.53     67.75     42.80      0.3501156569     43.0835380600      5.71
2011-06-20T14:04:39Z    295.79     52.43     -2.50     -2.12    765.20    931.53    285.60      9.73     40.35      3.27    211.29     68.73     44.47      0.3500163853     43.0835571300      4.79
2011-06-20T14:04:41Z    295.67     53.36     -2.45     -2.25    775.10    930.47    285.75      9.84     42.54      3.33    211.01     64.50     59.19      0.3499255478     43.0834426900      4.95
2011-06-20T14:04:43Z    295.60     53.93     -2.40     -2.37    786.27    929.28    285.85      9.92     44.70      3.37    220.57     66.51     58.79      0.3498304486     43.0834999100      5.59
2011-06-20T14:04:45Z    295.43     53.81     -2.34     -2.49    799.04    927.91    285.66      9.81     46.77      3.41    222.83     67.84     60.30      0.3497966230     43.0835037200      6.38
2011-06-20T14:04:47Z    295.33     54.62     -2.28     -2.59    810.09    926.74    285.79      9.91     48.63      3.45    224.26     66.40     69.49      0.3497044742     43.0834503200      5.52
2011-06-20T14:04:49Z    295.08     54.61     -2.26     -2.64    820.14    925.66    285.56      9.77     49.52      3.47    225.96     67.65     69.53      0.3496862650     43.0834655800      5.03
2011-06-20T14:04:51Z    295.05     54.89     -2.26     -2.64    830.98    924.51    285.61      9.82     49.52      3.47    225.96     68.88     69.53      0.3496862650     43.0834655800      5.42
2011-06-20T14:04:53Z    294.97     55.19     -2.26     -2.64    842.88    923.25    285.62      9.84     49.52      3.47    225.96     70.08     69.53      0.3496862650     43.0834655800      5.95
2011-06-20T14:04:55Z    294.79     55.59 -32768.00 -32768.00    854.74    921.99    285.56      9.82 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.93
2011-06-20T14:04:57Z    294.67     55.90 -32768.00 -32768.00    867.83    920.60    285.53      9.82 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.54
