                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-26T20:08:09Z    300.15     47.33      3.12     -2.10    654.87    943.99    288.04     11.27    146.04      3.76     18.47     14.44     15.04      0.3503585160     43.0840301500      0.00
2011-06-26T20:08:11Z    300.30     46.20      3.31     -2.40    665.97    942.80    287.80     11.11    144.02      4.09    352.61     27.86     28.32      0.3502552509     43.0841522200      5.55
2011-06-26T20:08:13Z    300.35     45.81      3.51     -2.70    676.93    941.63    287.71     11.06    142.41      4.43    333.94     32.53     40.66      0.3500806391     43.0842285200      5.48
2011-06-26T20:08:15Z    300.30     45.49      3.71     -2.98    687.74    940.49    287.56     10.96    141.21      4.75    334.66     36.27     50.07      0.3500368893     43.0843086200      5.41
2011-06-26T20:08:17Z    300.55     44.31      3.87     -3.22    699.92    939.19    287.38     10.85    140.24      5.04    334.60     38.16     62.24      0.3499721587     43.0844078100      6.09
2011-06-26T20:08:19Z    301.75     41.10      4.02     -3.43    713.07    937.80    287.30     10.82    139.51      5.29    329.37     39.93     74.15      0.3498361111     43.0844726600      6.57
2011-06-26T20:08:21Z    301.71     40.01      4.13     -3.60    725.56    936.48    286.86     10.52    138.91      5.47    328.72     41.27     84.95      0.3497583270     43.0845527600      6.25
2011-06-26T20:08:23Z    301.73     39.71      4.20     -3.71    737.64    935.21    286.76     10.47    138.51      5.60    324.47     40.61    101.06      0.3495787680     43.0846405000      6.04
2011-06-26T20:08:25Z    302.23     37.98      4.23     -3.78    748.17    934.11    286.52     10.33    138.19      5.68    322.37     40.63    113.25      0.3494508564     43.0847091700      5.26
2011-06-26T20:08:27Z    302.18     37.02      4.22     -3.81    761.51    932.71    286.08     10.05    137.92      5.68    321.45     42.86    119.08      0.3493887186     43.0847396900      6.67
2011-06-26T20:08:29Z    301.99     37.26      4.17     -3.79    772.18    931.59    286.01     10.01    137.72      5.64    323.98     41.17    138.55      0.3492994010     43.0849075300      5.33
2011-06-26T20:08:31Z    302.10     36.46      4.09     -3.74    782.65    930.49    285.78      9.87    137.54      5.54    323.75     40.33    155.08      0.3491736948     43.0850257900      5.24
2011-06-26T20:08:33Z    301.84     36.79      3.97     -3.66    796.41    929.05    285.69      9.82    137.32      5.40    321.98     41.78    162.76      0.3490687609     43.0850524900      6.88
2011-06-26T20:08:35Z    301.84     36.24      3.83     -3.56    808.43    927.80    285.46      9.69    137.08      5.22    321.81     42.22    173.49      0.3489828408     43.0851287800      6.01
2011-06-26T20:08:37Z    302.01     34.89      3.67     -3.44    821.55    926.43    285.03      9.42    136.84      5.03    323.39     42.08    188.90      0.3489165306     43.0852661100      6.56
2011-06-26T20:08:39Z    301.81     35.46      3.49     -3.31    832.60    925.28    285.10      9.48    136.55      4.81    324.11     43.10    194.08      0.3489026427     43.0853157000      5.53
2011-06-26T20:08:41Z    301.86     34.70      3.31     -3.18    839.96    924.51    284.82      9.31    136.20      4.59    323.32     42.37    207.18      0.3487801552     43.0853958100      3.68
2011-06-26T20:08:43Z    301.39     37.13      3.13     -3.04    848.82    923.59    285.42      9.70    135.84      4.36    320.88     43.42    209.06      0.3486800194     43.0853614800      4.43
2011-06-26T20:08:45Z    301.50     35.45      2.95     -2.90    860.07    922.42    284.83      9.33    135.51      4.14    319.42     43.37    221.30      0.3485322297     43.0854110700      5.62
2011-06-26T20:08:47Z    301.71     34.34      2.79     -2.76    869.92    921.40    284.53      9.16    135.28      3.92    321.80     43.55    230.30      0.3485509157     43.0855293300      4.92
2011-06-26T20:08:49Z    301.79     32.99      2.63     -2.63    881.70    920.18    284.00      8.85    134.93      3.72    320.45     44.12    237.88      0.3484397829     43.0855522200      5.89
2011-06-26T20:08:51Z    301.80     32.48      2.48     -2.50    890.91    919.22    283.77      8.73    134.82      3.52    320.21     44.74    242.09      0.3483972251     43.0855751000      4.61
2011-06-26T20:08:53Z    301.94     30.93      2.35     -2.37    899.21    918.36    283.16      8.38    134.85      3.34    319.05     45.40    244.77      0.3483300805     43.0855636600      4.15
2011-06-26T20:08:55Z    302.14     28.76      2.23     -2.24    906.78    917.58    282.25      7.89    134.88      3.16    320.06     45.86    248.17      0.3483432829     43.0856132500      3.79
2011-06-26T20:08:57Z    302.27     28.30      2.12     -2.12    914.67    916.77    282.12      7.82    134.99      3.00    320.32     45.53    258.80      0.3482706547     43.0856933600      3.95
2011-06-26T20:08:59Z    302.36     26.73      2.02     -2.01    922.83    915.93    281.36      7.43    135.20      2.85    319.80     45.73    264.99      0.3481994867     43.0857200600      4.08
2011-06-26T20:09:01Z    302.32     26.08      1.93     -1.90    930.95    915.09    280.97      7.24    135.46      2.70    322.97     44.65    283.35      0.3482043743     43.0859375000      4.06
2011-06-26T20:09:03Z    302.31     25.28      1.83     -1.79    937.55    914.41    280.51      7.02    135.68      2.56    323.61     43.86    298.21      0.3481270075     43.0860595700      3.30
2011-06-26T20:09:05Z    302.27     24.63      1.75     -1.69    946.21    913.52    280.09      6.82    136.03      2.43    323.30     44.05    305.15      0.3480606377     43.0861015300      4.33
2011-06-26T20:09:07Z    302.25     24.44      1.67     -1.60    953.41    912.78    279.96      6.77    136.18      2.31    321.64     45.68    295.33      0.3480492532     43.0859832800      3.60
2011-06-26T20:09:09Z    302.17     24.43      1.59     -1.52    962.64    911.83    279.89      6.74    136.19      2.20    325.14     44.23    320.07      0.3480533361     43.0862655600      4.61
2011-06-26T20:09:11Z    302.10     24.40      1.51     -1.45    973.76    910.69    279.81      6.71    136.07      2.09    324.87     44.23    331.55      0.3479566872     43.0863418600      5.56
2011-06-26T20:09:13Z    302.04     24.39      1.43     -1.38    983.41    909.70    279.75      6.69    135.92      1.99    324.00     44.82    334.46      0.3478855789     43.0863342300      4.82
2011-06-26T20:09:15Z    301.95     24.41      1.35     -1.33    995.08    908.51    279.69      6.67    135.48      1.89    322.94     46.35    328.20      0.3478708863     43.0862579300      5.83
2011-06-26T20:09:17Z    301.85     24.48      1.28     -1.28   1004.56    907.54    279.65      6.66    134.93      1.81    323.40     46.92    330.62      0.3478791118     43.0862884500      4.74
2011-06-26T20:09:19Z    301.76     24.55      1.20     -1.24   1014.14    906.56    279.61      6.65    134.06      1.73    320.27     49.77    307.24      0.3478880823     43.0860252400      4.79
2011-06-26T20:09:21Z    301.67     24.60      1.13     -1.21   1024.77    905.47    279.57      6.63    133.07      1.66    318.94     50.30    310.31      0.3477968276     43.0860061600      5.31
2011-06-26T20:09:23Z    301.56     24.85      1.06     -1.18   1037.26    904.20    279.62      6.67    131.99      1.59    319.51     50.87    314.19      0.3477948606     43.0860519400      6.25
2011-06-26T20:09:25Z    301.46     24.88      1.00     -1.16   1045.83    903.32    279.56      6.64    130.55      1.53    319.97     51.44    314.70      0.3478139639     43.0860672000      4.28
2011-06-26T20:09:27Z    301.35     25.03      0.93     -1.15   1057.19    902.16    279.55      6.65    128.85      1.48    319.68     51.41    324.11      0.3477247059     43.0861244200      5.68
2011-06-26T20:09:29Z    301.24     25.21      0.86     -1.14   1067.71    901.09    279.56      6.66    127.02      1.43    318.96     52.12    324.18      0.3476857841     43.0861015300      5.26
2011-06-26T20:09:31Z    301.12     25.24      0.78     -1.12   1080.44    899.80    279.47      6.63    124.95      1.37    320.02     52.61    328.20      0.3477100432     43.0861625700      6.37
2011-06-26T20:09:33Z    301.04     25.50      0.71     -1.10   1090.40    898.79    279.55      6.67    122.75      1.31    323.51     50.78    358.66      0.3476803899     43.0864944500      4.98
2011-06-26T20:09:35Z    300.96     25.75      0.62     -1.08   1101.14    897.70    279.62      6.71    119.91      1.24    322.97     51.48    358.31      0.3476499319     43.0864753700      5.37
2011-06-26T20:09:37Z    300.82     25.75      0.53     -1.04   1115.26    896.26    279.51      6.67    116.91      1.16    323.32     52.67    354.07      0.3477025032     43.0864563000      7.06
2011-06-26T20:09:39Z    300.68     26.59      0.42     -0.99   1127.38    895.03    279.86      6.84    112.82      1.08    321.13     53.95    346.67      0.3476282060     43.0863304100      6.06
2011-06-26T20:09:41Z    300.63     26.77      0.29     -0.93   1135.98    894.16    279.92      6.88    107.43      0.97    322.00     52.84    367.59      0.3475204706     43.0865058900      4.30
2011-06-26T20:09:43Z    300.54     26.88      0.16     -0.85   1143.49    893.40    279.89      6.87    100.31      0.87    319.97     54.01    357.61      0.3474754095     43.0863647500      3.75
2011-06-26T20:09:45Z    300.47     27.07      0.00     -0.77   1152.27    892.52    279.94      6.90     90.23      0.77    318.91     54.90    352.31      0.3474564552     43.0862884500      4.39
2011-06-26T20:09:47Z    300.39     27.24     -0.17     -0.68   1160.81    891.65    279.96      6.91     76.28      0.70    318.90     54.89    358.42      0.3474062085     43.0863304100      4.27
2011-06-26T20:09:49Z    300.29     27.38     -0.36     -0.59   1169.81    890.75    279.95      6.92     58.86      0.69    320.99     54.65    368.06      0.3474548459     43.0864753700      4.50
2011-06-26T20:09:51Z    300.23     27.41     -0.55     -0.50   1178.25    889.89    279.91      6.90     41.84      0.74    318.44     56.33    351.27      0.3474380374     43.0862655600      4.22
2011-06-26T20:09:53Z    300.14     27.51     -0.76     -0.41   1187.06    889.01    279.89      6.90     28.06      0.86    318.07     56.22    358.54      0.3473578095     43.0862999000      4.40
