                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-01T18:00:20Z    294.01     41.76     -1.09     -0.73    646.91    944.44    280.58      6.84     33.79      1.31     51.90      0.00      5.69      0.3503549993     43.0839309700      0.00
2011-07-01T18:00:22Z    293.72     39.82     -1.19     -0.82    657.45    943.29    279.63      6.41     34.46      1.45    172.74     55.90      4.37      0.3503067791     43.0838623000      5.27
2011-07-01T18:00:24Z    293.44     40.50     -1.28     -0.90    673.20    941.57    279.63      6.43     35.23      1.57    185.17     58.88     13.40      0.3502851725     43.0837783800      7.87
2011-07-01T18:00:26Z    293.26     40.78     -1.35     -0.99    689.01    939.85    279.56      6.41     36.18      1.67    188.08     70.04     13.80      0.3502761722     43.0837783800      7.91
2011-07-01T18:00:28Z    293.24     42.30     -1.39     -1.06    699.43    938.71    280.08      6.66     37.22      1.75    190.56     70.12     17.52      0.3502605855     43.0837440500      5.21
2011-07-01T18:00:30Z    293.07     41.63     -1.42     -1.12    712.91    937.24    279.69      6.49     38.35      1.81    203.55     72.01     20.10      0.3502013981     43.0837326000      6.74
2011-07-01T18:00:32Z    292.94     42.07     -1.43     -1.18    727.03    935.71    279.73      6.52     39.57      1.86    211.35     70.79     26.49      0.3501307666     43.0836982700      7.06
2011-07-01T18:00:34Z    292.87     42.33     -1.43     -1.23    739.72    934.33    279.75      6.54     40.82      1.89    203.19     72.74     27.56      0.3501667380     43.0836715700      6.35
2011-07-01T18:00:36Z    292.81     42.66     -1.41     -1.28    751.90    933.01    279.81      6.57     42.19      1.91    194.79     70.16     36.41      0.3501858413     43.0835838300      6.09
2011-07-01T18:00:38Z    292.68     43.01     -1.41     -1.28    767.55    931.31    279.81      6.58     42.19      1.91    194.79     72.65     36.41      0.3501858413     43.0835838300      7.83
2011-07-01T18:00:40Z    292.55     43.40     -1.41     -1.28    781.02    929.85    279.82      6.60     42.19      1.91    194.79     74.36     36.41      0.3501858413     43.0835838300      6.74
2011-07-01T18:00:42Z    292.44     43.65     -1.41     -1.28    794.68    928.38    279.81      6.60     42.19      1.91    194.79     75.78     36.41      0.3501858413     43.0835838300      6.83
2011-07-01T18:00:44Z    292.26     43.87 -32768.00 -32768.00    806.92    927.06    279.72      6.56 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.12
2011-07-01T18:00:46Z    292.18     44.30 -32768.00 -32768.00    819.15    925.74    279.79      6.61 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.11
2011-07-01T18:00:48Z    292.05     44.63 -32768.00 -32768.00    834.35    924.10    279.78      6.61 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.60
2011-07-01T18:00:50Z    291.85     45.06 -32768.00 -32768.00    847.14    922.72    279.74      6.60 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.40
2011-07-01T18:00:52Z    291.71     45.50     -1.43     -1.64    858.87    921.46    279.75      6.61     48.98      2.17    209.23     76.67     49.26      0.3500045836     43.0835113500      5.86
2011-07-01T18:00:54Z    291.62     45.71     -1.48     -1.68    871.63    920.09    279.73      6.61     48.61      2.23    217.12     75.33     57.77      0.3498717844     43.0834846500      6.38
2011-07-01T18:00:56Z    291.55     45.70     -1.54     -1.70    883.43    918.83    279.66      6.59     47.87      2.29    220.28     74.36     65.08      0.3497832716     43.0834541300      5.90
