                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-15T14:10:48Z    297.23     58.47 -32768.00 -32768.00    652.05    944.39    288.61     11.69 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      0.00
2011-06-15T14:10:50Z    295.01     57.75 -32768.00 -32768.00    654.04    944.17    286.35     10.10 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      0.99
2011-06-15T14:10:52Z    294.72     62.29 -32768.00 -32768.00    667.98    942.66    287.23     10.73 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.97
2011-06-15T14:10:54Z    294.43     66.74 -32768.00 -32768.00    686.28    940.67    288.02     11.33 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      9.15
2011-06-15T14:10:56Z    294.09     69.05 -32768.00 -32768.00    700.50    939.13    288.23     11.52 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.11
2011-06-15T14:10:58Z    293.94     70.65 -32768.00 -32768.00    714.30    937.64    288.43     11.70 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.90
2011-06-15T14:11:00Z    293.70     72.52 -32768.00 -32768.00    728.45    936.11    288.61     11.86 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.08
2011-06-15T14:11:02Z    293.78     73.23 -32768.00 -32768.00    738.90    934.98    288.84     12.05 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.22
2011-06-15T14:11:04Z    293.54     74.42 -32768.00 -32768.00    754.14    933.33    288.86     12.10 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.62
2011-06-15T14:11:06Z    293.30     75.45 -32768.00 -32768.00    767.16    931.93    288.85     12.11 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.51
2011-06-15T14:11:08Z    293.18     75.97 -32768.00 -32768.00    781.59    930.38    288.83     12.12 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.22
2011-06-15T14:11:10Z    293.02     77.23 -32768.00 -32768.00    791.45    929.32    288.93     12.21 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      4.93
2011-06-15T14:11:12Z    292.86     77.64 -32768.00 -32768.00    808.26    927.51    288.86     12.18 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      8.40
2011-06-15T14:11:14Z    292.75     77.76 -32768.00 -32768.00    821.45    926.09    288.77     12.13 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.59
2011-06-15T14:11:16Z    293.04     77.15 -32768.00 -32768.00    832.58    924.90    288.94     12.28 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.57
2011-06-15T14:11:18Z    292.77     76.73     -0.76     -0.33    845.54    923.51    288.59     12.02     23.37      0.83    112.79     79.20     37.11      0.3499031961     43.0846710200      6.48
2011-06-15T14:11:20Z    292.67     76.64     -0.72     -0.44    856.91    922.30    288.48     11.94     31.16      0.84     97.73     82.34     27.70      0.3498200774     43.0847663900      5.68
2011-06-15T14:11:22Z    292.50     78.02     -0.68     -0.56    869.39    920.97    288.59     12.04     39.72      0.88    108.13     81.46     32.79      0.3498656750     43.0847091700      6.24
2011-06-15T14:11:24Z    292.46     79.11     -0.64     -0.71    881.08    919.72    288.76     12.19     47.86      0.96     91.31     81.81     33.12      0.3498895764     43.0847930900      5.84
2011-06-15T14:11:26Z    292.23     80.11     -0.61     -0.88    894.41    918.30    288.73     12.18     55.21      1.07     72.40     81.29     37.31      0.3499197066     43.0848999000      6.67
2011-06-15T14:11:28Z    292.10     80.44     -0.58     -1.04    908.56    916.79    288.67     12.15     61.11      1.19     56.88     83.82     27.90      0.3497699499     43.0849380500      7.07
2011-06-15T14:11:30Z    292.00     80.96     -0.55     -1.21    918.11    915.77    288.68     12.17     65.69      1.33     69.89     86.14     18.02      0.3496908545     43.0848541300      4.77
