                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-14T14:40:43Z    295.90     54.07     -1.39     -0.42    646.01    945.14    286.17      9.95     16.75      1.45     87.34 -32768.00      7.61      0.3495773673     43.0848045300      0.00
2011-06-14T14:40:45Z    295.22     53.16     -1.59     -0.54    653.70    944.31    285.28      9.40     18.71      1.68    137.13     10.32     14.80      0.3496076465     43.0847015400      3.84
2011-06-14T14:40:47Z    295.27     54.96     -1.79     -0.67    661.37    943.47    285.83      9.76     20.65      1.91    145.21     28.48     19.11      0.3496179283     43.0846595800      3.84
2011-06-14T14:40:49Z    294.96     53.65     -1.96     -0.82    674.11    942.09    285.18      9.36     22.61      2.12    150.76     47.64     21.08      0.3496104479     43.0846328700      6.37
2011-06-14T14:40:51Z    295.06     55.46     -2.11     -0.97    683.69    941.05    285.77      9.75     24.64      2.32    154.02     57.26     21.02      0.3495970666     43.0846290600      4.79
2011-06-14T14:40:53Z    294.39     54.70     -2.24     -1.12    695.67    939.75    284.94      9.25     26.58      2.51    165.97     56.34     29.75      0.3495725691     43.0845413200      5.99
2011-06-14T14:40:55Z    294.50     54.93     -2.35     -1.27    703.69    938.88    285.10      9.36     28.38      2.67    174.42     57.53     33.52      0.3495240211     43.0844993600      4.01
2011-06-14T14:40:57Z    294.22     55.79     -2.43     -1.40    715.82    937.57    285.08      9.36     30.05      2.80    181.70     59.16     38.70      0.3494699299     43.0844535800      6.06
2011-06-14T14:40:59Z    294.29     56.42     -2.46     -1.47    724.96    936.58    285.31      9.52     30.83      2.86    190.57     60.62     41.64      0.3493901789     43.0844306900      4.57
2011-06-14T14:41:01Z    294.12     56.91     -2.53     -1.63    736.39    935.35    285.29      9.52     32.87      3.01    197.06     60.50     48.31      0.3493099213     43.0843849200      5.71
2011-06-14T14:41:03Z    293.94     57.14     -2.56     -1.73    746.16    934.29    285.18      9.46     34.01      3.08    197.33     63.34     47.78      0.3493092358     43.0843887300      4.88
2011-06-14T14:41:05Z    293.91     57.56     -2.58     -1.80    753.69    933.48    285.26      9.52     34.89      3.14    198.07     60.54     58.01      0.3492629826     43.0843048100      3.77
2011-06-14T14:41:07Z    293.81     57.65     -2.59     -1.86    763.36    932.44    285.19      9.49     35.59      3.19    199.93     60.07     64.67      0.3492132723     43.0842514000      4.83
2011-06-14T14:41:09Z    293.72     58.46     -2.61     -1.90    774.52    931.23    285.32      9.59     36.13      3.23    202.68     61.30     67.63      0.3491636813     43.0842399600      5.58
2011-06-14T14:41:11Z    293.74     58.46     -2.62     -1.94    782.45    930.38    285.34      9.61     36.45      3.26    201.64     59.51     77.39      0.3491334915     43.0841522200      3.96
2011-06-14T14:41:13Z    293.64     58.11     -2.63     -1.96    793.35    929.21    285.15      9.50     36.70      3.29    199.96     58.20     88.25      0.3491139710     43.0840530400      5.45
2011-06-14T14:41:15Z    293.50     59.48     -2.64     -1.99    805.18    927.94    285.37      9.66     36.95      3.31    200.80     59.02     92.57      0.3490803242     43.0840225200      5.91
2011-06-14T14:41:17Z    293.57     58.94     -2.65     -2.01    814.17    926.97    285.31      9.63     37.11      3.32    203.78     58.73     99.10      0.3489932418     43.0839843800      4.50
2011-06-14T14:41:19Z    293.29     59.06     -2.65     -2.02    823.32    925.99    285.08      9.50     37.28      3.33    206.63     57.50    109.77      0.3488796651     43.0839157100      4.57
2011-06-14T14:41:21Z    293.21     59.57     -2.65     -2.03    834.03    924.84    285.13      9.54     37.50      3.34    205.46     58.76    111.00      0.3488980532     43.0838966400      5.36
2011-06-14T14:41:23Z    293.05     60.62     -2.64     -2.04    844.32    923.74    285.24      9.62     37.71      3.33    206.38     58.35    119.18      0.3488337100     43.0838394200      5.15
2011-06-14T14:41:25Z    293.05     60.01     -2.61     -2.04    852.37    922.88    285.09      9.54     37.93      3.31    205.56     56.96    130.98      0.3487899303     43.0837364200      4.02
2011-06-14T14:41:27Z    292.91     60.87     -2.58     -2.03    861.04    921.95    285.18      9.60     38.16      3.29    203.97     56.07    141.31      0.3487790525     43.0836372400      4.34
2011-06-14T14:41:29Z    292.98     61.91     -2.55     -2.02    870.02    920.99    285.49      9.82     38.33      3.26    204.33     55.70    149.39      0.3487282097     43.0835762000      4.49
2011-06-14T14:41:31Z    292.69     62.84     -2.53     -2.00    881.95    919.72    285.45      9.80     38.39      3.22    205.44     55.64    157.89      0.3486510813     43.0835151700      5.96
2011-06-14T14:41:33Z    292.55     62.97     -2.49     -1.98    892.01    918.64    285.34      9.74     38.48      3.19    207.40     56.04    162.32      0.3485666811     43.0835037200      5.03
2011-06-14T14:41:35Z    292.60     63.13     -2.47     -1.97    904.31    917.34    285.43      9.81     38.55      3.15    207.37     56.16    169.84      0.3485250771     43.0834426900      6.15
2011-06-14T14:41:37Z    292.33     63.66     -2.45     -1.95    913.26    916.38    285.30      9.73     38.43      3.13    207.94     56.01    176.82      0.3484665751     43.0833931000      4.48
2011-06-14T14:41:39Z    292.32     63.80     -2.45     -1.93    921.83    915.47    285.32      9.75     38.20      3.11    207.62     56.63    178.38      0.3484684527     43.0833778400      4.28
2011-06-14T14:41:41Z    292.19     64.27     -2.45     -1.92    933.17    914.26    285.31      9.75     38.04      3.11    207.91     56.74    185.10      0.3484199345     43.0833282500      5.67
2011-06-14T14:41:43Z    292.16     64.58     -2.47     -1.91    942.25    913.30    285.36      9.79     37.76      3.12    206.34     57.14    188.12      0.3484590054     43.0832824700      4.54
2011-06-14T14:41:45Z    292.03     65.07     -2.50     -1.91    950.60    912.41    285.35      9.80     37.36      3.14    206.24     57.37    191.81      0.3484426439     43.0832519500      4.18
2011-06-14T14:41:47Z    292.01     65.44     -2.53     -1.91    961.63    911.25    285.41      9.85     37.04      3.17    209.13     58.01    194.00      0.3483241200     43.0832748400      5.51
2011-06-14T14:41:49Z    292.00     65.71     -2.58     -1.92    970.72    910.28    285.47      9.90     36.61      3.21    210.07     58.18    198.39      0.3482631445     43.0832557700      4.55
2011-06-14T14:41:51Z    291.78     66.23     -2.63     -1.92    979.62    909.34    285.38      9.85     36.11      3.25    209.76     58.10    204.51      0.3482372761     43.0832023600      4.45
2011-06-14T14:41:53Z    291.71     66.28     -2.68     -1.92    989.18    908.33    285.32      9.82     35.60      3.29    211.94     58.00    211.28      0.3481113613     43.0831871000      4.78
2011-06-14T14:41:55Z    291.60     65.67     -2.73     -1.91    998.89    907.30    285.08      9.67     35.01      3.33    212.20     57.73    219.66      0.3480464816     43.0831260700      4.85
2011-06-14T14:41:57Z    291.48     66.46     -2.77     -1.90   1010.24    906.10    285.14      9.72     34.40      3.36    211.33     57.89    225.42      0.3480447829     43.0830650300      5.67
2011-06-14T14:41:59Z    291.36     66.91     -2.82     -1.89   1022.77    904.78    285.13      9.73     33.83      3.39    211.84     58.09    231.49      0.3479844630     43.0830307000      6.26
2011-06-14T14:42:01Z    291.39     66.58     -2.85     -1.87   1035.25    903.47    285.09      9.72     33.25      3.41    212.49     57.76    242.37      0.3478851616     43.0829582200      6.24
2011-06-14T14:42:03Z    291.18     66.60     -2.88     -1.85   1046.91    902.24    284.89      9.60     32.70      3.42    212.40     58.07    246.68      0.3478609324     43.0829238900      5.83
