                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-19T13:00:39Z    291.29     46.21     -1.21      1.15    654.04    946.07    279.59      6.37    316.32      1.67    102.97     11.41     15.08      0.3496654630     43.0847702000      0.00
2011-06-19T13:00:41Z    290.64     48.34     -1.43      1.30    657.78    945.65    279.65      6.39    317.89      1.93    101.00     17.53     21.45      0.3497435451     43.0847625700      1.87
2011-06-19T13:00:43Z    290.13     50.98     -1.67      1.44    670.43    944.25    279.95      6.53    319.26      2.21    106.43     32.06     31.02      0.3498503566     43.0847206100      6.33
2011-06-19T13:00:45Z    290.03     52.36     -1.91      1.59    685.46    942.59    280.25      6.68    320.37      2.49    114.91     43.89     35.83      0.3498840630     43.0846633900      7.52
2011-06-19T13:00:47Z    289.83     53.42     -2.15      1.73    697.06    941.31    280.36      6.74    321.22      2.76    125.66     44.77     46.44      0.3499483764     43.0845565800      5.80
2011-06-19T13:00:49Z    289.86     54.51     -2.38      1.87    709.59    939.92    280.67      6.90    321.79      3.03    125.27     51.29     46.97      0.3499558568     43.0845565800      6.27
2011-06-19T13:00:51Z    289.82     56.09     -2.59      2.01    724.05    938.33    281.05      7.09    322.12      3.28    121.42     55.77     49.69      0.3500057459     43.0845680200      7.23
2011-06-19T13:00:53Z    289.57     56.24     -2.77      2.15    738.74    936.71    280.86      7.01    322.22      3.50    127.26     61.58     47.48      0.3499490917     43.0845413200      7.35
2011-06-19T13:00:55Z    289.43     56.99     -2.92      2.27    753.70    935.07    280.93      7.05    322.11      3.70    136.34     62.26     54.02      0.3499430418     43.0844497700      7.48
2011-06-19T13:00:57Z    289.25     57.12     -3.04      2.39    766.08    933.71    280.78      6.99    321.81      3.87    140.41     59.95     66.57      0.3500059843     43.0843391400      6.19
2011-06-19T13:00:59Z    288.75     56.21     -3.12      2.50    777.30    932.47    280.09      6.67    321.36      4.00    139.10     59.14     75.47      0.3500918150     43.0842857400      5.61
2011-06-19T13:01:01Z    288.56     56.10     -3.16      2.58    790.43    931.03    279.88      6.59    320.80      4.08    139.93     57.08     90.26      0.3501984477     43.0841789200      6.56
2011-06-19T13:01:03Z    288.89     59.32     -3.17      2.64    801.67    929.80    281.00      7.13    320.13      4.13    140.69     56.27    100.59      0.3502676189     43.0840988200      5.62
2011-06-19T13:01:05Z    288.30     56.72     -3.13      2.69    812.71    928.59    279.80      6.57    319.38      4.12    138.75     55.88    109.56      0.3503721058     43.0840568500      5.52
2011-06-19T13:01:07Z    288.31     57.78     -3.05      2.70    824.13    927.34    280.07      6.70    318.54      4.07    137.85     55.48    119.09      0.3504663110     43.0840034500      5.71
2011-06-19T13:01:09Z    287.96     57.99     -2.94      2.68    837.53    925.87    279.80      6.59    317.64      3.98    137.86     55.97    125.96      0.3505227864     43.0839576700      6.70
2011-06-19T13:01:11Z    287.95     58.26     -2.80      2.64    847.79    924.75    279.86      6.62    316.68      3.85    137.37     55.64    134.53      0.3506039083     43.0839080800      5.13
