                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-02T16:00:17Z    298.14     35.78     -0.98      1.24    644.07    938.74    282.00      7.55    308.43      1.58     81.69 -32768.00     12.42      0.3504509628     43.0839157100      0.00
2011-07-02T16:00:19Z    296.87     33.44     -1.17      1.40    657.82    937.27    279.89      6.54    309.88      1.82     81.42     23.50     15.69      0.3504905701     43.0839195300      6.88
2011-07-02T16:00:21Z    296.90     34.24     -1.35      1.53    667.84    936.19    280.26      6.72    311.28      2.04    104.65     32.36     26.57      0.3506157100     43.0838394200      5.01
2011-07-02T16:00:23Z    296.61     35.31     -1.52      1.65    682.43    934.63    280.46      6.83    312.67      2.24    113.33     38.88     38.97      0.3507394493     43.0837593100      7.30
2011-07-02T16:00:25Z    296.55     35.80     -1.60      1.70    699.84    932.76    280.60      6.91    313.33      2.33    112.75     51.29     39.14      0.3507432342     43.0837631200      8.71
2011-07-02T16:00:27Z    296.58     35.96     -1.60      1.70    711.01    931.57    280.70      6.96    313.33      2.33    112.75     56.89     39.14      0.3507432342     43.0837631200      5.58
2011-07-02T16:00:29Z    296.31     36.45     -1.60      1.70    722.62    930.33    280.66      6.96    313.33      2.33    112.75     61.34     39.14      0.3507432342     43.0837631200      5.80
2011-07-02T16:00:31Z    296.16     36.85 -32768.00 -32768.00    733.32    929.18    280.68      6.98 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.35
2011-07-02T16:00:33Z    296.12     36.87     -2.15      1.86    744.31    928.01    280.65      6.97    319.21      2.84    125.66     58.04     58.21      0.3508808017     43.0835952800      5.50
2011-07-02T16:00:35Z    296.06     37.18     -2.22      1.83    757.51    926.61    280.73      7.02    320.56      2.88    130.07     59.16     63.59      0.3508976102     43.0835304300      6.60
2011-07-02T16:00:37Z    296.01     37.46     -2.28      1.79    770.46    925.23    280.79      7.06    321.87      2.90    128.41     60.95     66.35      0.3509385586     43.0835304300      6.47
2011-07-02T16:00:39Z    295.85     37.86     -2.28      1.79    781.73    924.03    280.80      7.08    321.87      2.90    128.41     63.09     66.35      0.3509385586     43.0835304300      5.64
2011-07-02T16:00:41Z    295.88     37.39     -2.28      1.79    792.65    922.87    280.64      7.01    321.87      2.90    128.41     64.90     66.35      0.3509385586     43.0835304300      5.46
2011-07-02T16:00:43Z    295.76     37.89     -2.35      1.60    803.57    921.71    280.74      7.06    325.75      2.84    131.18     61.03     84.46      0.3510806561     43.0834007300      5.46
2011-07-02T16:00:45Z    295.50     38.00     -2.35      1.53    816.14    920.38    280.54      6.98    327.01      2.80    132.47     60.17     94.70      0.3511577845     43.0833244300      6.29
2011-07-02T16:00:47Z    295.39     38.29     -2.34      1.45    828.94    919.02    280.56      7.00    328.34      2.75    135.25     61.39     97.04      0.3511389494     43.0832786600      6.40
2011-07-02T16:00:49Z    295.32     38.91     -2.33      1.36    842.41    917.60    280.73      7.10    329.75      2.70    134.85     61.88    102.31      0.3511907160     43.0832519500      6.74
2011-07-02T16:00:51Z    295.13     39.21     -2.31      1.27    854.27    916.35    280.67      7.08    331.17      2.64    133.81     62.37    106.42      0.3512430787     43.0832366900      5.93
2011-07-02T16:00:53Z    294.99     39.55     -2.30      1.19    867.11    914.99    280.67      7.09    332.65      2.59    135.81     61.43    117.67      0.3513071239     43.0831413300      6.42
2011-07-02T16:00:55Z    294.92     39.73     -2.29      1.10    878.70    913.77    280.67      7.10    334.32      2.54    138.06     64.30    109.58      0.3511994481     43.0831680300      5.79
2011-07-02T16:00:57Z    294.72     39.66     -2.28      1.01    891.55    912.42    280.47      7.02    336.08      2.50    136.47     64.11    116.74      0.3512874544     43.0831375100      6.42
2011-07-02T16:00:59Z    294.67     40.11     -2.29      0.92    906.23    910.87    280.58      7.09    338.07      2.47    137.56     65.02    118.93      0.3512856662     43.0831108100      7.34
2011-07-02T16:01:01Z    294.45     40.35     -2.31      0.83    920.03    909.42    280.48      7.05    340.37      2.46    138.57     66.15    118.95      0.3512665927     43.0830955500      6.90
2011-07-02T16:01:03Z    294.34     40.73     -2.35      0.72    934.71    907.88    280.52      7.08    342.92      2.46    137.70     66.61    122.74      0.3513143957     43.0830841100      7.34
