                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-01T19:59:26Z    289.88     55.25     -0.83     -0.50    650.59    944.04    280.89      6.97     30.90      0.96     18.22      2.31     13.12      0.3503503799     43.0840110800      0.00
2011-07-01T19:59:28Z    290.38     54.99     -0.98     -0.58    655.79    943.47    281.28      7.17     30.58      1.14     24.74     23.89     10.81      0.3503555357     43.0839881900      2.60
2011-07-01T19:59:30Z    292.22     44.20     -1.13     -0.67    673.23    941.55    279.80      6.50     30.45      1.32    339.23     69.86      8.15      0.3502644897     43.0839691200      8.72
2011-07-01T19:59:32Z    292.40     42.76     -1.28     -0.76    685.49    940.21    279.48      6.36     30.59      1.49    286.84     75.36      9.01      0.3501940668     43.0839233400      6.13
2011-07-01T19:59:34Z    292.40     41.10     -1.42     -0.86    698.57    938.77    278.91      6.13     31.04      1.66    246.83     81.29      7.28      0.3502177596     43.0838737500      6.54
2011-07-01T19:59:36Z    292.34     40.20     -1.55     -0.96    713.17    937.18    278.53      5.98     31.62      1.82    207.56     81.04      9.80      0.3502443135     43.0838203400      7.30
2011-07-01T19:59:38Z    292.25     40.03     -1.66     -1.06    724.86    935.91    278.39      5.92     32.42      1.97    224.15     78.00     15.69      0.3501657546     43.0837974500      5.84
2011-07-01T19:59:40Z    292.15     40.13     -1.76     -1.15    737.07    934.58    278.33      5.91     33.26      2.10    259.41     82.15     11.87      0.3501567543     43.0838813800      6.11
2011-07-01T19:59:42Z    292.03     40.08     -1.83     -1.24    748.74    933.31    278.21      5.86     34.05      2.21    235.55     81.03     15.43      0.3501437902     43.0838203400      5.84
2011-07-01T19:59:44Z    291.97     39.93     -1.89     -1.31    761.31    931.94    278.10      5.83     34.77      2.30    211.70     78.14     23.16      0.3501505554     43.0837211600      6.29
2011-07-01T19:59:46Z    291.86     40.08     -1.92     -1.37    773.46    930.62    278.06      5.82     35.37      2.36    206.39     77.81     26.46      0.3501555920     43.0836868300      6.07
2011-07-01T19:59:48Z    291.78     40.41     -1.95     -1.40    785.76    929.29    278.11      5.84     35.63      2.40    202.99     75.12     35.80      0.3501282930     43.0836029100      6.15
2011-07-01T19:59:50Z    291.65     40.64     -1.96     -1.40    798.64    927.89    278.07      5.84     35.63      2.41    212.47     74.44     41.12      0.3500289619     43.0835876500      6.44
2011-07-01T19:59:52Z    291.58     40.71     -1.96     -1.39    809.67    926.70    278.03      5.83     35.33      2.40    219.13     73.53     46.93      0.3499363363     43.0835723900      5.52
2011-07-01T19:59:54Z    291.43     40.42     -1.96     -1.35    822.32    925.33    277.79      5.74     34.56      2.38    221.43     72.26     54.82      0.3498545289     43.0835304300      6.33
2011-07-01T19:59:56Z    291.33     40.77     -1.95     -1.29    833.96    924.07    277.82      5.76     33.38      2.34    221.74     69.62     67.97      0.3497442305     43.0834426900      5.82
2011-07-01T19:59:58Z    291.21     40.93     -1.94     -1.21    847.42    922.62    277.77      5.74     31.87      2.29    221.55     69.47     73.54      0.3497010469     43.0834045400      6.73
2011-07-01T20:00:00Z    291.10     40.88     -1.93     -1.12    861.99    921.05    277.65      5.70     30.05      2.23    221.42     70.37     75.24      0.3496887386     43.0833931000      7.28
2011-07-01T20:00:02Z    290.96     41.17     -1.93     -1.02    874.63    919.69    277.63      5.70     27.95      2.18    217.82     71.19     76.19      0.3497262597     43.0833587600      6.32
