                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-05T13:59:49Z    300.27     40.59     -1.43      0.29    646.93    941.93    285.78      9.73    348.44      1.46     13.44 -32768.00     15.13      0.3503431976     43.0840339700      0.00
2011-07-05T13:59:51Z    298.08     31.45     -1.67      0.32    658.89    940.65    280.05      6.59    349.25      1.70     18.67     36.25     10.76      0.3503423035     43.0839920000      5.98
2011-07-05T13:59:53Z    297.67     33.83     -1.89      0.34    675.15    938.91    280.76      6.93    349.79      1.92    130.68     57.48     15.40      0.3504433632     43.0838089000      8.13
2011-07-05T13:59:55Z    297.71     34.29     -2.09      0.37    687.79    937.55    281.00      7.06    349.94      2.12    146.11     61.93     19.62      0.3504343331     43.0837516800      6.32
2011-07-05T13:59:57Z    297.20     34.55     -2.25      0.41    704.77    935.74    280.66      6.91    349.78      2.29    146.55     63.70     26.58      0.3504799306     43.0837020900      8.49
2011-07-05T13:59:59Z    297.18     36.34     -2.38      0.45    721.13    933.99    281.38      7.28    349.22      2.42    151.04     69.16     26.69      0.3504587114     43.0836906400      8.18
2011-07-05T14:00:01Z    297.40     37.50     -2.46      0.51    738.36    932.15    282.04      7.63    348.27      2.51    152.57     69.39     32.85      0.3504858613     43.0836372400      8.62
2011-07-05T14:00:03Z    297.36     38.12     -2.50      0.58    756.45    930.22    282.24      7.75    347.03      2.57    152.52     66.51     45.83      0.3505596817     43.0835342400      9.04
2011-07-05T14:00:05Z    297.02     37.76     -2.51      0.66    772.10    928.56    281.81      7.54    345.29      2.59    156.10     68.23     48.35      0.3505405784     43.0835037200      7.82
2011-07-05T14:00:07Z    297.00     38.76     -2.47      0.75    787.82    926.89    282.17      7.74    343.03      2.58    162.95     70.07     49.61      0.3504785597     43.0834732100      7.86
2011-07-05T14:00:09Z    296.85     38.77     -2.40      0.86    807.12    924.84    282.04      7.69    340.24      2.55    161.15     70.76     54.48      0.3505162001     43.0834350600      9.65
2011-07-05T14:00:11Z    296.27     38.53     -2.29      0.97    823.47    923.11    281.44      7.40    337.00      2.49    163.71     72.13     55.61      0.3504914939     43.0834198000      8.18
2011-07-05T14:00:13Z    295.97     39.12     -2.17      1.09    846.00    920.72    281.39      7.40    333.28      2.43    167.91     70.71     68.24      0.3504754603     43.0832977300     11.26
2011-07-05T14:00:15Z    296.04     41.49     -2.02      1.21    866.95    918.51    282.32      7.90    329.15      2.36    162.03     70.12     78.09      0.3505958319     43.0832328800     10.48
2011-07-05T14:00:17Z    295.89     40.67     -1.86      1.31    884.20    916.69    281.89      7.69    324.76      2.28    160.30     70.46     82.74      0.3506425619     43.0831985500      8.63
2011-07-05T14:00:19Z    296.05     42.06     -1.68      1.41    902.09    914.81    282.52      8.05    320.09      2.20    158.63     72.42     79.58      0.3506560326     43.0832328800      8.94
2011-07-05T14:00:21Z    295.76     42.28     -1.49      1.48    923.60    912.55    282.35      7.97    315.20      2.11    154.18     72.96     83.55      0.3507467806     43.0832214400     10.76
2011-07-05T14:00:23Z    295.42     41.77     -1.29      1.53    941.50    910.67    281.86      7.73    310.13      2.01    152.08     72.82     89.79      0.3508163691     43.0831871000      8.95
2011-07-05T14:00:25Z    295.13     41.73     -1.09      1.56    958.94    908.85    281.58      7.60    304.86      1.90    153.59     73.81     89.39      0.3507881761     43.0831794700      8.72
2011-07-05T14:00:27Z    294.86     42.23     -0.88      1.56    979.08    906.74    281.52      7.59    299.38      1.79    152.56     74.30     92.23      0.3508218825     43.0831642200     10.07
2011-07-05T14:00:29Z    294.81     42.95     -0.67      1.54    995.82    904.99    281.72      7.71    293.49      1.68    149.04     74.40     96.28      0.3509081602     43.0831565900      8.37
2011-07-05T14:00:31Z    294.67     43.10     -0.47      1.51   1011.55    903.35    281.64      7.69    287.19      1.58    147.63     75.58     92.72      0.3509096205     43.0831947300      7.86
2011-07-05T14:00:33Z    294.56     43.24     -0.26      1.46   1026.48    901.79    281.59      7.67    280.25      1.48    144.38     75.27     98.69      0.3510057926     43.0831794700      7.47
2011-07-05T14:00:35Z    294.15     43.63     -0.07      1.40   1042.21    900.16    281.35      7.57    272.92      1.40    148.23     76.08     96.94      0.3509268463     43.0831565900      7.87
2011-07-05T14:00:37Z    293.98     44.19      0.10      1.35   1060.65    898.24    281.38      7.61    265.66      1.35    144.57     76.60     97.60      0.3509948552     43.0831832900      9.22
