                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-05T15:01:34Z    299.41     37.32     -0.00      0.56    651.37    941.16    283.75      8.49    270.13      0.56     20.11      3.01      6.98      0.3503294885     43.0839576700      0.00
2011-07-05T15:01:36Z    298.51     32.53      0.00      0.65    663.95    939.81    280.92      7.00    269.77      0.65     76.18     68.11      5.20      0.3503620625     43.0839119000      6.29
2011-07-05T15:01:38Z    298.20     36.25      0.01      0.74    680.67    938.02    282.25      7.69    269.54      0.74     66.70     75.79      7.51      0.3503847420     43.0839271500      8.36
2011-07-05T15:01:40Z    298.01     35.42      0.01      0.82    696.27    936.36    281.74      7.44    269.33      0.82     41.04     71.93     14.77      0.3504190743     43.0839996300      7.80
2011-07-05T15:01:42Z    297.68     36.46      0.01      0.91    712.12    934.66    281.87      7.52    269.25      0.91     41.01     73.88     17.67      0.3504423797     43.0840187100      7.93
2011-07-05T15:01:44Z    297.59     38.38      0.01      1.00    732.00    932.54    282.55      7.90    269.30      1.00     50.54     75.53     20.91      0.3504982293     43.0840187100      9.94
2011-07-05T15:01:46Z    297.76     40.99      0.01      1.10    751.22    930.50    283.68      8.54    269.41      1.10     58.88     76.58     23.92      0.3505514562     43.0840110800      9.61
2011-07-05T15:01:48Z    297.36     40.06      0.00      1.20    768.85    928.62    282.99      8.17    269.80      1.20     70.14     77.05     27.09      0.3506129384     43.0839843800      8.82
2011-07-05T15:01:50Z    297.35     40.37     -0.01      1.31    786.07    926.80    283.09      8.24    270.31      1.31     89.10     78.25     28.09      0.3506448865     43.0839042700      8.61
2011-07-05T15:01:52Z    296.85     40.29     -0.02      1.43    801.68    925.14    282.61      8.00    270.99      1.43     97.59     80.79     24.42      0.3505972922     43.0838699300      7.80
2011-07-05T15:01:54Z    296.57     40.01     -0.04      1.55    814.43    923.79    282.25      7.82    271.59      1.55     88.04     81.79     23.59      0.3505894840     43.0839080800      6.38
2011-07-05T15:01:56Z    296.43     40.43     -0.06      1.69    822.18    922.97    282.29      7.84    272.06      1.69     77.63     80.79     27.76      0.3506329954     43.0839538600      3.87
2011-07-05T15:01:58Z    296.51     40.80     -0.08      1.81    834.79    921.64    282.49      7.96    272.45      1.82     72.57     80.04     32.28      0.3506782353     43.0839881900      6.31
2011-07-05T15:02:00Z    296.42     42.29     -0.09      1.88    845.97    920.46    282.94      8.22    272.62      1.88     73.25     79.91     34.69      0.3507079780     43.0839881900      5.59
2011-07-05T15:02:02Z    296.23     41.25     -0.11      2.04    857.68    919.22    282.40      7.94    273.07      2.04     78.59     78.15     43.38      0.3508222103     43.0839767500      5.86
2011-07-05T15:02:04Z    296.19     41.56     -0.12      2.11    871.58    917.76    282.48      7.99    273.25      2.12     83.86     75.26     58.03      0.3510085940     43.0839576700      6.95
2011-07-05T15:02:06Z    295.90     42.45     -0.12      2.16    883.32    916.52    282.53      8.04    273.30      2.16     81.66     76.44     56.03      0.3509807587     43.0839729300      5.87
2011-07-05T15:02:08Z    295.93     41.44     -0.13      2.16    893.92    915.41    282.20      7.86    273.31      2.16     88.38     76.40     58.78      0.3510215580     43.0839157100      5.30
2011-07-05T15:02:10Z    295.89     41.99     -0.12      2.11    907.84    913.94    282.36      7.97    273.28      2.12     89.58     75.93     64.38      0.3510906398     43.0839042700      6.96
2011-07-05T15:02:12Z    295.82     42.88     -0.12      2.02    918.34    912.84    282.61      8.11    273.28      2.02     92.03     74.94     71.94      0.3511829376     43.0838775600      5.25
2011-07-05T15:02:14Z    295.51     38.97     -0.10      1.89    929.23    911.70    280.93      7.24    273.18      1.89     92.38     74.65     76.36      0.3512369990     43.0838699300      5.45
2011-07-05T15:02:16Z    295.43     41.53     -0.09      1.72    941.13    910.45    281.78      7.69    273.13      1.72     92.70     72.46     91.70      0.3514249027     43.0838623000      5.95
2011-07-05T15:02:18Z    295.29     41.72     -0.08      1.52    954.62    909.04    281.73      7.68    272.99      1.52     93.98     70.94    104.90      0.3515850902     43.0838356000      6.74
2011-07-05T15:02:20Z    295.21     41.90     -0.06      1.30    968.02    907.63    281.72      7.68    272.83      1.30     89.69     72.39    100.63      0.3515358269     43.0839042700      6.70
2011-07-05T15:02:22Z    294.96     43.17     -0.04      1.08    981.76    906.20    281.93      7.81    272.38      1.08     87.37     74.17     93.78      0.3514504433     43.0839386000      6.87
2011-07-05T15:02:24Z    294.80     43.24     -0.02      0.87    993.53    904.97    281.81      7.76    271.22      0.87     87.49     74.35     95.96      0.3514773548     43.0839386000      5.89
2011-07-05T15:02:26Z    294.70     43.56      0.01      0.68   1004.34    903.84    281.83      7.78    268.96      0.68     85.15     74.55     97.64      0.3514948189     43.0839729300      5.40
