                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-25T19:01:14Z    296.21     47.30      0.19     -2.21    649.50    948.06    284.43      8.83     94.96      2.22      0.73      0.42     11.08      0.3503017426     43.0839996300      0.00
2011-06-25T19:01:16Z    295.85     47.71      0.20     -2.57    656.84    947.26    284.23      8.72     94.49      2.58    351.55     20.71     15.45      0.3502721190     43.0840377800      3.67
2011-06-25T19:01:18Z    295.80     47.66      0.22     -2.93    668.32    946.01    284.16      8.70     94.22      2.94    325.92     40.41     20.34      0.3501600325     43.0840530400      5.74
2011-06-25T19:01:20Z    295.74     48.70      0.24     -3.46    675.22    945.26    284.44      8.87     93.95      3.47    292.32     27.27     46.98      0.3497663140     43.0840606700      3.45
2011-06-25T19:01:22Z    295.88     47.86      0.25     -3.63    686.84    944.00    284.30      8.79     93.89      3.63    287.51     33.07     55.04      0.3496553898     43.0840492200      5.81
2011-06-25T19:01:24Z    295.90     47.79      0.26     -3.95    694.18    943.21    284.30      8.80     93.83      3.96    282.81     39.37     52.63      0.3496697545     43.0840034500      3.67
2011-06-25T19:01:26Z    295.83     47.59      0.30     -4.38    702.85    942.27    284.17      8.74     93.89      4.39    285.82     43.90     53.89      0.3496632278     43.0840339700      4.34
2011-06-25T19:01:28Z    295.87     47.25      0.31     -4.52    712.62    941.21    284.10      8.70     93.93      4.53    277.93     42.80     66.53      0.3494907320     43.0839843800      4.88
2011-06-25T19:01:30Z    295.82     47.17      0.34     -4.76    721.72    940.23    284.03      8.67     94.02      4.78    280.66     43.13     75.49      0.3493888974     43.0840263400      4.55
2011-06-25T19:01:32Z    295.75     46.98      0.36     -4.99    733.30    938.98    283.91      8.61     94.18      5.00    281.02     44.18     84.70      0.3492790163     43.0840454100      5.79
2011-06-25T19:01:34Z    295.64     47.10      0.40     -5.19    741.86    938.06    283.84      8.59     94.39      5.21    279.45     44.28     93.17      0.3491713405     43.0840377800      4.28
2011-06-25T19:01:36Z    295.59     47.05      0.41     -5.28    750.55    937.12    283.79      8.56     94.49      5.30    278.81     45.07     99.31      0.3490948975     43.0840377800      4.35
2011-06-25T19:01:38Z    295.53     47.12      0.41     -5.28    759.21    936.19    283.75      8.55     94.49      5.30    278.81     47.46     99.31      0.3490948975     43.0840377800      4.33
2011-06-25T19:01:40Z    295.46     47.06      0.50     -5.69    769.80    935.05    283.67      8.51     95.04      5.71    250.01     47.32    109.54      0.3490357995     43.0835647600      5.30
2011-06-25T19:01:42Z    295.35     47.33      0.54     -5.82    777.68    934.20    283.65      8.51     95.29      5.85    276.77     41.51    143.14      0.3485544622     43.0840530400      3.94
2011-06-25T19:01:44Z    295.25     47.53      0.58     -5.93    789.34    932.95    283.63      8.51     95.56      5.96    279.10     42.00    153.62      0.3484371305     43.0841178900      5.83
