                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-02T18:59:39Z    295.19     44.15     -1.09     -0.29    650.74    937.73    282.46      7.82     14.74      1.12     30.91 -32768.00      9.92      0.3503625691     43.0839767500      0.00
2011-07-02T18:59:41Z    295.88     40.32     -1.25     -0.35    657.73    936.97    281.75      7.45     15.65      1.30     29.94     41.47      7.61      0.3503466845     43.0839576700      3.49
2011-07-02T18:59:43Z    296.13     39.22     -1.41     -0.42    673.90    935.23    281.57      7.37     16.66      1.47    143.66     77.73      4.98      0.3503362536     43.0838623000      8.09
2011-07-02T18:59:45Z    296.11     37.60     -1.54     -0.49    685.60    933.98    280.93      7.06     17.72      1.62    215.25     81.34      5.27      0.3502626419     43.0838623000      5.85
2011-07-02T18:59:47Z    295.97     38.28     -1.66     -0.57    699.74    932.46    281.07      7.14     18.84      1.75    196.91     82.56      6.36      0.3502772748     43.0838470500      7.07
2011-07-02T18:59:49Z    295.89     37.91     -1.75     -0.64    711.80    931.17    280.85      7.05     20.11      1.87    187.22     72.12     19.61      0.3502697349     43.0837249800      6.03
2011-07-02T18:59:51Z    295.88     36.79     -1.82     -0.71    725.04    929.75    280.40      6.84     21.39      1.96    191.51     74.08     21.12      0.3502482474     43.0837135300      6.62
2011-07-02T18:59:53Z    295.80     36.81     -1.86     -0.78    736.43    928.54    280.34      6.82     22.82      2.02    183.47     74.33     23.97      0.3502821922     43.0836830100      5.70
2011-07-02T18:59:55Z    295.68     36.91     -1.88     -0.85    747.73    927.33    280.28      6.80     24.23      2.06    172.81     72.73     30.07      0.3503462076     43.0836296100      5.65
2011-07-02T18:59:57Z    295.63     36.76     -1.87     -0.90    758.50    926.18    280.18      6.76     25.76      2.08    186.21     72.39     34.12      0.3502546847     43.0835952800      5.38
2011-07-02T18:59:59Z    295.56     36.75     -1.84     -0.95    770.88    924.86    280.11      6.74     27.28      2.07    192.44     72.59     37.58      0.3502006233     43.0835685700      6.19
2011-07-02T19:00:01Z    295.44     36.99     -1.80     -0.98    781.70    923.71    280.09      6.74     28.67      2.05    191.18     71.69     43.25      0.3501970768     43.0835189800      5.41
2011-07-02T19:00:03Z    295.37     37.08     -1.75     -1.01    791.91    922.62    280.06      6.74     29.94      2.02    191.34     70.08     51.07      0.3501766622     43.0834503200      5.10
2011-07-02T19:00:05Z    295.23     37.26     -1.69     -1.01    805.00    921.23    280.02      6.73     30.90      1.97    200.53     70.66     54.05      0.3500672281     43.0834426900      6.55
2011-07-02T19:00:07Z    295.14     37.40     -1.64     -1.01    815.43    920.13    279.99      6.73     31.65      1.92    204.10     71.89     53.79      0.3500302732     43.0834579500      5.21
2011-07-02T19:00:09Z    295.07     37.50     -1.59     -0.99    825.02    919.11    279.97      6.72     31.99      1.87    201.81     71.61     57.85      0.3500361145     43.0834159900      4.79
2011-07-02T19:00:11Z    294.94     37.60     -1.56     -0.97    836.76    917.87    279.89      6.70     31.86      1.83    200.75     72.42     58.85      0.3500438631     43.0834045400      5.87
2011-07-02T19:00:13Z    294.85     37.75     -1.53     -0.93    850.36    916.43    279.87      6.70     31.33      1.79    203.20     72.17     64.14      0.3499897122     43.0833702100      6.80
2011-07-02T19:00:15Z    294.71     37.98     -1.52     -0.89    863.01    915.09    279.83      6.69     30.44      1.76    204.16     71.60     70.54      0.3499454558     43.0833206200      6.33
2011-07-02T19:00:17Z    294.64     38.29     -1.52     -0.85    871.80    914.16    279.89      6.73     29.28      1.74    207.48     72.25     70.69      0.3498993516     43.0833358800      4.39
2011-07-02T19:00:19Z    294.55     38.52     -1.54     -0.81    883.77    912.90    279.89      6.74     27.73      1.74    207.06     72.70     72.49      0.3498950005     43.0833206200      5.99
2011-07-02T19:00:21Z    294.45     38.81     -1.55     -0.79    895.84    911.63    279.91      6.76     26.96      1.74    203.60     73.80     71.13      0.3499502242     43.0833129900      6.03
2011-07-02T19:00:23Z    294.34     38.78     -1.60     -0.73    906.25    910.53    279.80      6.72     24.48      1.76    201.63     73.07     77.68      0.3499483764     43.0832481400      5.20
2011-07-02T19:00:25Z    294.26     39.14     -1.64     -0.68    918.57    909.24    279.87      6.76     22.61      1.78    199.17     73.53     79.09      0.3499810100     43.0832290600      6.16
2011-07-02T19:00:27Z    294.12     39.36     -1.66     -0.66    932.78    907.74    279.83      6.75     21.71      1.79    200.29     74.49     78.20      0.3499670029     43.0832405100      7.10
2011-07-02T19:00:29Z    294.00     39.63     -1.71     -0.59    942.76    906.70    279.82      6.76     19.10      1.81    204.25     74.77     79.42      0.3498993814     43.0832481400      4.99
2011-07-02T19:00:31Z    293.91     39.88     -1.74     -0.54    953.34    905.59    279.82      6.77     17.30      1.83    206.64     74.47     84.00      0.3498374224     43.0832252500      5.29
2011-07-02T19:00:33Z    293.79     40.11     -1.77     -0.49    967.92    904.06    279.80      6.77     15.50      1.84    205.74     73.19     95.73      0.3497895300     43.0831222500      7.29
2011-07-02T19:00:35Z    293.71     40.52     -1.80     -0.44    976.85    903.12    279.87      6.82     13.66      1.85    206.97     72.96     99.90      0.3497436941     43.0830993700      4.46
2011-07-02T19:00:37Z    293.56     41.09     -1.82     -0.38    992.83    901.45    279.95      6.87     11.84      1.86    203.85     73.06    104.11      0.3497830033     43.0830421400      7.99
2011-07-02T19:00:39Z    293.44     41.30     -1.85     -0.33   1001.24    900.58    279.91      6.86     10.08      1.88    202.83     73.87    101.28      0.3498173654     43.0830612200      4.21
2011-07-02T19:00:41Z    293.34     41.68     -1.87     -0.28   1016.27    899.01    279.95      6.89      8.67      1.89    202.88     73.86    105.68      0.3497953713     43.0830230700      7.51
2011-07-02T19:00:43Z    293.22     41.67     -1.89     -0.25   1029.12    897.67    279.84      6.85      7.45      1.91    203.19     73.89    109.20      0.3497720361     43.0829963700      6.42
2011-07-02T19:00:45Z    293.10     41.95     -1.92     -0.22   1041.99    896.33    279.83      6.86      6.65      1.93    200.48     75.04    104.47      0.3498510122     43.0830192600      6.44
