                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-05T17:59:42Z    297.34     46.37     -1.38      0.80    651.12    940.69    285.15      9.34    330.09      1.60     63.01      1.04      6.61      0.3503723741     43.0839271500      0.00
2011-07-05T17:59:44Z    296.85     43.89     -1.61      0.95    663.94    939.31    283.89      8.59    329.46      1.87     97.66     51.11     10.44      0.3504270613     43.0838890100      6.41
2011-07-05T17:59:46Z    296.60     46.57     -1.82      1.11    679.84    937.60    284.55      9.00    328.73      2.13    124.98     70.08     10.45      0.3504051864     43.0838470500      7.95
2011-07-05T17:59:48Z    296.51     46.94     -2.03      1.27    693.21    936.16    284.58      9.03    328.01      2.39    144.66     73.56     12.46      0.3503884673     43.0838089000      6.68
2011-07-05T17:59:50Z    296.36     47.43     -2.21      1.43    707.85    934.60    284.60      9.06    327.17      2.63    144.75     72.02     18.46      0.3504307866     43.0837631200      7.32
2011-07-05T17:59:52Z    296.30     47.87     -2.36      1.58    719.55    933.34    284.69      9.13    326.16      2.85    144.31     69.69     25.37      0.3504817486     43.0837135300      5.85
2011-07-05T17:59:54Z    296.24     47.52     -2.49      1.74    733.42    931.86    284.52      9.04    325.08      3.03    144.56     67.29     34.50      0.3505456448     43.0836486800      6.93
2011-07-05T17:59:56Z    296.08     48.17     -2.57      1.88    748.04    930.30    284.59      9.10    323.80      3.19    143.62     61.82     51.99      0.3506786823     43.0835228000      7.31
2011-07-05T17:59:58Z    295.95     48.60     -2.63      2.03    759.66    929.06    284.59      9.12    322.39      3.32    135.96     62.40     56.80      0.3507848978     43.0835342400      5.81
2011-07-05T18:00:00Z    295.82     49.89     -2.65      2.16    769.50    928.01    284.88      9.30    320.89      3.42    139.75     61.26     64.99      0.3508156836     43.0834541300      4.92
2011-07-05T18:00:02Z    295.79     50.05     -2.65      2.28    783.88    926.48    284.89      9.33    319.27      3.49    143.80     61.63     71.75      0.3508204222     43.0833778400      7.19
2011-07-05T18:00:04Z    295.67     48.60     -2.62      2.40    796.72    925.11    284.34      9.00    317.58      3.55    154.96     56.07     98.03      0.3508095741     43.0830993700      6.42
2011-07-05T18:00:06Z    295.59     48.41     -2.55      2.55    808.74    923.84    284.21      8.94    315.04      3.61    127.83     58.81     95.50      0.3512263000     43.0833740200      6.01
2011-07-05T18:00:08Z    295.52     48.72     -2.53      2.60    819.48    922.70    284.25      8.97    314.19      3.63    140.33     60.40     95.69      0.3510501981     43.0832366900      5.37
2011-07-05T18:00:10Z    295.40     49.60     -2.47      2.69    832.99    921.26    284.40      9.08    312.57      3.65    134.69     58.61    111.04      0.3512693942     43.0831985500      6.76
2011-07-05T18:00:12Z    295.24     49.18     -2.41      2.77    841.93    920.32    284.13      8.93    311.07      3.67    138.75     60.55    107.83      0.3511730433     43.0831718400      4.47
2011-07-05T18:00:14Z    295.21     48.31     -2.35      2.84    859.92    918.41    283.83      8.77    309.63      3.69    140.23     60.81    116.69      0.3512166739     43.0830917400      9.00
2011-07-05T18:00:16Z    295.01     49.16     -2.29      2.90    871.27    917.21    283.91      8.83    308.29      3.70    140.78     62.37    115.29      0.3511951864     43.0830955500      5.68
2011-07-05T18:00:18Z    294.99     48.96     -2.23      2.95    883.58    915.91    283.83      8.79    307.08      3.69    138.16     62.80    119.51      0.3512789011     43.0830993700      6.15
2011-07-05T18:00:20Z    294.87     49.58     -2.16      2.99    895.89    914.61    283.90      8.86    305.92      3.69    137.96     61.82    131.18      0.3513787985     43.0830230700      6.16
2011-07-05T18:00:22Z    294.67     49.85     -2.09      3.02    906.39    913.51    283.80      8.81    304.77      3.67    138.76     62.51    132.87      0.3513757288     43.0830001800      5.25
2011-07-05T18:00:24Z    294.62     49.85     -2.02      3.03    919.68    912.11    283.76      8.80    303.70      3.64    137.05     61.92    143.32      0.3514992297     43.0829544100      6.64
