                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-25T12:59:36Z    297.05     42.24     -0.29     -3.09    648.09    950.42    283.49      8.26     84.64      3.11     19.07 -32768.00      9.77      0.3503392041     43.0839843800      0.00
2011-06-25T12:59:38Z    296.13     41.24     -0.29     -3.55    655.70    949.59    282.31      7.63     85.30      3.56    348.64     55.69      3.21      0.3502922356     43.0839271500      3.80
2011-06-25T12:59:40Z    295.14     40.18     -0.28     -3.97    672.12    947.80    281.04      7.02     86.00      3.98    280.81     50.44     17.45      0.3500895500     43.0839309700      8.21
2011-06-25T12:59:42Z    294.86     40.96     -0.25     -4.34    684.47    946.45    281.06      7.05     86.73      4.35    278.03     47.45     30.73      0.3499263227     43.0839386000      6.18
2011-06-25T12:59:44Z    294.42     41.04     -0.21     -4.65    696.53    945.13    280.70      6.88     87.47      4.66    268.41     45.31     45.05      0.3497470021     43.0838890100      6.03
2011-06-25T12:59:46Z    294.55     42.79     -0.16     -4.89    710.93    943.56    281.43      7.25     88.18      4.90    268.03     46.32     57.22      0.3495977223     43.0838813800      7.20
2011-06-25T12:59:48Z    294.47     42.48     -0.10     -5.05    723.71    942.17    281.25      7.17     88.82      5.05    267.92     43.81     75.80      0.3493697941     43.0838737500      6.39
2011-06-25T12:59:50Z    294.37     41.93     -0.05     -5.12    735.25    940.91    280.97      7.05     89.39      5.12    267.33     41.36     95.69      0.3491261601     43.0838584900      5.77
2011-06-25T12:59:52Z    294.21     42.82     -0.01     -5.11    750.28    939.28    281.13      7.14     89.89      5.11    265.86     44.03    102.69      0.3490421772     43.0838317900      7.51
2011-06-25T12:59:54Z    294.09     44.05      0.02     -5.03    763.84    937.81    281.44      7.31     90.22      5.03    267.44     45.98    109.03      0.3489623666     43.0838546800      6.78
2011-06-25T12:59:56Z    294.04     44.40      0.03     -4.87    778.65    936.20    281.51      7.35     90.35      4.87    269.47     47.04    118.87      0.3488402665     43.0838890100      7.41
2011-06-25T12:59:58Z    293.95     45.22      0.01     -4.67    791.72    934.79    281.69      7.46     90.13      4.67    269.97     48.20    125.79      0.3487552106     43.0839004500      6.53
2011-06-25T13:00:00Z    293.86     45.45     -0.03     -4.43    804.17    933.44    281.69      7.47     89.61      4.43    269.65     48.65    134.81      0.3486445248     43.0838928200      6.23
2011-06-25T13:00:02Z    293.68     45.44     -0.10     -4.17    818.96    931.84    281.52      7.40     88.64      4.18    271.24     48.21    150.13      0.3484567404     43.0839309700      7.39
2011-06-25T13:00:04Z    293.38     44.48     -0.19     -3.91    831.02    930.54    280.94      7.13     87.20      3.92    271.79     49.09    155.97      0.3483855724     43.0839424100      6.03
2011-06-25T13:00:06Z    293.28     45.31     -0.31     -3.66    845.87    928.94    281.12      7.23     85.16      3.67    272.57     49.63    165.68      0.3482674062     43.0839653000      7.42
2011-06-25T13:00:08Z    293.25     45.72     -0.45     -3.43    858.52    927.58    281.23      7.29     82.55      3.46    270.64     50.45    171.36      0.3481957018     43.0839157100      6.33
2011-06-25T13:00:10Z    293.19     46.18     -0.60     -3.24    871.44    926.19    281.31      7.35     79.53      3.29    271.17     50.85    179.44      0.3480968773     43.0839347800      6.46
2011-06-25T13:00:12Z    293.04     46.34     -0.76     -3.08    880.03    925.27    281.23      7.32     76.20      3.17    270.49     52.23    177.48      0.3481205106     43.0839119000      4.30
2011-06-25T13:00:14Z    292.90     46.56     -0.91     -2.96    891.21    924.07    281.17      7.29     72.87      3.10    272.37     52.67    183.16      0.3480525613     43.0839691200      5.59
