                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-15T15:33:22Z    297.63     64.61     -1.46      0.55    638.97    944.54    290.55     13.26    339.20      1.56    114.01 -32768.00      9.56      0.3504072726     43.0838661200      0.00
2011-06-15T15:33:24Z    296.19     63.45     -1.66      0.57    649.24    943.44    288.90     11.94    340.95      1.75    110.02 -32768.00     19.46      0.3505245149     43.0838394200      5.13
2011-06-15T15:33:26Z    295.37     63.68     -1.85      0.58    660.64    942.20    288.19     11.42    342.62      1.94    128.24     20.26     26.13      0.3505520821     43.0837554900      5.70
2011-06-15T15:33:28Z    295.17     64.69     -2.04      0.57    671.18    941.06    288.24     11.48    344.43      2.12    141.00     34.64     29.21      0.3505257666     43.0836944600      5.27
2011-06-15T15:33:30Z    295.07     66.61     -2.21      0.54    683.70    939.71    288.60     11.78    346.16      2.28    135.12     43.28     34.72      0.3506009281     43.0836792000      6.26
2011-06-15T15:33:32Z    294.91     68.29     -2.36      0.52    694.80    938.51    288.83     11.98    347.64      2.41    143.50     43.78     45.71      0.3506338894     43.0835685700      5.55
2011-06-15T15:33:34Z    295.08     70.91     -2.49      0.48    708.84    937.00    289.58     12.59    349.10      2.53    147.83     51.24     46.44      0.3506036401     43.0835456800      7.02
2011-06-15T15:33:36Z    294.64     70.07     -2.58      0.44    721.97    935.59    288.98     12.13    350.26      2.62    147.34     53.65     52.23      0.3506461680     43.0835037200      6.56
2011-06-15T15:33:38Z    294.88     72.04     -2.65      0.42    735.87    934.09    289.64     12.69    351.06      2.68    149.45     55.50     58.33      0.3506641090     43.0834465000      6.95
2011-06-15T15:33:40Z    294.61     72.20     -2.69      0.40    748.17    932.77    289.42     12.53    351.64      2.72    157.14     56.27     64.88      0.3506095707     43.0833625800      6.15
2011-06-15T15:33:42Z    294.47     72.42     -2.70      0.39    759.59    931.54    289.33     12.47    351.87      2.73    162.67     56.63     71.51      0.3505616188     43.0832862900      5.71
2011-06-15T15:33:44Z    294.19     71.21     -2.69      0.39    770.05    930.42    288.80     12.07    351.68      2.71    168.81     59.15     71.12      0.3504694998     43.0832710300      5.23
2011-06-15T15:33:46Z    293.98     71.97     -2.65      0.41    781.65    929.18    288.76     12.06    351.14      2.68    164.10     59.77     76.13      0.3505561948     43.0832405100      5.80
2011-06-15T15:33:48Z    293.81     72.61     -2.60      0.44    793.42    927.92    288.74     12.07    350.33      2.64    163.23     58.30     87.97      0.3506117463     43.0831413300      5.88
2011-06-15T15:33:50Z    293.77     73.56     -2.54      0.49    806.06    926.56    288.89     12.21    349.18      2.59    167.20     58.94     93.41      0.3505541980     43.0830802900      6.32
2011-06-15T15:33:52Z    293.70     74.82     -2.47      0.53    818.12    925.28    289.10     12.39    347.96      2.53    162.33     60.45     94.73      0.3506531715     43.0830879200      6.03
2011-06-15T15:33:54Z    293.56     75.03     -2.40      0.57    829.26    924.09    289.01     12.34    346.77      2.47    164.25     60.35    101.47      0.3506383002     43.0830192600      5.57
2011-06-15T15:33:56Z    293.40     74.74     -2.34      0.59    841.00    922.83    288.79     12.19    345.72      2.41    164.42     61.56    102.91      0.3506393731     43.0830078100      5.87
2011-06-15T15:33:58Z    293.44     75.11     -2.28      0.61    848.45    922.04    288.91     12.29    345.10      2.36    163.67     61.49    107.24      0.3506702781     43.0829734800      3.72
2011-06-15T15:34:00Z    293.29     75.68     -2.24      0.60    858.43    920.98    288.88     12.28    344.93      2.32    163.55     61.22    113.95      0.3506963551     43.0829162600      4.99
2011-06-15T15:34:02Z    293.22     76.58     -2.20      0.57    871.72    919.56    289.00     12.40    345.59      2.28    164.37     62.12    116.78      0.3506865203     43.0828895600      6.64
2011-06-15T15:34:04Z    293.13     77.15     -2.19      0.51    881.75    918.50    289.03     12.44    346.91      2.25    162.98     62.49    120.19      0.3507319391     43.0828666700      5.02
2011-06-15T15:34:06Z    292.98     77.08     -2.18      0.43    890.69    917.55    288.87     12.32    348.85      2.22    163.32     62.08    127.00      0.3507476449     43.0828056300      4.47
2011-06-15T15:34:08Z    292.89     78.14     -2.18      0.33    901.66    916.38    288.99     12.44    351.45      2.21    163.65     62.59    130.01      0.3507495522     43.0827789300      5.48
2011-06-15T15:34:10Z    292.69     77.89     -2.19      0.21    910.76    915.42    288.74     12.24    354.57      2.20    163.04     62.58    134.76      0.3507828414     43.0827407800      4.55
2011-06-15T15:34:12Z    292.71     78.28     -2.21      0.09    921.63    914.26    288.84     12.34    357.76      2.21    162.61     62.54    140.63      0.3508161604     43.0826911900      5.44
2011-06-15T15:34:14Z    292.60     78.68     -2.22     -0.04    932.09    913.16    288.81     12.33      1.08      2.22    164.51     62.61    145.61      0.3507774174     43.0826377900      5.23
2011-06-15T15:34:16Z    292.51     78.96     -2.23     -0.17    942.37    912.07    288.78     12.32      4.27      2.23    164.05     62.76    150.01      0.3508061469     43.0826034500      5.14
2011-06-15T15:34:18Z    292.35     79.40     -2.22     -0.28    952.41    911.01    288.71     12.27      7.15      2.24    164.49     62.99    153.65      0.3508044183     43.0825691200      5.02
2011-06-15T15:34:20Z    292.26     79.79     -2.20     -0.37    963.26    909.86    288.70     12.28      9.59      2.23    165.39     62.96    159.36      0.3507936895     43.0825119000      5.42
2011-06-15T15:34:22Z    292.15     80.13     -2.16     -0.44    973.51    908.78    288.66     12.26     11.55      2.21    166.59     63.24    162.62      0.3507633209     43.0824775700      5.13
2011-06-15T15:34:24Z    292.01     80.67     -2.11     -0.49    986.63    907.40    288.62     12.24     13.17      2.17    168.18     63.79    165.20      0.3507155180     43.0824432400      6.56
2011-06-15T15:34:26Z    291.87     81.06     -2.04     -0.53   1000.11    905.98    288.56     12.21     14.43      2.11    170.07     63.96    170.60      0.3506612778     43.0823860200      6.74
2011-06-15T15:34:28Z    291.77     81.50     -1.96     -0.53   1012.04    904.72    288.55     12.22     15.16      2.03    171.03     64.67    170.92      0.3506272733     43.0823822000      5.96
2011-06-15T15:34:30Z    291.66     82.22     -1.87     -0.53   1023.12    903.56    288.58     12.26     15.85      1.94    171.34     64.65    176.32      0.3506259620     43.0823326100      5.54
2011-06-15T15:34:32Z    291.54     82.67     -1.77     -0.52   1036.03    902.20    288.55     12.25     16.31      1.84    172.21     64.24    185.80      0.3506093919     43.0822448700      6.45
2011-06-15T15:34:34Z    291.54     83.02     -1.67     -0.50   1048.94    900.85    288.62     12.32     16.75      1.74    172.37     64.93    186.12      0.3506036699     43.0822410600      6.46
2011-06-15T15:34:36Z    291.32     83.54     -1.62     -0.50   1060.08    899.68    288.50     12.23     17.15      1.70    172.74     65.37    187.54      0.3505910337     43.0822258000      5.57
2011-06-15T15:34:38Z    291.15     83.82     -1.53     -0.50   1071.84    898.45    288.38     12.15     18.19      1.61    171.79     65.40    192.63      0.3506378233     43.0821838400      5.88
2011-06-15T15:34:40Z    291.07     84.41     -1.53     -0.50   1082.19    897.37    288.42     12.20     18.19      1.61    171.79     65.93    192.63      0.3506378233     43.0821838400      5.18
2011-06-15T15:34:42Z    290.97     84.77     -1.53     -0.50   1092.58    896.28    288.38     12.18     18.19      1.61    171.79     66.43    192.63      0.3506378233     43.0821838400      5.19
2011-06-15T15:34:44Z    290.92     84.89 -32768.00 -32768.00   1104.25    895.07    288.35     12.17 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.84
2011-06-15T15:34:46Z    290.77     85.19 -32768.00 -32768.00   1114.63    893.98    288.26     12.11 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.19
2011-06-15T15:34:48Z    290.66     85.53     -1.28     -0.83   1126.76    892.72    288.22     12.10     32.94      1.52    171.95     65.67    215.14      0.3506698608     43.0819816600      6.06
2011-06-15T15:34:50Z    290.68     86.25     -1.29     -1.05   1137.45    891.61    288.37     12.23     39.06      1.66    173.03     66.04    216.17      0.3506223857     43.0819702100      5.35
2011-06-15T15:34:52Z    290.51     86.93     -1.31     -1.21   1152.06    890.09    288.32     12.21     42.55      1.78    173.11     66.45    218.35      0.3506217301     43.0819473300      7.30
2011-06-15T15:34:54Z    290.34     87.39     -1.35     -1.37   1164.08    888.84    288.24     12.16     45.48      1.92    173.50     66.58    222.19      0.3506087363     43.0819129900      6.01
2011-06-15T15:34:56Z    290.23     88.04     -1.39     -1.53   1177.57    887.44    288.24     12.19     47.87      2.07    174.98     66.49    229.11      0.3505459726     43.0818443300      6.75
2011-06-15T15:34:58Z    290.07     88.59     -1.42     -1.68   1190.82    886.07    288.18     12.15     49.74      2.20    175.01     67.55    223.00      0.3505380452     43.0819015500      6.62
2011-06-15T15:35:00Z    290.13     88.71     -1.46     -1.82   1204.61    884.64    288.26     12.24     51.18      2.33    177.01     67.30    231.56      0.3504483402     43.0818176300      6.89
2011-06-15T15:35:02Z    289.97     89.00     -1.48     -1.93   1218.19    883.24    288.15     12.17     52.44      2.43    177.98     67.94    229.88      0.3503993452     43.0818328900      6.79
2011-06-15T15:35:04Z    289.80     89.52     -1.49     -2.01   1234.82    881.52    288.08     12.13     53.41      2.50    179.60     68.29    232.43      0.3503199816     43.0818061800      8.31
2011-06-15T15:35:06Z    289.69     90.10     -1.49     -2.06   1248.25    880.13    288.07     12.14     54.11      2.55    180.81     68.01    241.18      0.3502579033     43.0817298900      6.72
2011-06-15T15:35:08Z    289.59     90.40     -1.47     -2.09   1261.48    878.77    288.01     12.12     54.83      2.56    182.86     68.23    243.81      0.3501504064     43.0817070000      6.62
2011-06-15T15:35:10Z    289.39     90.77     -1.43     -2.09   1274.43    877.44    287.88     12.03     55.56      2.53    183.21     68.45    246.20      0.3501306772     43.0816879300      6.48
2011-06-15T15:35:12Z    289.32     91.43     -1.38     -2.06   1287.72    876.08    287.93     12.09     56.21      2.48    183.51     68.29    253.50      0.3501093388     43.0816230800      6.64
2011-06-15T15:35:14Z    289.22     91.74     -1.31     -2.02   1299.54    874.86    287.88     12.07     56.99      2.41    185.71     68.69    253.03      0.3499907851     43.0816345200      5.91
2011-06-15T15:35:16Z    289.14     92.18     -1.23     -1.96   1312.24    873.56    287.88     12.08     57.84      2.31    185.94     68.85    255.78      0.3499751091     43.0816116300      6.35
2011-06-15T15:35:18Z    289.01     92.55     -1.15     -1.89   1322.57    872.50    287.81     12.04     58.72      2.21    186.11     68.59    263.30      0.3499557674     43.0815429700      5.16
2011-06-15T15:35:20Z    288.78     93.50     -1.06     -1.82   1334.71    871.26    287.74     12.00     59.71      2.11    187.49     68.45    269.95      0.3498680294     43.0814895600      6.07
2011-06-15T15:35:22Z    288.75     94.38     -0.98     -1.75   1345.96    870.11    287.86     12.11     60.84      2.00    188.03     68.62    272.05      0.3498332202     43.0814743000      5.62
2011-06-15T15:35:24Z    288.70     94.80     -0.89     -1.68   1357.42    868.94    287.88     12.14     61.94      1.90    188.90     68.61    276.76      0.3497739732     43.0814399700      5.73
2011-06-15T15:35:26Z    288.61     95.08     -0.82     -1.62   1368.99    867.76    287.83     12.12     63.10      1.82    189.41     68.80    278.47      0.3497407436     43.0814285300      5.78
2011-06-15T15:35:28Z    288.51     95.47     -0.76     -1.57   1377.23    866.92    287.79     12.11     64.17      1.75    190.02     69.38    273.30      0.3497158885     43.0814781200      4.12
2011-06-15T15:35:30Z    288.43     95.83     -0.71     -1.54   1388.28    865.79    287.77     12.11     65.11      1.69    189.76     69.15    280.74      0.3497153819     43.0814094500      5.52
2011-06-15T15:35:32Z    288.33     96.21     -0.68     -1.52   1399.12    864.69    287.74     12.09     65.96      1.66    190.52     68.65    292.46      0.3496443927     43.0813102700      5.42
2011-06-15T15:35:34Z    288.41     96.31     -0.65     -1.50   1409.65    863.62    287.83     12.18     66.53      1.64    191.97     68.95    292.02      0.3495565951     43.0813293500      5.27
2011-06-15T15:35:36Z    288.04     96.75     -0.64     -1.51   1420.08    862.56    287.53     11.96     67.04      1.64    191.75     69.40    289.09      0.3495772183     43.0813522300      5.21
2011-06-15T15:35:38Z    287.98     97.22     -0.63     -1.52   1432.10    861.34    287.55     11.99     67.47      1.65    192.03     69.55    291.20      0.3495548069     43.0813369800      6.01
2011-06-15T15:35:40Z    288.00     96.58     -0.63     -1.55   1441.43    860.39    287.46     11.94     67.72      1.67    192.75     69.26    299.29      0.3494891524     43.0812721300      4.67
2011-06-15T15:35:42Z    287.80     97.54     -0.64     -1.59   1450.23    859.50    287.42     11.92     67.99      1.71    193.16     69.59    297.40      0.3494686186     43.0812950100      4.40
2011-06-15T15:35:44Z    287.87     96.84     -0.64     -1.64   1458.80    858.63    287.38     11.89     68.58      1.76    193.83     69.36    304.25      0.3494071662     43.0812416100      4.28
2011-06-15T15:35:46Z    287.74     96.26     -0.65     -1.68   1471.86    857.32    287.15     11.74     68.95      1.80    194.79     69.96    299.44      0.3493613899     43.0812950100      6.53
2011-06-15T15:35:48Z    287.76     94.40     -0.65     -1.74   1482.41    856.25    286.88     11.54     69.48      1.86    195.33     70.01    302.51      0.3493178189     43.0812721300      5.28
2011-06-15T15:35:50Z    287.90     91.39     -0.65     -1.80   1494.45    855.03    286.52     11.28     70.21      1.91    195.37     70.03    306.52      0.3493021131     43.0812377900      6.02
2011-06-15T15:35:52Z    287.86     94.61     -0.64     -1.85   1505.16    853.96    287.00     11.67     70.83      1.96    195.69     69.84    313.63      0.3492588103     43.0811805700      5.36
2011-06-15T15:35:54Z    287.59     96.51     -0.64     -1.90   1515.97    852.87    287.05     11.72     71.38      2.00    196.91     70.05    314.04      0.3491781056     43.0811958300      5.40
2011-06-15T15:35:56Z    287.48     98.02     -0.63     -1.93   1527.11    851.75    287.18     11.84     71.92      2.03    196.48     70.29    313.87      0.3492064476     43.0811920200      5.57
2011-06-15T15:35:58Z    287.25     97.91     -0.62     -1.96   1539.37    850.52    286.93     11.66     72.37      2.05    197.78     70.13    321.01      0.3490959704     43.0811500500      6.13
2011-06-15T15:36:00Z    287.32     96.76     -0.61     -1.97   1549.01    849.55    286.81     11.59     72.76      2.06    198.98     70.25    322.39      0.3490121067     43.0811576800      4.82
2011-06-15T15:36:02Z    287.27    100.00     -0.59     -1.97   1558.80    848.57    287.28     11.96     73.17      2.05    199.58     70.40    323.24      0.3489696383     43.0811576800      4.89
2011-06-15T15:36:04Z    287.04     97.11     -0.58     -1.95   1568.23    847.62    286.59     11.44     73.44      2.03    199.36     70.41    326.51      0.3489706814     43.0811271700      4.72
2011-06-15T15:36:06Z    287.11     98.67     -0.56     -1.92   1579.81    846.46    286.91     11.70     73.67      2.00    200.92     70.28    332.88      0.3488401175     43.0811004600      5.79
2011-06-15T15:36:08Z    287.20     99.13     -0.54     -1.88   1590.88    845.36    287.07     11.84     74.00      1.95    201.69     70.61    330.73      0.3487992883     43.0811348000      5.54
2011-06-15T15:36:10Z    286.95     91.86     -0.50     -1.83   1600.39    844.41    285.65     10.79     74.57      1.90    201.87     70.90    328.74      0.3487959504     43.0811538700      4.75
2011-06-15T15:36:12Z    286.93     90.43     -0.46     -1.77   1611.44    843.30    285.40     10.62     75.47      1.83    202.44     70.72    336.03      0.3487247229     43.0811042800      5.52
2011-06-15T15:36:14Z    287.21     84.37     -0.41     -1.72   1620.62    842.39    284.62     10.09     76.63      1.77    203.29     70.85    336.66      0.3486656249     43.0811157200      4.59
2011-06-15T15:36:16Z    287.30     80.71     -0.34     -1.67   1629.74    841.48    284.04      9.71     78.40      1.71    203.48     70.76    341.51      0.3486289382     43.0810813900      4.56
2011-06-15T15:36:18Z    287.29     78.14     -0.27     -1.63   1639.83    840.48    283.55      9.41     80.56      1.65    203.45     71.05    339.48      0.3486409187     43.0810966500      5.04
2011-06-15T15:36:20Z    287.21     77.36     -0.20     -1.58   1649.85    839.48    283.32      9.28     82.97      1.60    203.75     70.79    348.08      0.3485787213     43.0810318000      5.01
2011-06-15T15:36:22Z    287.51     73.76     -0.12     -1.55   1660.37    838.44    282.91      9.03     85.71      1.56    204.12     70.95    348.45      0.3485514224     43.0810356100      5.26
2011-06-15T15:36:24Z    287.19     74.74     -0.03     -1.52   1671.09    837.38    282.79      8.97     88.70      1.52    203.94     70.86    354.08      0.3485352993     43.0809860200      5.36
2011-06-15T15:36:26Z    287.06     75.56      0.03     -1.49   1681.83    836.31    282.82      9.00     91.30      1.49    204.80     70.94    356.25      0.3484650850     43.0809898400      5.37
2011-06-15T15:36:28Z    287.03     75.11      0.09     -1.46   1693.58    835.15    282.71      8.94     93.49      1.46    205.35     70.99    359.19      0.3484112918     43.0809783900      5.88
2011-06-15T15:36:30Z    286.97     72.89      0.13     -1.44   1705.26    834.00    282.20      8.65     95.16      1.44    206.20     71.40    354.82      0.3483760953     43.0810356100      5.84
2011-06-15T15:36:32Z    287.16     70.59      0.15     -1.40   1714.96    833.04    281.92      8.49     96.20      1.41    207.10     71.65    352.83      0.3483263850     43.0810737600      4.85
2011-06-15T15:36:34Z    287.04     69.58      0.15     -1.37   1726.38    831.91    281.58      8.31     96.17      1.38    207.30     71.72    355.30      0.3482986391     43.0810585000      5.71
2011-06-15T15:36:36Z    286.90     71.54      0.12     -1.33   1737.15    830.85    281.86      8.48     95.15      1.34    207.33     71.58    361.83      0.3482597768     43.0810051000      5.38
2011-06-15T15:36:38Z    286.62     72.75      0.07     -1.29   1747.04    829.88    281.84      8.48     93.19      1.30    208.39     71.39    369.02      0.3481455743     43.0809783900      4.94
2011-06-15T15:36:40Z    286.59     73.38      0.01     -1.25   1757.70    828.83    281.94      8.55     90.25      1.25    208.57     71.79    364.15      0.3481613994     43.0810203600      5.33
2011-06-15T15:36:42Z    286.52     73.14     -0.08     -1.20   1766.35    827.98    281.83      8.50     86.36      1.21    208.48     72.05    361.35      0.3481841385     43.0810394300      4.32
