                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-19T20:00:52Z    290.95     59.37     -0.23      0.70    645.25    946.64    282.95      8.01    288.32      0.74     57.54 -32768.00     22.94      0.3497117460     43.0849113500      0.00
2011-06-19T20:00:54Z    289.81     58.77     -0.29      0.76    648.03    946.33    281.73      7.37    291.05      0.82     56.51 -32768.00     24.53      0.3497252166     43.0849227900      1.39
2011-06-19T20:00:56Z    290.58     55.34     -0.37      0.81    663.97    944.57    281.56      7.30    294.32      0.89     50.56     21.33     33.22      0.3497890234     43.0849914600      7.97
2011-06-19T20:00:58Z    290.81     53.36     -0.44      0.84    672.16    943.66    281.24      7.15    297.80      0.95     66.43     33.71     31.71      0.3498309255     43.0849151600      4.09
2011-06-19T20:01:00Z    290.88     52.48     -0.52      0.86    683.51    942.41    281.06      7.07    301.40      1.00     84.56     50.62     26.69      0.3498002887     43.0848236100      5.68
2011-06-19T20:01:02Z    290.75     52.78     -0.60      0.86    698.68    940.74    281.02      7.07    304.86      1.05     86.65     67.03     20.21      0.3497217596     43.0848121600      7.59
2011-06-19T20:01:04Z    290.65     52.81     -0.67      0.86    710.69    939.42    280.95      7.04    307.91      1.09     98.97     72.80     18.48      0.3496981859     43.0847740200      6.01
2011-06-19T20:01:06Z    290.58     53.29     -0.73      0.86    723.06    938.06    281.01      7.08    310.37      1.13    109.28     73.70     21.08      0.3497183323     43.0847358700      6.18
2011-06-19T20:01:08Z    290.48     53.85     -0.77      0.86    734.52    936.80    281.08      7.12    311.83      1.16    125.69     74.61     22.99      0.3497032821     43.0846786500      5.73
2011-06-19T20:01:10Z    290.37     54.75     -0.80      0.88    747.39    935.39    281.21      7.19    312.38      1.19    126.65     75.68     24.60      0.3497163653     43.0846672100      6.43
2011-06-19T20:01:12Z    290.28     55.54     -0.80      0.90    760.03    934.01    281.34      7.27    311.69      1.20    129.23     76.42     26.33      0.3497245014     43.0846519500      6.32
2011-06-19T20:01:14Z    290.19     55.84     -0.78      0.94    773.97    932.48    281.33      7.28    309.65      1.22    135.74     75.94     30.80      0.3497380018     43.0846023600      6.97
2011-06-19T20:01:16Z    290.08     55.21     -0.73      0.99    787.42    931.01    281.07      7.16    306.43      1.23    133.83     76.41     32.98      0.3497661650     43.0845947300      6.73
2011-06-19T20:01:18Z    290.01     56.00     -0.66      1.06    798.67    929.79    281.21      7.24    302.13      1.25    142.24     76.25     36.13      0.3497456908     43.0845413200      5.63
2011-06-19T20:01:20Z    289.88     56.52     -0.58      1.13    810.87    928.46    281.23      7.25    297.12      1.27    141.77     77.69     34.89      0.3497391343     43.0845527600      6.10
2011-06-19T20:01:22Z    289.79     57.08     -0.48      1.21    822.22    927.22    281.29      7.29    291.57      1.30    144.03     76.92     39.77      0.3497608304     43.0845108000      5.68
2011-06-19T20:01:24Z    289.70     57.55     -0.37      1.28    835.13    925.82    281.32      7.32    286.05      1.33    136.22     77.41     41.11      0.3498232961     43.0845336900      6.45
2011-06-19T20:01:26Z    289.61     58.02     -0.25      1.35    848.54    924.36    281.35      7.35    280.72      1.37    137.64     77.86     42.50      0.3498256207     43.0845184300      6.71
2011-06-19T20:01:28Z    289.53     58.42     -0.15      1.40    861.40    922.97    281.38      7.38    275.96      1.41    127.93     77.28     47.51      0.3499341905     43.0845375100      6.43
2011-06-19T20:01:30Z    289.37     58.78     -0.04      1.44    873.41    921.66    281.32      7.36    271.68      1.44    124.63     78.22     46.36      0.3499425054     43.0845642100      6.01
2011-06-19T20:01:32Z    289.27     59.14      0.05      1.47    884.39    920.47    281.31      7.36    267.97      1.47    121.22     78.11     49.15      0.3499902189     43.0845718400      5.49
2011-06-19T20:01:34Z    289.14     59.50      0.13      1.48    896.74    919.14    281.29      7.36    265.07      1.49    115.73     78.22     51.24      0.3500408828     43.0845985400      6.17
2011-06-19T20:01:36Z    289.04     59.90      0.19      1.49    910.63    917.64    281.29      7.37    262.58      1.50    106.17     77.80     56.15      0.3501362801     43.0846595800      6.95
2011-06-19T20:01:38Z    288.91     60.24      0.24      1.48    923.85    916.21    281.25      7.36    260.67      1.50    106.51     78.02     57.90      0.3501557112     43.0846519500      6.61
2011-06-19T20:01:40Z    288.81     60.54      0.28      1.47    934.82    915.03    281.23      7.36    259.10      1.49    102.78     77.52     62.82      0.3502263129     43.0846748400      5.49
2011-06-19T20:01:42Z    288.69     60.97      0.31      1.46    949.48    913.45    281.21      7.37    258.12      1.49    106.15     77.74     64.88      0.3502393067     43.0846366900      7.33
2011-06-19T20:01:44Z    288.56     61.30      0.33      1.45    962.09    912.10    281.17      7.35    257.32      1.48    105.55     78.46     63.51      0.3502254486     43.0846481300      6.30
2011-06-19T20:01:46Z    288.44     61.79      0.34      1.45    974.11    910.80    281.18      7.37    256.86      1.49    106.96     78.61     65.09      0.3502385318     43.0846290600      6.01
2011-06-19T20:01:48Z    288.33     62.16      0.35      1.45    985.60    909.57    281.16      7.37    256.50      1.49    111.25     78.86     65.91      0.3502283394     43.0845832800      5.74
2011-06-19T20:01:50Z    288.22     62.58      0.36      1.47    998.96    908.14    281.15      7.38    256.31      1.51    110.56     78.83     68.71      0.3502640724     43.0845832800      6.68
2011-06-19T20:01:52Z    288.14     63.01      0.37      1.49   1010.80    906.87    281.18      7.40    256.03      1.53    106.73     78.50     73.20      0.3503349125     43.0846099900      5.92
2011-06-19T20:01:54Z    288.00     63.44      0.39      1.52   1023.09    905.55    281.14      7.40    255.75      1.57    107.30     79.18     71.13      0.3503080606     43.0846099900      6.15
2011-06-19T20:01:56Z    287.91     64.35      0.40      1.55   1036.17    904.16    281.27      7.47    255.38      1.60    102.99     78.87     75.81      0.3503811359     43.0846481300      6.54
2011-06-19T20:01:58Z    287.80     64.68      0.42      1.59   1047.11    902.99    281.24      7.46    255.03      1.64    103.66     78.63     79.65      0.3504245281     43.0846290600      5.47
2011-06-19T20:02:00Z    287.67     65.07      0.45      1.62   1060.53    901.56    281.20      7.46    254.56      1.68    104.49     78.67     82.03      0.3504493237     43.0846138000      6.71
2011-06-19T20:02:02Z    287.55     65.68      0.48      1.66   1072.71    900.26    281.23      7.49    253.99      1.73    103.72     78.68     84.39      0.3504807353     43.0846214300      6.09
2011-06-19T20:02:04Z    287.48     66.11      0.51      1.69   1085.73    898.88    281.26      7.51    253.38      1.77    101.11     78.55     88.04      0.3505349755     43.0846481300      6.51
2011-06-19T20:02:06Z    287.40     66.50      0.53      1.72   1098.01    897.57    281.27      7.53    252.78      1.80    100.60     78.52     90.79      0.3505699337     43.0846481300      6.14
2011-06-19T20:02:08Z    287.24     67.03      0.56      1.75   1111.78    896.11    281.23      7.52    252.10      1.84    100.57     78.63     92.63      0.3505922854     43.0846481300      6.88
2011-06-19T20:02:10Z    287.14     67.19      0.60      1.77   1123.41    894.88    281.17      7.50    251.39      1.87     98.70     78.85     93.07      0.3506037891     43.0846748400      5.82
2011-06-19T20:02:12Z    287.03     67.77      0.63      1.79   1136.35    893.50    281.20      7.53    250.60      1.90     96.02     78.70     96.96      0.3506582081     43.0847091700      6.47
2011-06-19T20:02:14Z    286.89     68.24      0.66      1.81   1148.24    892.25    281.16      7.52    249.86      1.93     96.76     78.18    104.03      0.3507427275     43.0846900900      5.95
2011-06-19T20:02:16Z    286.78     68.83      0.70      1.82   1160.62    890.94    281.18      7.54    249.05      1.95     96.50     78.18    106.69      0.3507758379     43.0846900900      6.19
2011-06-19T20:02:18Z    286.65     69.44      0.73      1.84   1172.94    889.64    281.19      7.56    248.32      1.98     93.98     78.11    109.86      0.3508199453     43.0847320600      6.16
2011-06-19T20:02:20Z    286.55     70.14      0.77      1.86   1186.21    888.24    281.23      7.59    247.54      2.01     94.13     78.15    112.31      0.3508496881     43.0847282400      6.63
2011-06-19T20:02:22Z    286.43     70.66      0.81      1.88   1198.29    886.96    281.23      7.60    246.75      2.04     93.14     78.16    114.72      0.3508807123     43.0847435000      6.04
2011-06-19T20:02:24Z    286.33     71.15      0.84      1.91   1210.02    885.73    281.24      7.62    246.26      2.08     91.08     77.65    122.44      0.3509773016     43.0847778300      5.87
2011-06-19T20:02:26Z    286.24     71.52      0.87      1.94   1223.00    884.37    281.22      7.63    245.83      2.13     89.22     77.82    123.46      0.3509900272     43.0848159800      6.49
2011-06-19T20:02:28Z    286.10     71.87      0.90      2.00   1234.82    883.12    281.16      7.60    245.90      2.19     89.42     77.38    130.68      0.3510787189     43.0848121600      5.91
2011-06-19T20:02:30Z    286.03     72.55      0.91      2.08   1247.54    881.79    281.23      7.65    246.26      2.27     88.37     77.61    131.07      0.3510830104     43.0848350500      6.36
2011-06-19T20:02:32Z    285.92     73.47      0.92      2.18   1262.87    880.18    281.31      7.71    247.12      2.37     87.43     77.28    138.10      0.3511682451     43.0848541300      7.66
2011-06-19T20:02:34Z    285.78     74.38      0.91      2.32   1275.05    878.91    281.36      7.75    248.50      2.49     88.21     77.40    139.51      0.3511864841     43.0848388700      6.09
2011-06-19T20:02:36Z    285.69     75.01      0.89      2.49   1288.86    877.47    281.39      7.78    250.38      2.65     87.51     77.36    143.09      0.3512296379     43.0848541300      6.90
2011-06-19T20:02:38Z    285.58     75.74      0.85      2.71   1300.83    876.22    281.43      7.82    252.66      2.84     86.11     77.25    147.03      0.3512754738     43.0848884600      5.99
2011-06-19T20:02:40Z    285.47     76.46      0.79      2.98   1314.08    874.84    281.46      7.85    255.21      3.08     83.68     76.48    159.43      0.3514200449     43.0849571200      6.62
2011-06-19T20:02:42Z    285.38     77.22      0.79      2.98   1327.45    873.44    281.51      7.89    255.21      3.08     83.68     76.74    159.43      0.3514200449     43.0849571200      6.69
2011-06-19T20:02:44Z    285.34     78.43      0.79      2.98   1339.94    872.14    281.71      8.01    255.21      3.08     83.68     76.97    159.43      0.3514200449     43.0849571200      6.25
2011-06-19T20:02:46Z    285.23     79.10 -32768.00 -32768.00   1353.97    870.69    281.73      8.03 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.01
2011-06-19T20:02:48Z    285.13     79.71 -32768.00 -32768.00   1367.18    869.32    281.75      8.06 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.61
2011-06-19T20:02:50Z    285.51     80.69      0.22      4.90   1380.90    867.90    282.30      8.38    267.38      4.90     81.65     75.72    185.72      0.3517306447     43.0850410500      6.86
2011-06-19T20:02:52Z    285.40     80.46      0.08      5.36   1391.34    866.82    282.15      8.30    269.11      5.36     83.54     75.18    195.92      0.3518646955     43.0849990800      5.22
2011-06-19T20:02:54Z    285.62     80.58     -0.05      5.82   1403.37    865.58    282.39      8.45    270.49      5.82     80.85     74.42    209.77      0.3520174026     43.0851020800      6.01
