                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-01T12:59:06Z    294.83     48.89     -2.04      0.29    653.12    946.27    283.66      8.42    352.02      2.06     62.13     16.82      7.02      0.3495652080     43.0848312400      0.00
2011-07-01T12:59:08Z    294.31     43.32     -2.40      0.27    657.19    945.82    281.39      7.22    353.68      2.42     55.71     36.66      8.31      0.3495733440     43.0848426800      2.03
2011-07-01T12:59:10Z    292.75     41.80     -2.76      0.23    673.51    944.04    279.46      6.34    355.26      2.77    121.24     61.65     12.15      0.3496165276     43.0847435000      8.16
2011-07-01T12:59:12Z    292.08     41.17     -3.11      0.18    687.21    942.53    278.64      5.98    356.73      3.11    132.22     56.59     23.88      0.3497061431     43.0846557600      6.85
2011-07-01T12:59:14Z    291.85     42.15     -3.42      0.11    698.87    941.25    278.77      6.05    358.18      3.43    134.40     56.81     31.31      0.3497637808     43.0846023600      5.83
2011-07-01T12:59:16Z    292.07     44.32     -3.70      0.03    716.92    939.27    279.69      6.46    359.50      3.70    146.62     58.59     40.25      0.3497609794     43.0844955400      9.03
2011-07-01T12:59:18Z    291.91     44.33     -3.92     -0.06    731.33    937.70    279.55      6.41      0.84      3.92    155.68     59.86     46.64      0.3497249484     43.0844192500      7.20
2011-07-01T12:59:20Z    291.90     45.42     -4.09     -0.15    747.90    935.89    279.89      6.58      2.08      4.09    164.49     58.52     59.33      0.3496838808     43.0842857400      8.28
2011-07-01T12:59:22Z    291.96     45.57     -4.18     -0.24    762.86    934.26    280.00      6.64      3.33      4.19    175.33     63.43     55.94      0.3495449126     43.0842971800      7.48
2011-07-01T12:59:24Z    291.80     46.34     -4.22     -0.34    778.00    932.61    280.09      6.69      4.59      4.23    173.76     61.54     68.84      0.3495808840     43.0841827400      7.57
2011-07-01T12:59:26Z    291.73     46.55     -4.19     -0.43    793.36    930.94    280.10      6.71      5.84      4.22    173.73     60.83     79.48      0.3495955467     43.0840873700      7.68
2011-07-01T12:59:28Z    291.37     46.31     -4.12     -0.52    809.18    929.22    279.69      6.53      7.21      4.15    173.77     60.39     89.90      0.3496087790     43.0839958200      7.91
2011-07-01T12:59:30Z    291.18     46.84     -4.00     -0.61    825.18    927.49    279.69      6.54      8.67      4.05    174.68     59.71    101.74      0.3496049345     43.0838890100      8.00
2011-07-01T12:59:32Z    290.79     45.47     -3.85     -0.70    833.70    926.56    278.90      6.19     10.36      3.91    176.77     58.80    110.64      0.3495656550     43.0838050800      4.26
2011-07-01T12:59:34Z    290.61     46.47     -3.68     -0.80    845.85    925.25    279.05      6.26     12.31      3.77    178.54     60.06    112.25      0.3495242000     43.0837898300      6.08
2011-07-01T12:59:36Z    290.19     45.35     -3.51     -0.91    858.47    923.88    278.32      5.95     14.57      3.63    179.11     60.39    117.91      0.3495115042     43.0837402300      6.31
2011-07-01T12:59:38Z    290.11     45.73     -3.35     -1.04    868.60    922.78    278.36      5.98     17.18      3.51    180.79     60.18    124.72      0.3494679928     43.0836792000      5.06
2011-07-01T12:59:40Z    289.95     46.49     -3.21     -1.18    881.84    921.35    278.45      6.03     20.14      3.42    182.26     59.86    134.00      0.3494240344     43.0835952800      6.62
2011-07-01T12:59:42Z    289.90     46.97     -3.09     -1.33    894.84    919.95    278.55      6.08     23.27      3.37    182.03     61.05    134.91      0.3494303524     43.0835876500      6.50
2011-07-01T12:59:44Z    289.87     47.47     -3.02     -1.51    910.52    918.25    278.68      6.15     26.56      3.37    182.41     61.80    139.15      0.3494171202     43.0835495000      7.84
2011-07-01T12:59:46Z    289.89     48.61     -2.98     -1.70    926.11    916.57    279.04      6.32     29.64      3.43    183.68     61.88    147.03      0.3493730426     43.0834808300      7.79
2011-07-01T12:59:48Z    289.73     49.11     -2.98     -1.89    940.20    915.06    279.04      6.32     32.38      3.53    184.60     62.76    148.85      0.3493425250     43.0834655800      7.05
2011-07-01T12:59:50Z    289.55     48.98     -3.02     -2.09    957.43    913.21    278.84      6.25     34.72      3.67    186.96     63.17    154.98      0.3492584229     43.0834159900      8.62
2011-07-01T12:59:52Z    289.27     48.90     -3.08     -2.29    973.85    911.45    278.56      6.14     36.63      3.84    187.54     62.89    165.28      0.3492227197     43.0833244300      8.21
2011-07-01T12:59:54Z    289.30     50.54     -3.17     -2.48    989.81    909.74    279.06      6.37     38.06      4.02    190.23     63.94    165.69      0.3491276503     43.0833320600      7.98
