                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-19T18:02:34Z    292.01     48.80     -1.06      0.89    644.25    946.34    281.04      7.05    319.84      1.38    100.57      0.00     15.37      0.3504855633     43.0838737500      0.00
2011-06-19T18:02:36Z    291.79     50.68     -1.20      0.94    653.54    945.32    281.40      7.22    322.01      1.53    105.75      7.29     19.84      0.3505345583     43.0838508600      4.64
2011-06-19T18:02:38Z    291.67     48.13     -1.35      0.97    665.13    944.04    280.52      6.81    324.35      1.67    116.74     25.57     29.53      0.3506239057     43.0837822000      5.80
2011-06-19T18:02:40Z    291.48     49.63     -1.50      0.99    676.01    942.84    280.80      6.95    326.67      1.80    127.39     37.25     32.88      0.3506208360     43.0837211600      5.44
2011-06-19T18:02:42Z    291.39     49.88     -1.65      0.99    685.32    941.82    280.79      6.95    329.04      1.92    116.18     41.31     39.06      0.3507304490     43.0837440500      4.66
2011-06-19T18:02:44Z    291.35     51.01     -1.79      0.98    695.28    940.72    281.08      7.10    331.24      2.04    118.94     47.12     41.13      0.3507419825     43.0837211600      4.98
2011-06-19T18:02:46Z    291.30     51.57     -1.79      0.98    705.11    939.64    281.20      7.16    331.24      2.04    118.94     52.77     41.13      0.3507419825     43.0837211600      4.92
2011-06-19T18:02:48Z    291.21     52.07     -2.03      0.97    716.18    938.43    281.26      7.20    334.40      2.25     97.07     59.55     38.32      0.3507669568     43.0838584900      5.53
2011-06-19T18:02:50Z    291.10     52.90     -2.12      0.98    726.52    937.30    281.39      7.27    335.23      2.34     21.23     57.31     48.46      0.3505154848     43.0843048100      5.17
2011-06-19T18:02:52Z    291.25     53.07     -2.20      1.00    735.37    936.33    281.57      7.38    335.51      2.41     38.84     68.00     34.09      0.3505625427     43.0841407800      4.43
2011-06-19T18:02:54Z    290.91     53.84     -2.25      1.04    745.59    935.21    281.47      7.33    335.22      2.48    111.75     70.95     32.66      0.3506725132     43.0837898300      5.11
2011-06-19T18:02:56Z    290.81     53.47     -2.28      1.10    754.66    934.22    281.27      7.24    334.33      2.53    135.23     61.01     57.44      0.3507968187     43.0835342400      4.54
2011-06-19T18:02:58Z    290.78     53.48     -2.29      1.17    761.61    933.46    281.25      7.23    332.87      2.57    134.04     64.96     51.68      0.3507562280     43.0835762000      3.47
2011-06-19T18:03:00Z    290.68     53.59     -2.27      1.26    768.30    932.73    281.19      7.21    331.00      2.59    148.24     55.43     80.82      0.3508223891     43.0832824700      3.35
2011-06-19T18:03:02Z    290.59     53.89     -2.23      1.35    778.58    931.61    281.18      7.21    328.88      2.61    148.00     56.55     84.28      0.3508485258     43.0832557700      5.14
2011-06-19T18:03:04Z    290.47     54.17     -2.18      1.44    789.46    930.42    281.15      7.21    326.52      2.61    145.30     57.93     86.77      0.3509065807     43.0832595800      5.44
2011-06-19T18:03:06Z    290.39     54.41     -2.11      1.53    797.36    929.56    281.14      7.21    324.04      2.61    143.97     56.96     95.20      0.3509876132     43.0832061800      3.95
2011-06-19T18:03:08Z    290.38     54.66     -2.04      1.61    805.98    928.62    281.20      7.24    321.72      2.60    145.13     58.08     96.53      0.3509778082     43.0831871000      4.31
2011-06-19T18:03:10Z    290.29     54.93     -1.96      1.67    815.25    927.62    281.19      7.24    319.55      2.58    143.78     55.90    111.22      0.3511070311     43.0830917400      4.64
2011-06-19T18:03:12Z    290.15     55.38     -1.89      1.73    824.62    926.60    281.18      7.25    317.63      2.56    143.16     55.48    119.39      0.3511790037     43.0830383300      4.69
2011-06-19T18:03:14Z    290.07     55.63     -1.83      1.77    835.19    925.45    281.16      7.25    315.99      2.55    143.29     54.87    129.60      0.3512513936     43.0829658500      5.29
2011-06-19T18:03:16Z    289.98     55.68     -1.79      1.80    844.92    924.39    281.09      7.22    314.75      2.54    140.62     57.93    121.50      0.3512466252     43.0830535900      4.87
2011-06-19T18:03:18Z    289.89     55.97     -1.75      1.82    853.76    923.44    281.09      7.23    313.91      2.53    139.78     57.37    129.82      0.3513293862     43.0830078100      4.42
2011-06-19T18:03:20Z    289.80     56.11     -1.74      1.85    863.09    922.43    281.04      7.21    313.26      2.54    139.07     58.89    127.97      0.3513295054     43.0830307000      4.66
2011-06-19T18:03:22Z    289.74     56.14     -1.74      1.88    871.88    921.47    280.99      7.19    312.79      2.56    139.74     59.06    132.39      0.3513506353     43.0829887400      4.40
2011-06-19T18:03:24Z    289.60     56.67     -1.75      1.91    882.49    920.33    281.00      7.21    312.46      2.59    141.54     59.99    133.71      0.3513211608     43.0829582200      5.30
2011-06-19T18:03:26Z    289.53     56.76     -1.78      1.96    889.99    919.52    280.96      7.19    312.27      2.65    141.63     59.39    141.40      0.3513779342     43.0829010000      3.75
2011-06-19T18:03:28Z    289.42     57.22     -1.81      2.01    898.80    918.57    280.97      7.20    312.10      2.71    141.31     59.31    147.05      0.3514288962     43.0828666700      4.40
2011-06-19T18:03:30Z    289.40     57.35     -1.85      2.07    906.84    917.70    280.99      7.22    311.77      2.78    138.38     58.96    153.97      0.3515559733     43.0828628500      4.02
2011-06-19T18:03:32Z    289.36     57.23     -1.86      2.11    916.79    916.62    280.92      7.19    311.54      2.81    137.05     59.86    154.33      0.3515913486     43.0828819300      4.98
2011-06-19T18:03:34Z    289.17     57.79     -1.92      2.21    926.31    915.60    280.88      7.18    310.97      2.92    139.21     59.83    160.02      0.3515837193     43.0828094500      4.76
2011-06-19T18:03:36Z    289.11     58.10     -1.94      2.27    936.43    914.51    280.90      7.20    310.41      2.99    138.35     58.91    172.10      0.3517044783     43.0827407800      5.06
2011-06-19T18:03:38Z    288.97     58.46     -1.94      2.33    947.44    913.33    280.86      7.19    309.77      3.04    137.67     58.89    178.87      0.3517791331     43.0827102700      5.50
2011-06-19T18:03:40Z    288.86     58.79     -1.94      2.39    958.44    912.14    280.85      7.19    309.07      3.08    138.53     58.08    191.48      0.3518570364     43.0826072700      5.50
2011-06-19T18:03:42Z    288.80     59.16     -1.92      2.43    969.43    910.96    280.88      7.22    308.34      3.10    138.85     59.46    187.84      0.3518177569     43.0826263400      5.49
2011-06-19T18:03:44Z    288.71     59.37     -1.90      2.46    978.56    909.99    280.85      7.21    307.64      3.11    138.62     59.16    195.57      0.3518874645     43.0825805700      4.56
2011-06-19T18:03:46Z    288.60     59.88     -1.87      2.49    988.16    908.96    280.87      7.23    306.87      3.11    137.02     58.22    208.87      0.3520486951     43.0825233500      4.80
2011-06-19T18:03:48Z    288.59     60.18     -1.83      2.51    996.32    908.08    280.93      7.26    306.10      3.11    137.60     58.36    212.80      0.3520621061     43.0824852000      4.08
2011-06-19T18:03:50Z    288.40     60.60     -1.80      2.53   1008.23    906.81    280.85      7.24    305.36      3.11    136.63     59.55    209.99      0.3520709574     43.0825271600      5.95
2011-06-19T18:03:52Z    288.29     60.78     -1.76      2.55   1017.29    905.84    280.80      7.22    304.65      3.10    135.38     59.42    216.49      0.3521671891     43.0825119000      4.53
2011-06-19T18:03:54Z    288.19     60.98     -1.74      2.58   1026.02    904.91    280.75      7.20    303.88      3.11    134.08     59.88    217.57      0.3522194624     43.0825386000      4.37
2011-06-19T18:03:56Z    288.14     61.52     -1.72      2.62   1035.07    903.94    280.83      7.25    303.19      3.13    134.39     60.38    218.32      0.3522158861     43.0825271600      4.52
2011-06-19T18:03:58Z    288.02     61.57     -1.70      2.67   1043.14    903.08    280.73      7.21    302.52      3.17    135.34     59.90    227.28      0.3522619903     43.0824432400      4.04
2011-06-19T18:04:00Z    287.97     61.99     -1.70      2.72   1053.98    901.92    280.78      7.24    301.96      3.21    137.02     59.46    237.75      0.3522904515     43.0823326100      5.42
2011-06-19T18:04:02Z    287.91     62.46     -1.70      2.78   1063.06    900.96    280.84      7.28    301.40      3.26    135.40     59.58    241.99      0.3523865044     43.0823478700      4.54
2011-06-19T18:04:04Z    287.82     62.72     -1.70      2.85   1071.75    900.03    280.81      7.27    300.90      3.32    134.97     58.73    255.51      0.3525199592     43.0822753900      4.35
2011-06-19T18:04:06Z    287.78     62.88     -1.71      2.91   1079.84    899.17    280.81      7.28    300.45      3.37    134.49     59.49    252.73      0.3525138497     43.0823059100      4.04
2011-06-19T18:04:08Z    287.73     62.59     -1.71      2.96   1088.69    898.23    280.69      7.23    299.99      3.41    134.43     59.10    261.93      0.3525970876     43.0822486900      4.43
2011-06-19T18:04:10Z    287.59     63.17     -1.70      3.00   1097.61    897.29    280.70      7.24    299.58      3.44    133.05     59.64    261.64      0.3526478708     43.0822906500      4.46
2011-06-19T18:04:12Z    287.59     62.90     -1.68      3.02   1107.41    896.25    280.64      7.22    299.15      3.45    131.22     59.03    273.87      0.3528296947     43.0822753900      4.90
2011-06-19T18:04:14Z    287.43     63.43     -1.66      3.01   1115.74    895.36    280.60      7.21    298.80      3.44    132.11     58.75    281.99      0.3528691232     43.0821991000      4.16
2011-06-19T18:04:16Z    287.34     63.59     -1.63      2.98   1123.64    894.53    280.56      7.19    298.60      3.40    131.77     58.10    294.19      0.3529945612     43.0821342500      3.95
2011-06-19T18:04:18Z    287.24     64.14     -1.59      2.93   1130.95    893.75    280.58      7.21    298.47      3.34    131.78     57.84    301.82      0.3530640304     43.0820884700      3.65
2011-06-19T18:04:20Z    287.21     64.43     -1.55      2.86   1141.14    892.68    280.62      7.24    298.35      3.26    132.05     57.80    308.62      0.3531140983     43.0820388800      5.10
2011-06-19T18:04:22Z    287.10     64.41     -1.50      2.78   1148.69    891.88    280.52      7.19    298.34      3.16    132.09     57.79    313.55      0.3531574905     43.0820083600      3.77
2011-06-19T18:04:24Z    287.02     65.32     -1.45      2.67   1155.82    891.12    280.65      7.27    298.49      3.04    130.95     57.84    317.36      0.3532436490     43.0820274400      3.56
2011-06-19T18:04:26Z    286.94     65.32     -1.41      2.56   1164.79    890.18    280.57      7.24    298.74      2.92    129.25     57.69    324.97      0.3533905149     43.0820503200      4.49
2011-06-19T18:04:28Z    286.81     66.13     -1.36      2.46   1172.95    889.32    280.63      7.27    299.00      2.81    128.93     57.75    329.37      0.3534464240     43.0820350600      4.08
2011-06-19T18:04:30Z    286.80     66.78     -1.32      2.37   1184.30    888.12    280.76      7.35    299.15      2.71    128.18     58.11    331.79      0.3535027206     43.0820541400      5.67
2011-06-19T18:04:32Z    286.71     66.95     -1.27      2.28   1192.80    887.23    280.71      7.33    299.18      2.61    128.59     58.32    334.36      0.3535094261     43.0820236200      4.25
2011-06-19T18:04:34Z    286.64     67.14     -1.23      2.22   1201.10    886.35    280.68      7.32    299.05      2.54    128.62     58.39    338.54      0.3535481393     43.0819969200      4.15
2011-06-19T18:04:36Z    286.57     67.36     -1.18      2.17   1211.37    885.27    280.67      7.33    298.59      2.47    129.49     58.68    340.91      0.3535309434     43.0819473300      5.13
2011-06-19T18:04:38Z    286.48     67.52     -1.13      2.15   1219.46    884.42    280.62      7.31    297.60      2.43    129.50     58.43    349.28      0.3536096811     43.0819015500      4.05
2011-06-19T18:04:40Z    286.39     67.52     -1.06      2.16   1227.29    883.60    280.52      7.27    296.09      2.41    128.61     58.25    356.63      0.3537219465     43.0818977400      3.91
2011-06-19T18:04:42Z    286.27     67.66     -0.98      2.19   1237.24    882.56    280.45      7.24    294.09      2.40    128.50     58.61    357.70      0.3537378311     43.0818939200      4.98
2011-06-19T18:04:44Z    286.20     68.16     -0.88      2.23   1246.45    881.59    280.49      7.27    291.54      2.39    128.43     58.99    357.89      0.3537427783     43.0818977400      4.61
2011-06-19T18:04:46Z    286.18     68.46     -0.77      2.28   1256.28    880.56    280.53      7.30    288.62      2.40    128.78     59.47    356.91      0.3537169397     43.0818862900      4.91
2011-06-19T18:04:48Z    286.02     68.75     -0.65      2.34   1265.46    879.60    280.44      7.27    285.48      2.42    129.26     58.85    371.33      0.3538306653     43.0817832900      4.59
2011-06-19T18:04:50Z    285.92     69.26     -0.52      2.40   1274.98    878.61    280.45      7.28    282.19      2.45    128.54     58.83    377.38      0.3539248407     43.0817832900      4.76
2011-06-19T18:04:52Z    285.85     69.66     -0.38      2.46   1284.70    877.59    280.46      7.30    278.87      2.49    127.64     59.04    380.11      0.3539960384     43.0818100000      4.86
2011-06-19T18:04:54Z    285.76     70.04     -0.25      2.51   1293.33    876.69    280.46      7.30    275.61      2.52    126.16     58.89    387.65      0.3541435599     43.0818405200      4.31
2011-06-19T18:04:56Z    285.67     70.43     -0.11      2.55   1301.32    875.86    280.45      7.30    272.55      2.55    126.31     59.18    387.92      0.3541384935     43.0818328900      4.00
2011-06-19T18:04:58Z    285.56     70.74      0.01      2.58   1311.82    874.76    280.41      7.29    269.70      2.58    126.56     59.12    395.14      0.3541972935     43.0817794800      5.25
2011-06-19T18:05:00Z    285.51     70.68      0.13      2.61   1319.15    874.00    280.35      7.27    267.17      2.61    125.81     58.86    403.72      0.3543206453     43.0817756700      3.67
2011-06-19T18:05:02Z    285.42     71.39      0.23      2.63   1328.22    873.05    280.41      7.31    264.96      2.64    124.64     58.89    408.62      0.3544286191     43.0818100000      4.53
2011-06-19T18:05:04Z    285.33     71.65      0.32      2.65   1336.56    872.19    280.37      7.30    263.10      2.67    123.28     59.54    403.23      0.3544394672     43.0819091800      4.17
2011-06-19T18:05:06Z    285.41     71.88      0.40      2.68   1343.90    871.42    280.50      7.37    261.51      2.70    123.47     59.42    409.46      0.3544946015     43.0818672200      3.67
2011-06-19T18:05:08Z    285.26     72.38      0.47      2.71   1353.07    870.47    280.45      7.36    260.21      2.75    122.31     60.62    395.33      0.3544031382     43.0819969200      4.58
2011-06-19T18:05:10Z    285.16     72.95      0.53      2.75   1363.55    869.39    280.48      7.38    259.19      2.80    121.89     60.36    405.45      0.3545271754     43.0819702100      5.24
