                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-05T17:00:43Z    298.33     44.54 -32768.00 -32768.00    647.76    941.15    285.45      9.52 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      0.00
2011-07-05T17:00:45Z    297.92     44.82 -32768.00 -32768.00    653.73    940.51    285.17      9.35 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      2.99
2011-07-05T17:00:47Z    297.55     42.12 -32768.00 -32768.00    670.73    938.68    283.90      8.60 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      8.50
2011-07-05T17:00:49Z    297.35     41.05 -32768.00 -32768.00    684.26    937.23    283.34      8.29 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.76
2011-07-05T17:00:51Z    297.22     41.80 -32768.00 -32768.00    695.29    936.05    283.49      8.39 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.52
2011-07-05T17:00:53Z    297.11     42.35 -32768.00 -32768.00    706.62    934.84    283.59      8.45 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.66
2011-07-05T17:00:55Z    296.99     42.30 -32768.00 -32768.00    719.33    933.48    283.46      8.39 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.36
2011-07-05T17:00:57Z    296.88     41.92 -32768.00 -32768.00    732.24    932.10    283.23      8.28 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.45
2011-07-05T17:00:59Z    296.67     42.95     -3.09      1.67    747.34    930.49    283.40      8.39    331.52      3.51    159.66     58.07     60.03      0.3505562246     43.0833931000      7.55
2011-07-05T17:01:01Z    296.61     44.66     -3.17      1.72    762.40    928.89    283.93      8.71    331.54      3.61    158.27     60.95     61.87      0.3505813479     43.0833816500      7.53
2011-07-05T17:01:03Z    296.42     44.62     -3.35      1.82    776.16    927.42    283.75      8.62    331.52      3.81    160.30     58.34     77.19      0.3506194949     43.0832443200      6.88
2011-07-05T17:01:05Z    296.22     43.62     -3.50      1.90    791.39    925.81    283.22      8.33    331.48      3.99    158.04     57.30     90.12      0.3507139385     43.0831489600      7.61
2011-07-05T17:01:07Z    296.15     46.49     -3.65      1.99    804.91    924.37    284.11      8.87    331.36      4.15    156.28     58.20     95.44      0.3507714272     43.0831146200      6.76
2011-07-05T17:01:09Z    295.88     43.97     -3.77      2.08    821.14    922.65    283.03      8.26    331.17      4.31    155.25     58.40    104.68      0.3508382142     43.0830459600      8.12
2011-07-05T17:01:11Z    295.95     44.92     -3.88      2.16    832.97    921.40    283.42      8.49    330.92      4.44    156.32     59.06    109.07      0.3508379757     43.0830001800      5.91
2011-07-05T17:01:13Z    295.69     44.73     -3.97      2.24    846.35    919.98    283.12      8.34    330.57      4.56    155.81     57.12    126.28      0.3509354293     43.0828628500      6.69
2011-07-05T17:01:15Z    295.55     44.86     -4.04      2.32    856.57    918.90    283.03      8.30    330.15      4.66    155.27     56.48    136.15      0.3509995043     43.0827865600      5.11
2011-07-05T17:01:17Z    295.46     45.36     -4.08      2.40    869.84    917.50    283.12      8.36    329.58      4.73    156.11     56.64    144.11      0.3510167599     43.0827140800      6.63
2011-07-05T17:01:19Z    295.39     45.96     -4.10      2.47    880.13    916.41    283.25      8.45    328.88      4.79    154.62     55.12    159.74      0.3511408269     43.0825996400      5.14
