                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-20T19:02:42Z    296.21     56.06      0.02     -1.95    645.18    943.63    287.01     10.54     90.52      1.95     65.36      0.00     15.08      0.3496512771     43.0848579400      0.00
2011-06-20T19:02:44Z    296.39     56.01      0.03     -2.34    649.16    943.20    287.16     10.65     90.82      2.34     53.01 -32768.00     16.31      0.3496429920     43.0848884600      1.99
2011-06-20T19:02:46Z    296.38     56.66      0.05     -2.73    662.57    941.75    287.34     10.79     91.08      2.73     33.25     42.80     12.49      0.3495671451     43.0848922700      6.71
2011-06-20T19:02:48Z    296.46     54.84      0.07     -3.12    678.37    940.05    286.90     10.51     91.32      3.12    118.35     72.94      8.40      0.3495737612     43.0847625700      7.90
2011-06-20T19:02:50Z    296.38     54.78      0.10     -3.50    688.13    939.00    286.81     10.45     91.60      3.50    190.40     78.12      7.81      0.3494656682     43.0847320600      4.88
2011-06-20T19:02:52Z    296.38     53.82      0.13     -3.85    703.12    937.39    286.54     10.29     91.86      3.85    267.95     72.72     16.22      0.3492839932     43.0847930900      7.49
2011-06-20T19:02:54Z    296.39     52.67      0.15     -4.17    716.78    935.92    286.23     10.09     92.10      4.17    257.07     66.54     28.55      0.3491413295     43.0847435000      6.83
2011-06-20T19:02:56Z    296.31     52.74      0.18     -4.44    728.60    934.65    286.17     10.07     92.28      4.45    259.10     61.53     42.09      0.3489754498     43.0847282400      5.91
2011-06-20T19:02:58Z    296.21     52.91      0.20     -4.67    742.62    933.15    286.12     10.05     92.50      4.68    277.74     55.37     63.26      0.3487131298     43.0848770100      7.01
2011-06-20T19:03:00Z    296.11     52.37      0.23     -4.86    755.74    931.75    285.87      9.90     92.67      4.86    274.80     57.11     67.73      0.3486540914     43.0848503100      6.56
2011-06-20T19:03:02Z    296.00     52.47      0.24     -4.99    770.01    930.23    285.80      9.87     92.77      5.00    276.79     55.66     81.30      0.3484916091     43.0848846400      7.14
2011-06-20T19:03:04Z    295.84     52.79      0.25     -5.08    782.83    928.86    285.75      9.86     92.84      5.08    274.36     55.18     91.68      0.3483603597     43.0848617600      6.41
2011-06-20T19:03:06Z    295.75     52.57      0.26     -5.12    797.26    927.32    285.60      9.77     92.88      5.13    278.12     56.02     98.59      0.3482843935     43.0849266100      7.21
2011-06-20T19:03:08Z    295.68     52.67      0.26     -5.12    809.65    926.00    285.57      9.77     92.86      5.13    278.00     55.26    110.03      0.3481448889     43.0849380500      6.19
2011-06-20T19:03:10Z    295.58     52.94      0.25     -5.08    822.63    924.62    285.55      9.77     92.80      5.09    276.62     54.71    121.47      0.3480011821     43.0849266100      6.49
2011-06-20T19:03:12Z    295.44     53.30      0.23     -5.02    835.47    923.26    285.52      9.77     92.66      5.03    277.96     55.29    127.79      0.3479287922     43.0849609400      6.42
