                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-01T16:28:10Z    294.32     35.94     -1.08     -0.14    654.52    944.12    278.69      5.99      7.30      1.09     37.85     24.66      7.67      0.3503578007     43.0839538600      0.00
2011-07-01T16:28:12Z    293.59     36.42     -1.22     -0.09    665.70    942.90    278.23      5.82      4.31      1.23      7.51     73.78      4.28      0.3503068686     43.0839386000      5.59
2011-07-01T16:28:14Z    293.37     38.10     -1.35     -0.02    677.49    941.61    278.68      6.02      0.86      1.35    133.73     76.98      6.13      0.3503543437     43.0838623000      5.89
2011-07-01T16:28:16Z    293.44     39.93     -1.45      0.07    689.20    940.33    279.42      6.34    357.22      1.46    174.74     78.52      7.76      0.3503087163     43.0838317900      5.85
2011-07-01T16:28:18Z    293.28     40.68     -1.53      0.18    702.42    938.89    279.55      6.41    353.29      1.54    172.35     83.52      5.84      0.3503095508     43.0838470500      6.61
2011-07-01T16:28:20Z    293.11     41.12     -1.58      0.31    718.32    937.16    279.55      6.43    348.98      1.61    136.78     82.66      8.67      0.3503728807     43.0838432300      7.95
2011-07-01T16:28:22Z    293.17     43.05     -1.61      0.44    733.62    935.50    280.27      6.77    344.70      1.66    162.03     73.95     23.77      0.3503900766     43.0836982700      7.65
2011-07-01T16:28:24Z    292.92     42.99     -1.60      0.57    750.62    933.65    280.02      6.66    340.38      1.70    169.59     80.03     17.52      0.3503388762     43.0837440500      8.50
2011-07-01T16:28:26Z    292.78     43.82     -1.57      0.70    764.97    932.10    280.17      6.75    336.04      1.72    168.75     81.54     16.94      0.3503406048     43.0837516800      7.17
2011-07-01T16:28:28Z    292.68     44.92     -1.52      0.80    781.70    930.28    280.45      6.89    332.23      1.72    157.69     79.28     24.74      0.3504153192     43.0836944600      8.37
2011-07-01T16:28:30Z    292.66     45.47     -1.47      0.88    800.11    928.29    280.60      6.98    329.22      1.71    164.50     78.35     30.75      0.3504009247     43.0836334200      9.20
2011-07-01T16:28:32Z    292.32     45.57     -1.42      0.92    818.84    926.28    280.33      6.86    327.00      1.69    163.07     75.06     44.80      0.3504602313     43.0835151700      9.37
2011-07-01T16:28:34Z    292.09     46.57     -1.38      0.93    836.63    924.36    280.44      6.92    325.91      1.66    156.99     75.96     46.43      0.3505229056     43.0835151700      8.89
2011-07-01T16:28:36Z    291.84     45.70     -1.35      0.90    851.77    922.73    279.93      6.69    326.35      1.62    146.49     78.45     41.02      0.3505780995     43.0835914600      7.57
2011-07-01T16:28:38Z    292.12     48.35     -1.34      0.83    869.11    920.87    281.01      7.23    328.26      1.58    136.16     79.08     42.09      0.3506580591     43.0836257900      8.67
2011-07-01T16:28:40Z    291.51     46.41     -1.36      0.74    885.74    919.09    279.85      6.67    331.69      1.55    130.25     79.12     45.10      0.3507227302     43.0836372400      8.32
2011-07-01T16:28:42Z    291.40     46.86     -1.41      0.61    903.47    917.18    279.89      6.71    336.72      1.54    136.56     79.32     47.59      0.3507018983     43.0835876500      8.86
