                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-02T12:59:30Z    298.75     45.48     -0.03     -0.41    653.18    938.66    286.15     10.00      0.00      0.41     44.99     20.81      5.73      0.3503497839     43.0839347800      0.00
2011-07-02T12:59:32Z    296.44     36.02     -0.11     -0.49    665.99    937.29    280.59      6.87      0.00      0.50     16.11     74.30      4.21      0.3503143489     43.0839347800      6.41
2011-07-02T12:59:34Z    296.96     38.10     -0.22     -0.56    684.29    935.33    281.88      7.52     69.10      0.60    346.01     69.89     12.19      0.3502638042     43.0840072600      9.15
2011-07-02T12:59:36Z    296.06     38.32     -0.33     -0.64    697.55    933.91    281.16      7.17     62.50      0.72      5.02     76.53     11.15      0.3503119648     43.0839996300      6.63
2011-07-02T12:59:38Z    296.06     39.28     -0.47     -0.72    713.20    932.23    281.53      7.38     56.88      0.86      1.56     79.49     11.54      0.3503038585     43.0840034500      7.83
2011-07-02T12:59:40Z    295.89     40.20     -0.54     -0.76    732.43    930.17    281.72      7.49     54.54      0.93     12.96     80.13     14.17      0.3503390253     43.0840225200      9.61
2011-07-02T12:59:42Z    295.63     41.07     -0.76     -0.86    751.16    928.17    281.80      7.55     48.72      1.14    355.59     86.14      6.77      0.3502936065     43.0839614900      9.37
2011-07-02T12:59:44Z    295.27     40.88     -0.90     -0.92    766.68    926.51    281.41      7.36     45.72      1.29    314.94     87.56      4.93      0.3502570987     43.0839309700      7.76
2011-07-02T12:59:46Z    294.98     41.13     -1.03     -0.97    786.17    924.44    281.24      7.30     43.40      1.42    272.20     85.71     10.13      0.3501757085     43.0839042700      9.75
2011-07-02T12:59:48Z    294.87     41.77     -1.15     -1.01    801.72    922.78    281.37      7.38     41.43      1.53    267.72     84.23     15.24      0.3501130342     43.0838928200      7.77
2011-07-02T12:59:50Z    294.99     42.28     -1.24     -1.03    817.11    921.14    281.65      7.54     39.77      1.62    253.79     84.05     17.32      0.3500957489     43.0838546800      7.70
2011-07-02T12:59:52Z    294.71     43.57     -1.32     -1.04    836.34    919.10    281.84      7.66     38.43      1.68    246.77     82.73     23.66      0.3500330448     43.0838165300      9.61
2011-07-02T12:59:54Z    294.55     44.47     -1.36     -1.04    854.31    917.20    282.00      7.76     37.38      1.71    238.39     82.36     27.27      0.3500148058     43.0837707500      8.99
2011-07-02T12:59:56Z    294.34     44.60     -1.38     -1.02    875.54    914.95    281.85      7.70     36.45      1.71    237.56     82.56     29.34      0.3499959111     43.0837593100     10.62
2011-07-02T12:59:58Z    294.21     44.40     -1.37     -0.98    891.85    913.23    281.66      7.62     35.71      1.68    231.56     82.85     30.21      0.3500093818     43.0837326000      8.15
2011-07-02T13:00:00Z    293.94     44.32     -1.32     -0.93    909.71    911.35    281.39      7.50     35.13      1.62    228.79     81.46     38.84      0.3499411643     43.0836715700      8.93
2011-07-02T13:00:02Z    293.99     45.05     -1.25     -0.87    927.77    909.45    281.68      7.66     34.72      1.53    231.20     82.02     38.78      0.3499288261     43.0836830100      9.03
2011-07-02T13:00:04Z    293.50     44.85     -1.16     -0.80    947.98    907.32    281.17      7.42     34.56      1.41    233.78     82.05     41.47      0.3498891294     43.0836792000     10.11
2011-07-02T13:00:06Z    292.86     43.75     -1.04     -0.72    963.93    905.64    280.22      6.97     34.74      1.26    234.37     82.00     44.00      0.3498608470     43.0836677600      7.98
2011-07-02T13:00:08Z    292.96     45.71     -0.90     -0.64    981.50    903.80    280.95      7.35     35.51      1.11    234.36     81.95     46.72      0.3498336971     43.0836563100      8.78
2011-07-02T13:00:10Z    292.92     46.00     -0.74     -0.57    993.25    902.56    281.01      7.39     37.47      0.94    229.16     81.42     51.64      0.3498201966     43.0835952800      5.88
2011-07-02T13:00:12Z    292.56     46.19     -0.58     -0.50   1007.27    901.10    280.75      7.26     40.77      0.76    243.16     82.48     47.00      0.3497850001     43.0837097200      7.01
2011-07-02T13:00:14Z    292.42     46.12     -0.40     -0.45   1018.33    899.94    280.59      7.19     47.94      0.60    233.53     82.00     51.60      0.3497903347     43.0836257900      5.53
