                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-25T16:01:28Z    299.73     45.26     -0.43     -1.54    647.53    948.88    286.96     10.44     74.37      1.60     52.39      0.00      7.36      0.3495475948     43.0848388700      0.00
2011-06-25T16:01:30Z    298.66     38.40     -0.46     -1.84    650.50    948.56    283.51      8.28     76.03      1.90    359.45 -32768.00      3.47      0.3494755924     43.0848312400      1.48
2011-06-25T16:01:32Z    298.10     35.65     -0.47     -2.17    663.81    947.12    281.91      7.44     77.65      2.22    277.80     64.35      6.15      0.3494011760     43.0848083500      6.66
2011-06-25T16:01:34Z    297.11     37.12     -0.48     -2.50    677.83    945.60    281.63      7.31     79.14      2.54    238.91     75.37      7.00      0.3494023383     43.0847663900      7.01
2011-06-25T16:01:36Z    297.20     37.69     -0.47     -2.82    690.12    944.27    281.93      7.48     80.47      2.86    284.06     80.88      6.28      0.3494011760     43.0848121600      6.15
2011-06-25T16:01:38Z    296.63     37.93     -0.46     -3.13    703.58    942.82    281.52      7.28     81.60      3.17    234.98     69.47     19.69      0.3492779434     43.0846977200      6.73
2011-06-25T16:01:40Z    296.17     36.93     -0.46     -3.28    711.86    941.92    280.72      6.90     82.05      3.32    236.70     66.12     26.95      0.3491993845     43.0846672100      4.14
2011-06-25T16:01:42Z    296.33     37.73     -0.46     -3.28    721.50    940.88    281.18      7.13     82.05      3.32    236.70     69.08     26.95      0.3491993845     43.0846672100      4.82
2011-06-25T16:01:44Z    295.97     38.68     -0.44     -3.90    730.48    939.91    281.23      7.16     83.62      3.93    261.44     57.63     50.38      0.3488642573     43.0847320600      4.49
2011-06-25T16:01:46Z    296.09     38.86     -0.45     -4.08    739.90    938.89    281.40      7.25     83.75      4.11    268.17     55.09     62.05      0.3487143219     43.0847816500      4.71
2011-06-25T16:01:48Z    295.94     39.27     -0.47     -4.22    749.88    937.82    281.41      7.27     83.65      4.25    265.51     54.22     71.27      0.3486034870     43.0847511300      4.99
2011-06-25T16:01:50Z    296.01     39.36     -0.51     -4.32    758.90    936.85    281.52      7.33     83.24      4.35    268.51     52.28     83.44      0.3484516144     43.0847816500      4.51
2011-06-25T16:01:52Z    295.70     40.45     -0.57     -4.39    769.85    935.67    281.64      7.41     82.55      4.42    266.11     52.57     90.97      0.3483613729     43.0847435000      5.48
2011-06-25T16:01:54Z    295.58     40.86     -0.66     -4.42    780.28    934.55    281.68      7.43     81.57      4.47    267.25     51.42    103.11      0.3482111990     43.0847549400      5.21
2011-06-25T16:01:56Z    295.48     41.02     -0.75     -4.45    791.11    933.38    281.64      7.43     80.42      4.51    266.21     53.24    104.68      0.3481932580     43.0847358700      5.42
2011-06-25T16:01:58Z    295.39     41.34     -0.85     -4.46    801.79    932.24    281.68      7.46     79.15      4.54    272.27     50.26    125.37      0.3479375541     43.0848465000      5.34
2011-06-25T16:02:00Z    295.30     41.67     -0.96     -4.47    810.74    931.27    281.71      7.48     77.83      4.57    266.96     51.62    126.52      0.3479245007     43.0847396900      4.47
2011-06-25T16:02:02Z    295.19     41.94     -1.07     -4.48    821.93    930.08    281.71      7.49     76.58      4.61    266.83     51.83    134.38      0.3478282392     43.0847320600      5.60
