                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-20T13:05:16Z    296.68     51.73     -0.37     -2.01    652.79    943.71    286.22      9.99     79.56      2.05     77.67      6.33     16.18      0.3496760726     43.0848312400      0.00
2011-06-20T13:05:18Z    297.24     53.42     -0.43     -2.29    661.09    942.82    287.23     10.70     79.43      2.33    223.19     49.31      8.67      0.3494091034     43.0847435000      4.15
2011-06-20T13:05:20Z    296.86     51.90     -0.48     -2.56    671.23    941.72    286.43     10.16     79.43      2.61    256.82     60.57     11.41      0.3493455946     43.0847778300      5.07
2011-06-20T13:05:22Z    295.80     51.57     -0.54     -2.95    682.14    940.54    285.35      9.48     79.68      3.00    253.97     51.83     24.48      0.3491930664     43.0847396900      5.46
2011-06-20T13:05:24Z    295.76     52.18     -0.55     -3.07    692.30    939.45    285.50      9.58     79.86      3.11    257.20     55.15     28.75      0.3491376638     43.0847435000      5.08
2011-06-20T13:05:26Z    295.71     52.98     -0.56     -3.29    700.41    938.57    285.69      9.71     80.27      3.33    254.12     51.61     39.14      0.3490196466     43.0847053500      4.06
2011-06-20T13:05:28Z    295.51     53.84     -0.56     -3.48    710.36    937.50    285.75      9.76     80.80      3.53    258.88     53.89     43.30      0.3489602208     43.0847244300      4.97
2011-06-20T13:05:30Z    295.44     54.43     -0.55     -3.65    719.86    936.48    285.85      9.84     81.40      3.69    259.19     57.14     44.47      0.3489455581     43.0847244300      4.75
2011-06-20T13:05:32Z    295.47     54.77     -0.54     -3.79    728.46    935.55    285.96      9.93     81.95      3.83    261.99     57.11     50.10      0.3488727510     43.0847358700      4.30
2011-06-20T13:05:34Z    295.39     55.09     -0.52     -3.91    735.88    934.76    285.98      9.95     82.45      3.94    263.53     54.41     60.75      0.3487407267     43.0847396900      3.71
2011-06-20T13:05:36Z    295.26     55.04     -0.50     -4.00    744.47    933.83    285.85      9.87     82.84      4.03    265.38     54.25     67.29      0.3486583829     43.0847511300      4.29
2011-06-20T13:05:38Z    295.24     55.58     -0.50     -4.06    753.91    932.82    285.98      9.97     82.96      4.09    262.70     50.73     84.14      0.3484570384     43.0847053500      4.72
2011-06-20T13:05:40Z    295.13     55.97     -0.52     -4.10    763.12    931.83    285.98      9.99     82.79      4.13    260.72     53.47     83.06      0.3484753370     43.0846786500      4.60
2011-06-20T13:05:42Z    295.11     56.55     -0.56     -4.11    774.70    930.59    286.12     10.09     82.22      4.15    260.76     55.05     86.46      0.3484340012     43.0846748400      5.79
