                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-02T13:59:14Z    298.76     39.58     -0.89      0.52    652.86    938.40    284.06      8.69    329.49      1.03      8.86     21.06      4.84      0.3503091633     43.0839424100      0.00
2011-07-02T13:59:16Z    296.96     34.78     -1.05      0.59    661.69    937.46    280.54      6.84    330.88      1.20    129.17     59.21      6.37      0.3503606319     43.0838623000      4.41
2011-07-02T13:59:18Z    296.81     37.94     -1.22      0.64    676.54    935.87    281.69      7.42    332.42      1.38     85.14     61.33     13.97      0.3504709005     43.0839119000      7.43
2011-07-02T13:59:20Z    296.10     36.82     -1.22      0.64    686.75    934.77    280.61      6.90    332.42      1.38     85.14     68.66     13.97      0.3504709005     43.0839119000      5.10
2011-07-02T13:59:22Z    296.04     37.89     -1.55      0.70    697.36    933.63    280.98      7.09    335.85      1.70    143.77     68.96     17.83      0.3504294157     43.0837707500      5.30
2011-07-02T13:59:24Z    296.03     38.14     -1.71      0.70    705.89    932.72    281.07      7.14    337.72      1.85    142.63     68.87     21.21      0.3504580855     43.0837478600      4.27
2011-07-02T13:59:26Z    295.81     39.46     -1.71      0.70    717.26    931.50    281.37      7.30    337.72      1.85    142.63     72.25     21.21      0.3504580855     43.0837478600      5.69
2011-07-02T13:59:28Z -32768.00 -32768.00     -1.71      0.70    727.88 -32768.00 -32768.00 -32768.00    337.72      1.85    142.63     74.58     21.21      0.3504580855     43.0837478600      5.31
2011-07-02T13:59:30Z -32768.00 -32768.00     -1.71      0.70    738.47 -32768.00 -32768.00 -32768.00    337.72      1.85    142.63     76.37     21.21      0.3504580855     43.0837478600      5.30
2011-07-02T13:59:32Z    295.58     41.03 -32768.00 -32768.00    749.11    928.09    281.74      7.52 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.32
2011-07-02T13:59:34Z    295.51     41.41 -32768.00 -32768.00    759.81    926.95    281.81      7.57 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.35
2011-07-02T13:59:36Z    295.44     41.55 -32768.00 -32768.00    770.53    925.81    281.80      7.57 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.36
2011-07-02T13:59:38Z    295.35     41.91 -32768.00 -32768.00    786.20    924.14    281.85      7.61 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.84
2011-07-02T13:59:40Z    295.25     42.58 -32768.00 -32768.00    798.94    922.78    281.99      7.70 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.37
2011-07-02T13:59:42Z    294.86     42.13 -32768.00 -32768.00    811.35    921.47    281.48      7.45 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.20
2011-07-02T13:59:44Z    294.80     42.48 -32768.00 -32768.00    823.30    920.20    281.55      7.50 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.98
2011-07-02T13:59:46Z    294.67     42.70 -32768.00 -32768.00    834.41    919.02    281.50      7.48 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.56
2011-07-02T13:59:48Z    294.68     43.04 -32768.00 -32768.00    846.05    917.78    281.63      7.56 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.82
2011-07-02T13:59:50Z    294.39     43.36 -32768.00 -32768.00    859.83    916.33    281.48      7.50 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.89
2011-07-02T13:59:52Z -32768.00 -32768.00 -32768.00 -32768.00    873.27 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.72
2011-07-02T13:59:54Z -32768.00 -32768.00 -32768.00 -32768.00    886.71 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.72
2011-07-02T13:59:56Z -32768.00 -32768.00 -32768.00 -32768.00    900.15 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.72
2011-07-02T13:59:58Z    293.92     44.53 -32768.00 -32768.00    914.30    910.57    281.44      7.53 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.07
2011-07-02T14:00:00Z    293.81     44.99 -32768.00 -32768.00    928.13    909.12    281.49      7.57 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.92
2011-07-02T14:00:02Z    293.64     45.27 -32768.00 -32768.00    942.14    907.64    281.43      7.56 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.00
2011-07-02T14:00:04Z    293.67     46.12 -32768.00 -32768.00    956.37    906.15    281.73      7.73 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.12
2011-07-02T14:00:06Z    293.39     46.05 -32768.00 -32768.00    967.80    904.95    281.46      7.60 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.71
2011-07-02T14:00:08Z    295.00     42.73 -32768.00 -32768.00    982.56    903.41    281.82      7.78 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.38
2011-07-02T14:00:10Z    298.75     36.10 -32768.00 -32768.00    996.07    902.02    282.67      8.23 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.76
2011-07-02T14:00:12Z    300.00     33.95 -32768.00 -32768.00   1009.58    900.62    282.86      8.35 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.75
2011-07-02T14:00:14Z    295.41     42.25 -32768.00 -32768.00   1023.09    899.23    282.02      7.92 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.75
2011-07-02T14:00:16Z    292.82     46.93 -32768.00 -32768.00   1036.72    897.82    281.22      7.53 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      6.81
2011-07-02T14:00:18Z    292.67     47.16     -2.46     -1.50   1050.52    896.38    281.15      7.51     31.34      2.88    162.97     79.63     73.08      0.3505627513     43.0832710300      6.90
2011-07-02T14:00:20Z    292.56     47.75     -2.06     -1.80   1066.43    894.73    281.23      7.56     41.17      2.74    165.65     79.97     73.49      0.3505236506     43.0832595800      7.96
2011-07-02T14:00:22Z    292.42     48.22     -1.81     -1.99   1081.02    893.21    281.25      7.58     47.72      2.70    171.56     79.87     76.85      0.3504384756     43.0832138100      7.29
2011-07-02T14:00:24Z    292.36     48.60     -1.70     -2.08   1097.12    891.54    281.30      7.62     50.78      2.69    174.29     80.34     75.97      0.3503928781     43.0832214400      8.05
2011-07-02T14:00:26Z    292.20     48.89     -1.70     -2.08   1110.41    890.16    281.25      7.60     50.78      2.69    174.29     80.61     75.97      0.3503928781     43.0832214400      6.65
2011-07-02T14:00:28Z    292.07     49.09     -1.70     -2.08   1121.52    889.01    281.18      7.58     50.78      2.69    174.29     80.83     75.97      0.3503928781     43.0832214400      5.55
2011-07-02T14:00:30Z    291.91     49.56 -32768.00 -32768.00   1136.04    887.51    281.17      7.58 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.26
