                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-19T14:01:44Z    292.43     53.35     -1.02      1.51    640.61    945.54    282.75      7.93    304.13      1.82     59.10 -32768.00     23.40      0.3497145474     43.0849075300      0.00
2011-06-19T14:01:46Z    291.79     53.46     -1.19      1.74    645.17    945.04    282.18      7.62    304.50      2.11     87.62 -32768.00     16.82      0.3496743441     43.0848045300      2.28
2011-06-19T14:01:48Z    291.28     54.34     -1.36      1.96    655.09    943.95    281.95      7.51    304.82      2.39    115.05     10.44     22.17      0.3497146666     43.0847168000      4.96
2011-06-19T14:01:50Z    291.49     54.85     -1.53      2.17    665.54    942.79    282.28      7.69    305.11      2.65    107.23     23.25     33.85      0.3498649895     43.0847091700      5.23
2011-06-19T14:01:52Z    290.40     52.05     -1.67      2.36    678.39    941.38    280.50      6.81    305.32      2.89    111.37     32.74     42.59      0.3499551415     43.0846595800      6.42
2011-06-19T14:01:54Z    290.44     52.75     -1.80      2.53    687.49    940.38    280.73      6.93    305.40      3.10    108.84     41.63     41.06      0.3499451876     43.0846824600      4.55
2011-06-19T14:01:56Z    290.28     54.18     -1.90      2.67    696.92    939.34    280.98      7.05    305.48      3.28    110.26     42.56     50.01      0.3500441611     43.0846443200      4.71
2011-06-19T14:01:58Z    290.06     54.52     -1.98      2.79    707.26    938.20    280.86      7.00    305.44      3.42    112.68     42.98     60.37      0.3501521349     43.0845909100      5.17
2011-06-19T14:02:00Z    290.12     54.85     -2.04      2.88    717.33    937.09    281.01      7.08    305.31      3.53    118.73     44.81     66.77      0.3501870036     43.0845108000      5.03
2011-06-19T14:02:02Z    289.96     55.76     -2.08      2.94    730.43    935.65    281.10      7.14    305.22      3.60    121.62     49.01     69.01      0.3501896858     43.0844726600      6.55
2011-06-19T14:02:04Z    289.88     56.31     -2.09      2.99    741.42    934.45    281.17      7.18    305.04      3.65    120.14     50.05     75.74      0.3502723575     43.0844574000      5.50
2011-06-19T14:02:06Z    289.69     56.48     -2.09      3.01    752.14    933.27    281.04      7.12    304.83      3.66    122.03     50.62     83.01      0.3503322601     43.0844039900      5.36
2011-06-19T14:02:08Z    289.62     56.68     -2.08      3.01    764.85    931.88    281.02      7.13    304.67      3.66    126.23     51.96     89.07      0.3503503501     43.0843277000      6.35
2011-06-19T14:02:10Z    289.68     57.34     -2.05      2.99    778.43    930.40    281.25      7.25    304.50      3.63    126.38     52.33     98.39      0.3504407704     43.0842742900      6.79
2011-06-19T14:02:12Z    289.44     57.50     -2.03      2.96    791.07    929.02    281.06      7.17    304.43      3.59    127.43     53.62    103.18      0.3504742384     43.0842361500      6.32
