                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-07-01T13:59:08Z    295.36     49.47     -0.84      0.73    612.83    945.76    284.32      8.80    319.02      1.11     18.69      0.00     10.38      0.3503408432     43.0839881900      0.00
2011-07-01T13:59:10Z    292.96     38.71     -0.97      0.78    631.00    943.78    278.54      5.95    321.06      1.25     66.43      0.00     16.79      0.3504889309     43.0839614900      9.08
2011-07-01T13:59:12Z    292.67     40.16     -1.10      0.82    644.48    942.30    278.81      6.07    323.05      1.37     82.15      0.00     17.52      0.3505131304     43.0839233400      6.74
2011-07-01T13:59:14Z    292.52     41.48     -1.21      0.85    658.39    940.78    279.14      6.22    324.95      1.47     86.33     18.33     22.30      0.3505733013     43.0839119000      6.96
2011-07-01T13:59:16Z    292.58     42.19     -1.29      0.85    672.02    939.29    279.44      6.36    326.75      1.55     93.21     41.38     23.86      0.3505925834     43.0838890100      6.82
2011-07-01T13:59:18Z    292.24     43.09     -1.35      0.83    684.52    937.92    279.44      6.36    328.31      1.59     95.07     47.94     30.25      0.3506699800     43.0838775600      6.25
2011-07-01T13:59:20Z    292.44     43.81     -1.38      0.80    698.07    936.44    279.86      6.56    329.91      1.60    122.90     56.94     30.64      0.3506159782     43.0837516800      6.77
2011-07-01T13:59:22Z    292.14     43.73     -1.38      0.75    710.35    935.10    279.57      6.44    331.54      1.57    149.29     63.15     30.05      0.3504884541     43.0836677600      6.14
2011-07-01T13:59:24Z    292.10     44.36     -1.36      0.68    722.97    933.73    279.73      6.52    333.55      1.52    151.55     67.36     30.02      0.3504755795     43.0836639400      6.31
2011-07-01T13:59:26Z    292.06     44.74     -1.30      0.59    735.07    932.41    279.82      6.57    335.64      1.43    144.31     65.10     39.02      0.3505795300     43.0836143500      6.05
2011-07-01T13:59:28Z    291.95     44.94     -1.23      0.49    747.18    931.10    279.79      6.56    338.33      1.32    140.63     64.35     46.19      0.3506597877     43.0835800200      6.06
2011-07-01T13:59:30Z    291.77     45.81     -1.14      0.37    757.65    929.96    279.90      6.62    341.90      1.20    139.09     67.08     45.09      0.3506626189     43.0835914600      5.23
2011-07-01T13:59:32Z    291.86     45.43     -1.04      0.25    771.24    928.49    279.86      6.61    346.62      1.06    127.79     68.22     48.05      0.3507663310     43.0836334200      6.79
