                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-19T15:02:24Z    292.66     44.07     -0.16      2.05    653.99    945.38    280.15      6.64    274.48      2.06     90.54     15.32     10.91      0.3496199846     43.0848007200      0.00
2011-06-19T15:02:26Z    292.42     40.91     -0.21      2.39    656.51    945.10    278.85      6.06    274.99      2.40    101.64     23.17     12.87      0.3496408463     43.0847778300      1.26
2011-06-19T15:02:28Z    291.82     45.66     -0.26      2.72    670.90    943.51    279.91      6.53    275.54      2.73     87.24     38.85     24.70      0.3497890234     43.0848121600      7.19
2011-06-19T15:02:30Z    291.02     45.82     -0.29      2.87    684.20    942.05    279.22      6.23    275.80      2.89     85.29     48.60     29.27      0.3498442173     43.0848197900      6.65
2011-06-19T15:02:32Z    291.13     49.35     -0.29      2.87    695.61    940.79    280.40      6.77    275.80      2.89     85.29     56.73     29.27      0.3498442173     43.0848197900      5.70
2011-06-19T15:02:34Z    291.10     51.59     -0.29      2.87    709.18    939.30    281.02      7.08    275.80      2.89     85.29     63.30     29.27      0.3498442173     43.0848197900      6.79
2011-06-19T15:02:36Z    290.67     49.66 -32768.00 -32768.00    723.30    937.75    280.07      6.63 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      7.06
2011-06-19T15:02:38Z    290.69     51.37 -32768.00 -32768.00    734.38    936.54    280.58      6.88 -32768.00 -32768.00 -32768.00 -32768.00 -32768.00 -32768.0000000000 -32768.0000000000      5.54
2011-06-19T15:02:40Z    290.73     51.57     -0.60      3.95    748.13    935.03    280.67      6.94    278.60      4.00    106.26     58.17     60.29      0.3501967490     43.0846481300      6.88
2011-06-19T15:02:42Z    290.61     51.92     -0.69      4.07    762.03    933.51    280.65      6.94    279.69      4.13    102.42     54.86     78.14      0.3504231870     43.0846481300      6.95
2011-06-19T15:02:44Z    290.26     53.11     -0.76      4.09    775.17    932.08    280.67      6.96    280.52      4.16    102.99     55.01     86.90      0.3505258560     43.0846252400      6.57
2011-06-19T15:02:46Z    290.36     54.29     -0.83      4.08    787.26    930.76    281.08      7.17    281.50      4.16     99.01     55.15     94.87      0.3506367505     43.0846672100      6.05
2011-06-19T15:02:48Z    290.14     55.30     -0.90      4.04    800.39    929.33    281.14      7.21    282.54      4.14    100.21     54.99    104.63      0.3507506251     43.0846328700      6.56
2011-06-19T15:02:50Z    290.00     54.51     -0.97      3.99    813.51    927.90    280.80      7.05    283.71      4.10    100.65     56.08    109.27      0.3508048356     43.0846176100      6.56
2011-06-19T15:02:52Z    289.68     54.82     -1.05      3.92    824.61    926.69    280.58      6.95    285.04      4.06    102.00     55.80    118.01      0.3509034812     43.0845794700      5.55
