                Date         T        RH         v         u    Height         P        TD        MR        DD        FF        AZ        El     Range               Lon               Lat        VV
2011-06-19T16:16:24Z    295.24     47.00     -0.10      1.72    651.67    945.73    283.45      8.29    273.45      1.72     61.52      5.02      7.61      0.3495741785     43.0848312400      0.00
2011-06-19T16:16:26Z    292.76     46.93     -0.16      2.03    655.94    945.26    281.16      7.12    274.61      2.04     60.63     15.25     18.11      0.3496858180     43.0848808300      2.13
2011-06-19T16:16:28Z    291.75     47.69     -0.24      2.34    668.31    943.90    280.47      6.78    275.76      2.35     61.71     34.67     25.03      0.3497626781     43.0849075300      6.19
2011-06-19T16:16:30Z    291.51     48.57     -0.32      2.63    681.48    942.45    280.51      6.81    276.94      2.65     70.90     39.30     37.24      0.3499241173     43.0849113500      6.58
2011-06-19T16:16:32Z    291.33     48.82     -0.41      2.89    691.86    941.31    280.43      6.78    278.12      2.92     83.77     45.01     40.85      0.3499906659     43.0848388700      5.19
2011-06-19T16:16:34Z    291.46     49.69     -0.52      3.13    701.59    940.24    280.81      6.97    279.36      3.18     88.78     44.41     51.64      0.3501260281     43.0848083500      4.87
2011-06-19T16:16:36Z    291.11     51.68     -0.63      3.34    714.52    938.82    281.05      7.10    280.66      3.40     89.42     49.80     53.68      0.3501511514     43.0848045300      6.47
2011-06-19T16:16:38Z    291.13     52.30     -0.74      3.50    726.36    937.52    281.25      7.20    281.97      3.58     85.74     48.71     66.18      0.3503025472     43.0848426800      5.92
2011-06-19T16:16:40Z    291.07     52.43     -0.86      3.63    738.37    936.21    281.23      7.20    283.40      3.73     86.02     50.50     72.02      0.3503743410     43.0848465000      6.01
2011-06-19T16:16:42Z    290.77     52.53     -0.99      3.70    749.07    935.04    280.98      7.09    284.89      3.83     88.40     50.88     79.74      0.3504708707     43.0848197900      5.35
2011-06-19T16:16:44Z    290.90     52.20     -1.11      3.74    758.87    933.97    281.01      7.11    286.51      3.90     94.63     51.12     86.97      0.3505565524     43.0847358700      4.90
2011-06-19T16:16:46Z    290.58     53.01     -1.24      3.74    769.55    932.80    280.94      7.08    288.28      3.94     93.56     50.41     98.04      0.3506937027     43.0847435000      5.34
2011-06-19T16:16:48Z    290.48     54.03     -1.36      3.70    780.05    931.65    281.12      7.18    290.20      3.94     94.31     50.60    106.00      0.3507900536     43.0847282400      5.25
2011-06-19T16:16:50Z    290.40     54.03     -1.48      3.62    790.69    930.49    281.05      7.15    292.20      3.91     96.38     50.94    113.36      0.3508755267     43.0846862800      5.32
2011-06-19T16:16:52Z    290.24     53.97     -1.59      3.51    800.84    929.39    280.88      7.08    294.33      3.85     96.11     51.48    119.29      0.3509486616     43.0846862800      5.08
2011-06-19T16:16:54Z    290.16     54.67     -1.69      3.38    811.70    928.21    280.99      7.14    296.58      3.78     98.42     51.58    127.46      0.3510403931     43.0846328700      5.43
2011-06-19T16:16:56Z    290.00     54.93     -1.78      3.22    822.79    927.00    280.92      7.11    298.96      3.68    100.31     51.65    135.89      0.3511338830     43.0845794700      5.55
2011-06-19T16:16:58Z    290.06     54.87     -1.86      3.05    835.92    925.57    280.96      7.14    301.42      3.57     99.96     51.84    145.30      0.3512495160     43.0845756500      6.56
2011-06-19T16:17:00Z    289.78     55.97     -1.92      2.87    847.34    924.33    280.99      7.17    303.84      3.46    101.23     52.02    153.27      0.3513382375     43.0845298800      5.71
2011-06-19T16:17:02Z    289.69     56.00     -1.97      2.69    857.67    923.21    280.91      7.14    306.15      3.34    102.68     52.55    158.30      0.3513886631     43.0844879200      5.16
2011-06-19T16:17:04Z    289.74     56.73     -2.00      2.52    867.73    922.12    281.15      7.27    308.38      3.22    105.47     53.13    162.53      0.3514156342     43.0844078100      5.03
2011-06-19T16:17:06Z    289.52     56.66     -2.02      2.37    879.16    920.89    280.92      7.16    310.44      3.11    107.32     52.86    172.82      0.3515180945     43.0843353300      5.72
