NaN,NaN,NaN,1,13.67,0.53,0.07,NaN,1,14.24,0.41,0.05,NaN,2,-5.38,1.95,0.08,NaN,NaN,1,3.04,0.73,0.39,NaN,NaN,1,1.86,0.83,0.41,NaN,2,1.44,1.34,0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63800000,NaN,0,NaN,0
NaN,NaN,NaN,1,2.08,0.3,0.02,NaN,1,0.98,0.47,0.03,NaN,5,4.64,6.93,0.21,NaN,NaN,5,1.24,1.13,0.52,NaN,NaN,1,1.22,0.62,0.34,NaN,2,1.64,2.68,0.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295000,NaN,0,NaN,0
3.15,81,-2.31,10,-2.31,1.64,0.14,2.15,10,2.15,1.53,0.16,-0.35,10,-0.35,4.58,0.15,NaN,NaN,2,1.94,1.06,0.49,NaN,NaN,1,0.92,0.86,0.43,NaN,2,0.67,2.9,0.49,2.5,97.8,-1.25,2.16,NaN,NaN,NaN,NaN,NaN,NaN,0.026,115.1,NaN,NaN,NaN,NaN,NaN,3450,2700000,0,NaN,0
2.78,100.8,-1.27,10,-1.27,1.58,0.14,2.48,10,2.48,2.67,0.24,0.2,10,0.2,6.4,0.24,NaN,NaN,5,1.32,1.11,0.5,NaN,NaN,5,0.97,1.34,0.57,NaN,2,1.11,2.71,0.48,2.62,98.7,-1.28,2.29,-0.12,NaN,NaN,NaN,NaN,NaN,0.023,119.2,NaN,NaN,NaN,NaN,NaN,1850,NaN,0,NaN,0
2.63,107.1,-0.94,10,-0.94,4.11,0.2,2.45,10,2.45,4.8,0.25,0.08,10,0.08,12.96,0.28,NaN,NaN,1,0.57,0.69,0.36,NaN,NaN,2,0.83,1.04,0.48,1.22,10,1.22,3.52,0.57,2.71,99.6,-1.29,2.38,-0.08,NaN,NaN,NaN,NaN,NaN,0.017,131.1,NaN,NaN,NaN,NaN,NaN,1030,2320000,0,NaN,0
2.53,110.7,-0.75,10,-0.75,4.87,0.25,2.41,10,2.41,5.74,0.32,0.04,10,0.04,14.32,0.3,NaN,NaN,5,0.48,1.3,0.56,NaN,NaN,5,1.04,1.4,0.59,1.24,10,1.24,3.34,0.55,2.77,100.6,-1.28,2.46,-0.05,NaN,NaN,NaN,NaN,NaN,0.013,148.2,NaN,NaN,NaN,NaN,NaN,586,NaN,0,NaN,0
2.73,107.8,-0.94,10,-0.94,5.5,0.29,2.56,10,2.56,6.32,0.42,-0.1,10,-0.1,14.54,0.3,NaN,NaN,5,0.52,1.28,0.56,NaN,0.69,10,0.69,1.68,0.67,1.04,10,1.04,3.1,0.51,2.8,101.5,-1.25,2.5,-0.03,NaN,NaN,NaN,0.76,NaN,0.011,169.7,NaN,NaN,NaN,NaN,NaN,379,2000000,0,NaN,0
2.97,105.9,-1.12,10,-1.12,5.05,0.27,2.76,10,2.76,6.16,0.49,-0.17,10,-0.17,14.59,0.29,NaN,NaN,5,0.62,1.41,0.59,NaN,0.75,10,0.75,1.77,0.69,1,10,1,3.87,0.59,2.81,102.6,-1.2,2.53,-0.01,NaN,NaN,NaN,0.73,1.04,0.01,190.2,20.4,NaN,1,1.631,0.00373,179,1220000,0,NaN,0
3.34,104.5,-1.33,10,-1.33,5.04,0.28,3.06,10,3.06,5.87,0.53,-0.17,10,-0.17,14.61,0.28,NaN,NaN,5,0.59,1.37,0.58,NaN,0.74,10,0.74,1.97,0.74,0.96,10,0.96,3.84,0.61,2.8,103.6,-1.16,2.55,0.01,NaN,NaN,NaN,0.7,NaN,0.01,205.2,NaN,NaN,NaN,NaN,NaN,115,1100000,0,NaN,0
3.18,113.3,-0.81,10,-0.81,5.01,0.32,3.07,10,3.07,5.89,0.55,0.06,10,0.06,15.55,0.29,NaN,NaN,5,0.93,1.36,0.58,NaN,0.56,10,0.56,1.91,0.73,1.09,10,1.09,2.91,0.51,2.78,104.6,-1.1,2.56,0.02,NaN,NaN,NaN,0.68,NaN,0.011,215,NaN,NaN,NaN,NaN,NaN,101,1320000,0,NaN,256
