NaN,NaN,NaN,5,3.44,1.56,0.21,NaN,5,-4.33,1.33,0.18,NaN,5,-3.87,3.06,0.13,NaN,NaN,2,2.13,1,0.47,NaN,NaN,1,1.43,0.76,0.39,NaN,2,2.61,1.87,0.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46700000,NaN,0,NaN,0
NaN,NaN,NaN,2,2.25,1.48,0.09,NaN,4,-0.49,2.54,0.16,1,10,1,3.27,0.11,NaN,NaN,1,1.21,0.74,0.38,NaN,NaN,1,2.07,0.74,0.39,NaN,5,1.72,4.1,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27300,NaN,0,NaN,0
NaN,NaN,NaN,2,1.19,1.59,0.07,NaN,4,0.43,4.32,0.2,0.62,10,0.62,5.75,0.18,NaN,NaN,5,2.61,1.19,0.53,NaN,NaN,5,0.8,1.2,0.54,NaN,2,2.02,1.66,0.32,NaN,NaN,NaN,NaN,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3670,NaN,0,NaN,0
NaN,NaN,NaN,2,-1.07,1.34,0.07,NaN,4,1.04,4.94,0.28,0.04,10,0.04,3.72,0.12,NaN,NaN,1,1.58,0.95,0.45,NaN,NaN,5,1.27,1.63,0.65,NaN,2,2.04,1.55,0.32,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,635,NaN,0,NaN,0
NaN,NaN,NaN,2,-0.51,1.35,0.07,NaN,4,1.22,4.93,0.3,0.18,10,0.18,6.5,0.12,NaN,NaN,1,1.23,0.84,0.42,NaN,0.76,10,0.76,1.13,0.51,NaN,2,1.27,2.2,0.41,NaN,NaN,NaN,NaN,0.09,NaN,NaN,NaN,0.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,511,NaN,0,NaN,0
NaN,NaN,NaN,2,-0.78,1.53,0.07,NaN,4,1.28,4.97,0.36,0.1,10,0.1,6.83,0.12,NaN,NaN,1,0.71,0.74,0.39,NaN,0.72,10,0.72,1.14,0.52,NaN,2,1.96,1.75,0.35,NaN,NaN,NaN,NaN,0.06,NaN,NaN,NaN,0.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333,NaN,0,NaN,0
NaN,NaN,NaN,2,-0.81,2.05,0.1,NaN,4,1.36,5.31,0.44,-0.13,10,-0.13,7.8,0.14,NaN,NaN,1,2.14,0.69,0.37,NaN,0.76,10,0.76,1.78,0.69,NaN,2,1.02,1.54,0.32,NaN,NaN,NaN,NaN,0.03,NaN,NaN,NaN,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,237,NaN,0,NaN,0
NaN,NaN,NaN,2,-0.74,1.72,0.08,NaN,4,1.38,5.41,0.49,-0.11,10,-0.11,8.29,0.14,NaN,NaN,1,2.51,0.73,0.38,NaN,0.61,10,0.61,1.58,0.64,NaN,2,1.19,2.12,0.39,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164,NaN,0,NaN,0
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,1.59,5.32,0.47,0.01,10,0.01,8.52,0.14,NaN,NaN,0,NaN,NaN,NaN,NaN,0.41,10,0.41,1.89,0.73,NaN,2,1.41,1.77,0.35,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142,NaN,0,NaN,0
NaN,NaN,NaN,5,0.66,2.41,0.14,NaN,5,1.46,5.49,0.48,0.17,10,0.17,8.17,0.14,NaN,NaN,1,1.79,0.89,0.44,NaN,0.7,10,0.7,1.81,0.7,NaN,2,2.06,2.27,0.44,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105,1380000,0,NaN,0
