NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,-7.09,0.66,0.09,NaN,2,-5.05,2.3,0.1,NaN,NaN,1,0.31,0.58,0.33,NaN,NaN,1,1.3,0.89,0.44,NaN,2,3.13,2.2,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28000000,NaN,0,NaN,0
NaN,NaN,NaN,1,-5.53,0.53,0.03,NaN,2,-4.1,0.78,0.05,NaN,5,6.11,8.57,0.26,NaN,NaN,1,1.1,0.84,0.42,NaN,NaN,1,0.59,0.52,0.3,NaN,2,1.77,1.82,0.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164000,NaN,0,NaN,0
1.28,5.5,-1.08,10,-1.08,1.26,0.12,-0.69,10,-0.69,2.35,0.21,NaN,5,-3.2,4.7,0.15,NaN,NaN,1,0.78,0.75,0.39,NaN,NaN,2,1.99,1.03,0.48,NaN,2,0.71,2.59,0.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2470,NaN,0,NaN,0
2.38,85.6,-1.6,10,-1.6,1.56,0.15,1.76,10,1.76,1.97,0.19,0.03,10,0.03,4.88,0.17,NaN,NaN,5,1.08,1.35,0.58,NaN,NaN,5,1.91,1.4,0.59,NaN,2,1.43,2.3,0.42,1.83,46.8,-1.81,0.28,0.04,NaN,NaN,NaN,NaN,NaN,0.055,46.7,NaN,NaN,NaN,NaN,NaN,1190,NaN,0,NaN,0
2.12,74.9,-1.7,10,-1.7,3.12,0.17,1.27,10,1.27,3.96,0.21,0,10,0,10.89,0.22,NaN,NaN,1,0.67,0.99,0.47,NaN,NaN,5,1.24,1.16,0.52,NaN,2,1.16,2.66,0.46,2.11,46.8,-2.08,0.32,0.03,NaN,NaN,NaN,NaN,NaN,0.047,46.3,NaN,NaN,NaN,NaN,NaN,600,1350000,0,NaN,0
2.59,52.8,-2.5,10,-2.5,4.06,0.23,0.66,10,0.66,4.65,0.28,0.02,10,0.02,12.19,0.24,NaN,NaN,1,0.59,0.97,0.46,NaN,0.75,10,0.75,1.29,0.56,NaN,2,1,2.2,0.41,2.3,46.7,-2.28,0.35,0.03,NaN,NaN,NaN,NaN,NaN,0.033,45.1,NaN,NaN,NaN,NaN,NaN,320,1140000,0,NaN,0
2.67,45.9,-2.64,10,-2.64,4.76,0.27,0.37,10,0.37,5.74,0.4,-0.06,10,-0.06,11.48,0.23,NaN,NaN,5,0.56,1.11,0.51,NaN,0.88,10,0.88,1.4,0.59,NaN,2,1.06,1.96,0.38,2.44,46.6,-2.41,0.36,0.02,NaN,NaN,NaN,NaN,NaN,0.021,43,NaN,NaN,NaN,NaN,NaN,230,1210000,0,NaN,0
3.27,45.8,-3.24,10,-3.24,4.79,0.3,0.44,10,0.44,5.98,0.47,0,10,0,10.44,0.2,NaN,NaN,5,0.54,1.13,0.51,NaN,0.85,10,0.85,2.2,0.8,NaN,2,1.03,2.11,0.39,2.51,46.4,-2.49,0.37,0.02,NaN,NaN,NaN,0.77,NaN,0.011,38.3,NaN,NaN,NaN,NaN,NaN,173,1200000,0,NaN,0
2.77,51.2,-2.69,10,-2.69,4.31,0.29,0.63,10,0.63,5.84,0.49,0.08,10,0.08,9.78,0.18,NaN,NaN,5,0.78,1.39,0.59,NaN,0.83,10,0.83,2.22,0.8,NaN,2,1.08,2.07,0.4,2.55,46.2,-2.52,0.36,0.02,NaN,NaN,NaN,0.75,NaN,0.004,19.7,NaN,NaN,NaN,NaN,NaN,120,1140000,0,NaN,0
2.14,58.4,-2.01,10,-2.01,4.26,0.34,0.75,10,0.75,5.79,0.49,0.27,10,0.27,10.25,0.18,NaN,NaN,1,1.88,0.66,0.35,NaN,0.55,10,0.55,1.88,0.72,NaN,2,1.14,2.01,0.4,2.55,46,-2.52,0.36,0.02,NaN,NaN,NaN,0.73,NaN,0.003,268.8,NaN,NaN,NaN,NaN,NaN,89.6,1170000,0,NaN,256
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,0.42,5.56,0.49,0.19,10,0.19,11.23,0.19,NaN,NaN,0,NaN,NaN,NaN,NaN,0.58,10,0.58,2.27,0.82,NaN,2,1.22,2.46,0.43,2.53,45.8,-2.5,0.34,0.02,NaN,NaN,NaN,0.7,NaN,0.006,243.7,NaN,NaN,NaN,NaN,NaN,84.6,NaN,0,NaN,0
1.38,49.8,-1.35,10,-1.35,3.68,0.32,0.28,10,0.28,6.99,0.5,0.07,10,0.07,16.19,0.21,NaN,NaN,0,NaN,NaN,NaN,NaN,0.68,10,0.68,1.69,0.67,NaN,2,0.81,2.4,0.43,2.49,45.6,-2.47,0.33,0.02,NaN,NaN,NaN,0.68,NaN,0.009,238.3,NaN,NaN,NaN,NaN,NaN,90.2,2100000,0,NaN,256
2.04,43.5,-2.03,10,-2.03,3.33,0.32,0.2,10,0.2,7.08,0.51,0,10,0,16.5,0.21,NaN,NaN,1,0.37,0.89,0.44,NaN,0.63,10,0.63,1.68,0.67,NaN,2,0.64,2.09,0.38,2.44,45.4,-2.42,0.31,0.02,NaN,NaN,NaN,0.67,NaN,0.009,235.9,NaN,NaN,NaN,NaN,NaN,86.8,2670000,0,NaN,256
2.73,42.2,-2.73,10,-2.73,3.1,0.3,0.2,10,0.2,6.94,0.5,-0.02,10,-0.02,16.71,0.21,NaN,0.55,10,0.55,2.74,0.94,NaN,0.81,10,0.81,2.04,0.76,NaN,2,2.13,2.58,0.44,2.4,45.2,-2.38,0.3,0.02,NaN,NaN,NaN,0.67,NaN,0.009,234.6,NaN,NaN,NaN,NaN,NaN,53.7,NaN,0,NaN,256
2.92,41.8,-2.91,10,-2.91,3.64,0.32,0.19,10,0.19,7.18,0.5,0,10,0,16.87,0.21,NaN,0.56,10,0.56,1.59,0.66,NaN,0.66,10,0.66,2.28,0.82,NaN,2,2.01,2.09,0.4,2.36,45,-2.34,0.29,0.02,NaN,NaN,NaN,0.67,NaN,0.007,233.8,NaN,NaN,NaN,NaN,NaN,23.2,NaN,0,NaN,256
3.36,42,-3.35,10,-3.35,3.64,0.3,0.24,10,0.24,7.47,0.49,0.02,10,0.02,16.13,0.19,NaN,NaN,5,0.28,1.17,0.53,NaN,0.58,10,0.58,1.88,0.72,NaN,2,0.66,2.9,0.49,2.32,44.9,-2.31,0.28,0.02,NaN,NaN,NaN,0.68,NaN,0.005,233.3,NaN,NaN,NaN,NaN,NaN,15.3,NaN,0,NaN,256
3.57,42.4,-3.56,10,-3.56,3.6,0.28,0.27,10,0.27,7.86,0.47,0.06,10,0.06,15.1,0.19,NaN,NaN,1,1.18,0.53,0.31,NaN,0.82,10,0.82,2.05,0.76,NaN,2,2.54,2,0.36,2.31,44.8,-2.29,0.27,0.02,NaN,NaN,NaN,0.69,NaN,0.001,233.5,NaN,NaN,NaN,NaN,NaN,14.2,NaN,0,NaN,0
3.4,44.8,-3.38,10,-3.38,3.37,0.22,0.4,10,0.4,7.84,0.43,0.09,10,0.09,14.9,0.18,NaN,NaN,1,2.51,0.82,0.42,NaN,0.75,10,0.75,1.99,0.75,NaN,2,0.9,2.99,0.48,2.31,44.8,-2.3,0.28,0.02,NaN,NaN,NaN,0.71,NaN,0.003,51.6,NaN,NaN,NaN,NaN,NaN,11.6,NaN,0,NaN,0
2.72,44.7,-2.7,10,-2.7,3.09,0.17,0.32,10,0.32,8.19,0.42,0.07,10,0.07,14.24,0.17,NaN,0.41,10,0.41,1.48,0.62,NaN,NaN,5,0.44,1.58,0.64,NaN,2,1.24,2.86,0.48,2.34,44.9,-2.32,0.28,0.02,NaN,0.43,NaN,0.73,NaN,0.007,51.6,NaN,NaN,NaN,NaN,NaN,10.2,NaN,0,NaN,0
