NaN,NaN,NaN,5,3.33,1.15,0.15,NaN,5,-11.24,0.75,0.1,NaN,5,-3.46,3.86,0.17,NaN,NaN,1,1.69,0.76,0.39,NaN,NaN,1,2.63,0.8,0.4,NaN,2,2.79,2.04,0.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86100000,NaN,0,NaN,0
NaN,NaN,NaN,2,1.66,1.28,0.08,NaN,4,2.55,1.72,0.11,NaN,2,1.83,2.83,0.1,NaN,NaN,2,0.97,1.04,0.48,NaN,NaN,1,1.2,0.62,0.35,NaN,5,1.72,3.7,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36600,NaN,0,NaN,0
NaN,NaN,NaN,2,0.1,1.41,0.06,NaN,4,2.61,3.47,0.19,0.73,10,0.73,6.63,0.2,NaN,NaN,1,2.47,0.62,0.34,NaN,NaN,1,1.38,0.93,0.45,NaN,2,1.12,2.67,0.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5660,NaN,0,NaN,0
NaN,NaN,NaN,2,-1.12,1.61,0.06,NaN,4,2.72,5.44,0.29,0.29,10,0.29,5.26,0.17,NaN,NaN,1,2.43,0.78,0.41,NaN,NaN,5,0.95,2.42,0.86,NaN,2,0.99,1.93,0.38,NaN,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1700,NaN,0,NaN,0
NaN,NaN,NaN,2,-1.46,1.61,0.08,NaN,4,2.62,4.91,0.35,0.07,10,0.07,9.32,0.17,NaN,NaN,1,0.85,0.52,0.3,NaN,0.61,10,0.61,1.31,0.56,NaN,2,2.11,1.52,0.31,NaN,NaN,NaN,NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1180,NaN,0,NaN,0
NaN,NaN,NaN,5,-1.77,2.23,0.11,NaN,5,2.24,5.5,0.43,-0.1,10,-0.1,9.85,0.17,NaN,NaN,1,2.37,0.84,0.42,NaN,0.6,10,0.6,1.71,0.68,NaN,2,1.1,1.87,0.37,NaN,NaN,NaN,NaN,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,695,NaN,0,NaN,0
NaN,NaN,NaN,5,-1.83,2.91,0.14,NaN,5,2.14,6.34,0.56,-0.2,10,-0.2,11.29,0.2,NaN,NaN,1,0.68,0.86,0.43,NaN,0.5,10,0.5,2.16,0.79,NaN,2,1.02,2.12,0.4,NaN,NaN,NaN,NaN,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,492,NaN,0,NaN,0
NaN,NaN,NaN,5,-1.37,2.81,0.13,NaN,5,2.28,6.07,0.6,-0.1,10,-0.1,11.39,0.19,NaN,NaN,1,0.71,0.74,0.38,NaN,0.41,10,0.41,1.73,0.68,NaN,2,1.03,1.91,0.37,NaN,NaN,NaN,NaN,0.04,NaN,NaN,NaN,0.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353,NaN,0,NaN,0
NaN,NaN,NaN,5,-0.66,3.12,0.15,NaN,5,2.58,5.68,0.58,0.04,10,0.04,11.79,0.2,NaN,NaN,1,2.01,0.75,0.39,NaN,0.74,10,0.74,2.34,0.83,NaN,2,1.03,1.99,0.39,NaN,NaN,NaN,NaN,0.04,NaN,NaN,NaN,0.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,258,NaN,0,NaN,0
NaN,NaN,NaN,5,0.46,4.16,0.24,NaN,5,2.55,5.57,0.58,0.13,10,0.13,11.9,0.2,NaN,NaN,1,1.86,0.8,0.41,NaN,0.56,10,0.56,2.06,0.76,NaN,2,0.82,1.92,0.38,NaN,NaN,NaN,NaN,0.05,NaN,NaN,NaN,0.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,197,NaN,0,NaN,0
