NaN,NaN,NaN,2,-8.54,0.72,0.1,NaN,4,2.42,0.9,0.12,NaN,5,-3.98,5.91,0.28,NaN,NaN,1,2.29,0.93,0.45,NaN,NaN,1,0.85,0.97,0.46,NaN,5,1.84,6.11,0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,268000000,NaN,0,NaN,0
NaN,NaN,NaN,1,-0.7,0.52,0.03,NaN,2,2.52,1.44,0.1,NaN,2,-0.26,2.49,0.09,NaN,NaN,1,2.11,0.95,0.46,NaN,NaN,1,2.5,0.55,0.32,NaN,2,0.89,2.61,0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15700,5850000,0,NaN,0
4.84,179.2,3.77,10,3.77,1.25,0.13,3.03,10,3.03,1.85,0.2,-0.27,10,-0.27,5.1,0.18,NaN,NaN,5,2.31,1.37,0.59,NaN,NaN,5,0.94,1.18,0.53,NaN,2,0.84,2.4,0.45,NaN,NaN,NaN,NaN,-0.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7550,NaN,0,NaN,0
4.38,180.7,3.48,10,3.48,1.92,0.2,2.65,10,2.65,3.75,0.47,-0.16,10,-0.16,7.92,0.34,NaN,NaN,5,0.69,1.6,0.64,NaN,0.48,10,0.48,2.34,0.83,NaN,2,0.76,2.57,0.49,4.47,181.6,3.6,2.65,-0.21,NaN,NaN,NaN,NaN,NaN,0.108,154.3,NaN,NaN,NaN,NaN,NaN,1950,NaN,0,NaN,0
4.94,180.6,3.92,10,3.92,4.46,0.28,3,10,3,6.45,0.47,-0.16,10,-0.16,15.03,0.42,NaN,NaN,5,0.4,1.87,0.71,NaN,NaN,5,1.38,2.12,0.79,0.55,10,0.55,3.33,0.58,4.96,178.8,3.84,3.14,-0.19,NaN,NaN,NaN,NaN,NaN,0.096,154.6,NaN,NaN,NaN,NaN,NaN,1170,2650000,0,NaN,0
5.3,178.4,4.08,10,4.08,5.53,0.41,3.38,10,3.38,7.12,0.55,-0.16,10,-0.16,16.7,0.49,NaN,NaN,5,0.4,1.85,0.71,NaN,0.55,10,0.55,2.33,0.83,0.73,10,0.73,4.24,0.66,5.34,177,4.03,3.51,-0.17,NaN,NaN,NaN,NaN,NaN,0.072,155.3,NaN,NaN,NaN,NaN,NaN,798,2860000,0,NaN,0
5.24,176.4,3.92,10,3.92,6.25,0.51,3.47,10,3.47,8.26,0.65,-0.16,10,-0.16,19.91,0.56,NaN,NaN,5,0.42,2.79,0.94,NaN,0.46,10,0.46,1.97,0.74,0.68,10,0.68,4.63,0.71,5.63,175.8,4.17,3.78,-0.15,NaN,NaN,NaN,NaN,0.66,0.051,156,6.7,NaN,4,0.648,0.00756,725,3940000,0,NaN,0
5.44,176.6,4.08,10,4.08,5.78,0.52,3.59,11,3.59,8.73,0.71,-0.16,10,-0.16,23.1,0.6,NaN,NaN,5,0.42,1.91,0.73,NaN,0.3,10,0.3,2.03,0.76,0.68,10,0.68,5.44,0.78,5.82,175.1,4.27,3.96,-0.14,NaN,NaN,NaN,NaN,0.69,0.034,156.8,6.7,NaN,4,0.707,0.00538,667,4720000,0,NaN,0
5.63,176.4,4.21,10,4.21,5.42,0.49,3.73,11,3.73,9.11,0.75,-0.16,10,-0.16,27.15,0.62,NaN,NaN,5,0.4,1.78,0.69,NaN,0.48,10,0.48,2.54,0.88,0.64,10,0.64,4.88,0.74,5.94,174.8,4.33,4.07,-0.12,NaN,NaN,NaN,NaN,0.71,0.018,157.7,6.8,NaN,4,0.761,0.00316,648,6510000,0,NaN,256
5.71,173,4.04,10,4.04,4.69,0.49,4.04,11,4.04,9.14,0.78,-0.15,10,-0.15,28.43,0.62,NaN,NaN,5,0.41,1.94,0.75,NaN,0.3,10,0.3,2.65,0.9,0.63,10,0.63,4.83,0.73,6,174.6,4.36,4.12,-0.11,NaN,NaN,NaN,NaN,0.73,0.005,158.1,7,NaN,4,0.81,0.001,569,7770000,0,NaN,256
